date,region_iso,region,province,city,place_type,cases,deaths,recovered
2020-03-03,SJ,San Juan,,,provincia,0,0,0
2020-03-04,SJ,San Juan,,,provincia,0,0,0
2020-03-05,SJ,San Juan,,,provincia,0,0,0
2020-03-06,SJ,San Juan,,,provincia,0,0,0
2020-03-07,SJ,San Juan,,,provincia,0,0,0
2020-03-08,SJ,San Juan,,,provincia,0,0,0
2020-03-09,SJ,San Juan,,,provincia,0,0,0
2020-03-10,SJ,San Juan,,,provincia,0,0,0
2020-03-11,SJ,San Juan,,,provincia,0,0,0
2020-03-12,SJ,San Juan,,,provincia,0,0,0
2020-03-13,SJ,San Juan,,,provincia,0,0,0
2020-03-14,SJ,San Juan,,,provincia,0,0,0
2020-03-15,SJ,San Juan,,,provincia,0,0,0
2020-03-16,SJ,San Juan,,,provincia,0,0,0
2020-03-17,SJ,San Juan,,,provincia,0,0,0
2020-03-18,SJ,San Juan,,,provincia,0,0,0
2020-03-19,SJ,San Juan,,,provincia,0,0,0
2020-03-20,SJ,San Juan,,,provincia,0,0,0
2020-03-21,SJ,San Juan,,,provincia,0,0,0
2020-03-22,SJ,San Juan,,,provincia,0,0,0
2020-03-23,SJ,San Juan,,,provincia,0,0,0
2020-03-24,SJ,San Juan,,,provincia,0,0,0
2020-03-25,SJ,San Juan,,,provincia,0,0,0
2020-03-26,SJ,San Juan,,,provincia,0,0,0
2020-03-27,SJ,San Juan,,,provincia,0,0,0
2020-03-28,SJ,San Juan,,,provincia,0,0,0
2020-03-29,SJ,San Juan,,,provincia,1,0,0
2020-03-30,SJ,San Juan,,,provincia,1,0,0
2020-03-31,SJ,San Juan,,,provincia,1,0,0
2020-04-01,SJ,San Juan,,,provincia,1,0,0
2020-04-02,SJ,San Juan,,,provincia,1,0,0
2020-04-03,SJ,San Juan,,,provincia,1,0,0
2020-04-04,SJ,San Juan,,,provincia,1,0,0
2020-04-05,SJ,San Juan,,,provincia,1,0,0
2020-04-06,SJ,San Juan,,,provincia,1,0,0
2020-04-07,SJ,San Juan,,,provincia,1,0,0
2020-04-08,SJ,San Juan,,,provincia,1,0,0
2020-04-09,SJ,San Juan,,,provincia,1,0,0
2020-04-10,SJ,San Juan,,,provincia,1,0,0
2020-04-11,SJ,San Juan,,,provincia,2,0,0
2020-04-12,SJ,San Juan,,,provincia,2,0,0
2020-04-14,SJ,San Juan,,,provincia,2,0,0
2020-04-16,SJ,San Juan,,,provincia,2,0,0
2020-04-18,SJ,San Juan,,,provincia,2,0,0
2020-04-22,SJ,San Juan,,,provincia,2,0,2
2020-05-03,SJ,San Juan,,,provincia,2,0,2
2020-05-07,SJ,San Juan,,,provincia,3,0,2
2020-05-09,SJ,San Juan,,,provincia,3,0,2
2020-05-11,SJ,San Juan,,,provincia,3,0,2
2020-05-15,SJ,San Juan,,,provincia,3,0,2
2020-05-18,SJ,San Juan,,,provincia,4,0,2
2020-05-19,SJ,San Juan,,,provincia,4,0,2
2020-05-25,SJ,San Juan,,,provincia,4,0,2
2020-05-27,SJ,San Juan,,,provincia,5,0,2
2020-06-10,SJ,San Juan,,,provincia,6,0,2
2020-06-11,SJ,San Juan,,,provincia,6,0,2
2020-06-12,SJ,San Juan,,,provincia,6,0,2
2020-06-13,SJ,San Juan,,,provincia,7,0,2
2020-06-14,SJ,San Juan,,,provincia,7,0,2
2020-06-15,SJ,San Juan,,,provincia,7,0,2
2020-06-16,SJ,San Juan,,,provincia,7,0,2
2020-06-17,SJ,San Juan,,,provincia,7,0,2
2020-06-18,SJ,San Juan,,,provincia,7,0,2
2020-06-19,SJ,San Juan,,,provincia,7,0,2
2020-06-20,SJ,San Juan,,,provincia,7,0,2
2020-06-21,SJ,San Juan,,,provincia,7,0,2
2020-06-22,SJ,San Juan,,,provincia,8,0,2
2020-06-23,SJ,San Juan,,,provincia,8,0,2
2020-06-24,SJ,San Juan,,,provincia,8,0,2
2020-06-25,SJ,San Juan,,,provincia,8,0,2
2020-06-26,SJ,San Juan,,,provincia,8,0,2
2020-06-27,SJ,San Juan,,,provincia,8,0,2
2020-06-28,SJ,San Juan,,,provincia,8,0,2
2020-06-29,SJ,San Juan,,,provincia,8,0,2
2020-06-30,SJ,San Juan,,,provincia,8,0,2
2020-07-01,SJ,San Juan,,,provincia,8,0,2
2020-07-02,SJ,San Juan,,,provincia,8,0,2
2020-07-03,SJ,San Juan,,,provincia,8,0,2
2020-07-04,SJ,San Juan,,,provincia,8,0,2
2020-07-05,SJ,San Juan,,,provincia,8,0,2
2020-07-06,SJ,San Juan,,,provincia,9,0,2
2020-07-07,SJ,San Juan,,,provincia,9,0,2
2020-07-08,SJ,San Juan,,,provincia,9,0,2
2020-07-09,SJ,San Juan,,,provincia,9,0,2
2020-07-10,SJ,San Juan,,,provincia,9,0,2
2020-07-11,SJ,San Juan,,,provincia,9,0,2
2020-07-12,SJ,San Juan,,,provincia,9,0,2
2020-07-13,SJ,San Juan,,,provincia,9,0,2
2020-07-14,SJ,San Juan,,,provincia,9,0,2
2020-07-15,SJ,San Juan,,,provincia,14,0,2
2020-07-16,SJ,San Juan,,,provincia,14,0,2
2020-07-17,SJ,San Juan,,,provincia,14,0,2
2020-07-18,SJ,San Juan,,,provincia,14,0,2
2020-07-19,SJ,San Juan,,,provincia,14,0,2
