date,region_iso,region,province,city,place_type,cases,deaths,recovered
2020-03-03,RN,Río Negro,,,provincia,0,0,0
2020-03-04,RN,Río Negro,,,provincia,0,0,0
2020-03-05,RN,Río Negro,,,provincia,0,0,0
2020-03-06,RN,Río Negro,,,provincia,0,0,0
2020-03-07,RN,Río Negro,,,provincia,0,0,0
2020-03-08,RN,Río Negro,,,provincia,0,0,0
2020-03-09,RN,Río Negro,,,provincia,1,0,0
2020-03-10,RN,Río Negro,,,provincia,1,0,0
2020-03-11,RN,Río Negro,,,provincia,1,0,0
2020-03-12,RN,Río Negro,,,provincia,1,0,0
2020-03-13,RN,Río Negro,,,provincia,1,0,0
2020-03-14,RN,Río Negro,,,provincia,1,0,0
2020-03-15,RN,Río Negro,,,provincia,1,0,0
2020-03-16,RN,Río Negro,,,provincia,1,0,0
2020-03-17,RN,Río Negro,,,provincia,2,0,1
2020-03-18,RN,Río Negro,,,provincia,2,0,1
2020-03-19,RN,Río Negro,,,provincia,3,0,1
2020-03-20,RN,Río Negro,,,provincia,3,0,1
2020-03-21,RN,Río Negro,,,provincia,4,0,1
2020-03-22,RN,Río Negro,,,provincia,4,0,1
2020-03-23,RN,Río Negro,,,provincia,4,0,1
2020-03-24,RN,Río Negro,,,provincia,4,0,1
2020-03-25,RN,Río Negro,,,provincia,4,0,1
2020-03-26,RN,Río Negro,,,provincia,4,0,1
2020-03-27,RN,Río Negro,,,provincia,8,1,1
2020-03-28,RN,Río Negro,,,provincia,8,1,1
2020-03-29,RN,Río Negro,,,provincia,8,1,1
2020-03-30,RN,Río Negro,,,provincia,8,1,1
2020-03-31,RN,Río Negro,,,provincia,9,1,1
2020-04-01,RN,Río Negro,,,provincia,9,1,1
2020-04-02,RN,Río Negro,,,provincia,9,1,2
2020-04-03,RN,Río Negro,,,provincia,10,1,2
2020-04-04,RN,Río Negro,,,provincia,15,1,2
2020-04-05,RN,Río Negro,,,provincia,17,1,2
2020-04-06,RN,Río Negro,,,provincia,19,1,2
2020-04-07,RN,Río Negro,,,provincia,21,1,2
2020-04-08,RN,Río Negro,,,provincia,22,1,2
2020-04-09,RN,Río Negro,,,provincia,35,1,2
2020-04-10,RN,Río Negro,,,provincia,42,2,2
2020-04-11,RN,Río Negro,,,provincia,65,2,2
2020-04-12,RN,Río Negro,,,provincia,94,3,4
2020-04-14,RN,Río Negro,,,provincia,106,3,4
2020-04-16,RN,Río Negro,,,provincia,106,3,7
