date,region_iso,region,province,city,place_type,cases,deaths,recovered
2020-06-29,BA,Buenos Aires,,,provincia,30265,567,9567
2020-06-30,BA,Buenos Aires,,,provincia,31639,577,10829
2020-07-01,BA,Buenos Aires,,,provincia,33310,613,11356
2020-07-02,BA,Buenos Aires,,,provincia,35044,634,11487
2020-07-03,BA,Buenos Aires,,,provincia,36893,661,11487
2020-07-04,BA,Buenos Aires,,,provincia,38410,683,11487
2020-07-05,BA,Buenos Aires,,,provincia,39974,697,13851
2020-07-06,BA,Buenos Aires,,,provincia,41450,751,14513
2020-07-07,BA,Buenos Aires,,,provincia,43201,791,20699
2020-07-08,BA,Buenos Aires,,,provincia,45423,821,20699
2020-07-09,BA,Buenos Aires,,,provincia,47795,847,21743
2020-07-10,BA,Buenos Aires,,,provincia,49914,865,23780
2020-07-11,BA,Buenos Aires,,,provincia,52028,885,23780
2020-07-12,BA,Buenos Aires,,,provincia,53661,907,25789
2020-07-13,BA,Buenos Aires,,,provincia,55663,941,26913
2020-07-14,BA,Buenos Aires,,,provincia,57925,975,27789
2020-07-15,BA,Buenos Aires,,,provincia,60660,1020,29285
2020-07-16,BA,Buenos Aires,,,provincia,63204,1058,29285
2020-07-17,BA,Buenos Aires,,,provincia,66206,1089,29285
2020-07-18,BA,Buenos Aires,,,provincia,68023,1107,33097
2020-07-19,BA,Buenos Aires,,,provincia,70784,1128,34260
2020-07-20,BA,Buenos Aires,,,provincia,73340,1190,35831
2020-07-21,BA,Buenos Aires,,,provincia,76817,1233,35831
2020-07-22,BA,Buenos Aires,,,provincia,80618,1276,35831
