date,region_iso,region,province,city,place_type,cases,deaths,recovered
2020-03-03,CR,Corrientes,,,provincia,0,0,0
2020-03-04,CR,Corrientes,,,provincia,0,0,0
2020-03-05,CR,Corrientes,,,provincia,0,0,0
2020-03-06,CR,Corrientes,,,provincia,0,0,0
2020-03-07,CR,Corrientes,,,provincia,0,0,0
2020-03-08,CR,Corrientes,,,provincia,0,0,0
2020-03-09,CR,Corrientes,,,provincia,0,0,0
2020-03-10,CR,Corrientes,,,provincia,0,0,0
2020-03-11,CR,Corrientes,,,provincia,0,0,0
2020-03-12,CR,Corrientes,,,provincia,0,0,0
2020-03-13,CR,Corrientes,,,provincia,0,0,0
2020-03-14,CR,Corrientes,,,provincia,0,0,0
2020-03-15,CR,Corrientes,,,provincia,0,0,0
2020-03-16,CR,Corrientes,,,provincia,0,0,0
2020-03-17,CR,Corrientes,,,provincia,0,0,0
2020-03-18,CR,Corrientes,,,provincia,0,0,0
2020-03-19,CR,Corrientes,,,provincia,0,0,0
2020-03-20,CR,Corrientes,,,provincia,1,0,0
2020-03-21,CR,Corrientes,,,provincia,3,0,0
2020-03-22,CR,Corrientes,,,provincia,3,0,0
2020-03-23,CR,Corrientes,,,provincia,3,0,0
2020-03-24,CR,Corrientes,,,provincia,3,0,0
2020-03-25,CR,Corrientes,,,provincia,3,0,0
2020-03-26,CR,Corrientes,,,provincia,3,0,0
2020-03-27,CR,Corrientes,,,provincia,4,0,0
2020-03-28,CR,Corrientes,,,provincia,8,0,0
2020-03-29,CR,Corrientes,,,provincia,9,0,0
2020-03-30,CR,Corrientes,,,provincia,19,0,2
2020-03-31,CR,Corrientes,,,provincia,20,0,2
2020-04-01,CR,Corrientes,,,provincia,21,0,2
2020-04-02,CR,Corrientes,,,provincia,22,0,2
2020-04-03,CR,Corrientes,,,provincia,22,0,2
2020-04-04,CR,Corrientes,,,provincia,22,0,2
2020-04-05,CR,Corrientes,,,provincia,22,0,2
2020-04-06,CR,Corrientes,,,provincia,24,0,2
2020-04-07,CR,Corrientes,,,provincia,24,0,2
2020-04-08,CR,Corrientes,,,provincia,24,0,2
2020-04-09,CR,Corrientes,,,provincia,24,0,2
2020-04-10,CR,Corrientes,,,provincia,24,0,2
2020-04-11,CR,Corrientes,,,provincia,24,0,2
2020-04-12,CR,Corrientes,,,provincia,32,0,2
2020-04-14,CR,Corrientes,,,provincia,31,0,5
