date,region_iso,region,province,city,place_type,cases,deaths,recovered
2020-03-03,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-04,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-05,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-06,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-07,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-08,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-09,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-10,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-11,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-12,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-13,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-14,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-15,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-16,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-17,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-18,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-19,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-20,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-21,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-22,SINDEF,Sin definir,,,provincia,0,0,0
2020-03-23,SINDEF,Sin definir,,,provincia,0,0,5
2020-03-24,SINDEF,Sin definir,,,provincia,0,0,7
2020-03-25,SINDEF,Sin definir,,,provincia,0,0,16
2020-03-26,SINDEF,Sin definir,,,provincia,0,0,20
2020-03-27,SINDEF,Sin definir,,,provincia,0,2,23
2020-03-28,SINDEF,Sin definir,,,provincia,0,2,34
2020-03-29,SINDEF,Sin definir,,,provincia,0,2,171
2020-03-30,SINDEF,Sin definir,,,provincia,0,2,181
2020-03-31,SINDEF,Sin definir,,,provincia,0,2,188
2020-04-01,SINDEF,Sin definir,,,provincia,0,2,193
2020-04-02,SINDEF,Sin definir,,,provincia,0,2,193
2020-04-03,SINDEF,Sin definir,,,provincia,0,2,213
2020-04-04,SINDEF,Sin definir,,,provincia,0,2,214
2020-04-05,SINDEF,Sin definir,,,provincia,0,2,214
2020-04-06,SINDEF,Sin definir,,,provincia,0,2,214
2020-04-07,SINDEF,Sin definir,,,provincia,0,2,214
2020-04-08,SINDEF,Sin definir,,,provincia,0,2,214
2020-04-09,SINDEF,Sin definir,,,provincia,0,2,214
2020-04-10,SINDEF,Sin definir,,,provincia,0,2,279
2020-04-11,SINDEF,Sin definir,,,provincia,0,2,279
2020-04-12,SINDEF,Sin definir,,,provincia,0,2,248
