date,region_iso,region,province,city,place_type,cases,deaths,recovered
2020-09-25,TF,Tierra del Fuego,,,provincia,3542,61,77
2020-09-26,TF,Tierra del Fuego,,,provincia,3644,61,77
2020-09-27,TF,Tierra del Fuego,,,provincia,3730,61,77
2020-09-28,TF,Tierra del Fuego,,,provincia,3888,64,77
2020-09-29,TF,Tierra del Fuego,,,provincia,4109,66,77
2020-09-30,TF,Tierra del Fuego,,,provincia,4365,66,77
2020-10-01,TF,Tierra del Fuego,,,provincia,4527,66,77
2020-10-02,TF,Tierra del Fuego,,,provincia,4720,69,77
2020-10-03,TF,Tierra del Fuego,,,provincia,4908,70,77
2020-10-04,TF,Tierra del Fuego,,,provincia,5043,71,77
2020-10-05,TF,Tierra del Fuego,,,provincia,5176,74,77
2020-10-06,TF,Tierra del Fuego,,,provincia,5420,75,77
2020-10-07,TF,Tierra del Fuego,,,provincia,5636,81,77
2020-10-08,TF,Tierra del Fuego,,,provincia,5804,82,77
2020-10-09,TF,Tierra del Fuego,,,provincia,6053,84,77
2020-10-10,TF,Tierra del Fuego,,,provincia,6197,84,77
2020-10-11,TF,Tierra del Fuego,,,provincia,6424,84,77
2020-10-12,TF,Tierra del Fuego,,,provincia,6692,85,77
2020-10-13,TF,Tierra del Fuego,,,provincia,6894,87,77
2020-10-14,TF,Tierra del Fuego,,,provincia,7189,91,77
2020-10-15,TF,Tierra del Fuego,,,provincia,7502,91,77
2020-10-16,TF,Tierra del Fuego,,,provincia,7758,96,77
2020-10-17,TF,Tierra del Fuego,,,provincia,7940,100,77
2020-10-18,TF,Tierra del Fuego,,,provincia,8148,102,77
2020-10-19,TF,Tierra del Fuego,,,provincia,8386,102,77
2020-10-20,TF,Tierra del Fuego,,,provincia,8681,103,77
2020-10-21,TF,Tierra del Fuego,,,provincia,8886,107,77
2020-10-22,TF,Tierra del Fuego,,,provincia,9140,113,77
2020-10-23,TF,Tierra del Fuego,,,provincia,9471,120,77
2020-10-24,TF,Tierra del Fuego,,,provincia,9809,127,77
2020-10-25,TF,Tierra del Fuego,,,provincia,10052,129,77
2020-10-26,TF,Tierra del Fuego,,,provincia,10357,133,77
2020-10-27,TF,Tierra del Fuego,,,provincia,10588,139,77
2020-10-28,TF,Tierra del Fuego,,,provincia,10824,142,77
2020-10-29,TF,Tierra del Fuego,,,provincia,11028,146,77
2020-10-30,TF,Tierra del Fuego,,,provincia,11187,148,77
2020-10-31,TF,Tierra del Fuego,,,provincia,11376,149,77
2020-11-01,TF,Tierra del Fuego,,,provincia,11581,151,77
2020-11-02,TF,Tierra del Fuego,,,provincia,11708,158,77
2020-11-03,TF,Tierra del Fuego,,,provincia,11974,160,77
2020-11-04,TF,Tierra del Fuego,,,provincia,12179,161,77
2020-11-05,TF,Tierra del Fuego,,,provincia,12446,163,77
2020-11-06,TF,Tierra del Fuego,,,provincia,12757,163,77
2020-11-07,TF,Tierra del Fuego,,,provincia,12958,166,77
2020-11-08,TF,Tierra del Fuego,,,provincia,13136,166,77
2020-11-09,TF,Tierra del Fuego,,,provincia,13309,168,77
2020-11-10,TF,Tierra del Fuego,,,provincia,13544,169,77
2020-11-11,TF,Tierra del Fuego,,,provincia,13667,172,77
2020-11-12,TF,Tierra del Fuego,,,provincia,13881,188,77
2020-11-13,TF,Tierra del Fuego,,,provincia,14052,194,77
2020-11-14,TF,Tierra del Fuego,,,provincia,14172,195,77
2020-11-15,TF,Tierra del Fuego,,,provincia,14261,196,77
2020-11-16,TF,Tierra del Fuego,,,provincia,14405,205,77
2020-11-17,TF,Tierra del Fuego,,,provincia,14537,207,77
2020-11-18,TF,Tierra del Fuego,,,provincia,14669,211,77
2020-11-19,TF,Tierra del Fuego,,,provincia,14838,215,77
2020-11-20,TF,Tierra del Fuego,,,provincia,14965,217,77
2020-11-21,TF,Tierra del Fuego,,,provincia,15186,219,77
2020-11-22,TF,Tierra del Fuego,,,provincia,15263,220,77
2020-11-23,TF,Tierra del Fuego,,,provincia,15415,220,77
2020-11-24,TF,Tierra del Fuego,,,provincia,15524,222,77
2020-11-25,TF,Tierra del Fuego,,,provincia,15701,226,77
2020-11-26,TF,Tierra del Fuego,,,provincia,15854,229,77
2020-11-27,TF,Tierra del Fuego,,,provincia,15940,230,77
2020-11-28,TF,Tierra del Fuego,,,provincia,16007,230,77
2020-11-29,TF,Tierra del Fuego,,,provincia,16090,230,77
2020-11-30,TF,Tierra del Fuego,,,provincia,16181,233,77
2020-12-01,TF,Tierra del Fuego,,,provincia,16260,235,77
2020-12-02,TF,Tierra del Fuego,,,provincia,16388,235,77
2020-12-03,TF,Tierra del Fuego,,,provincia,16481,236,77
2020-12-04,TF,Tierra del Fuego,,,provincia,16588,237,77
2020-12-05,TF,Tierra del Fuego,,,provincia,16684,237,77
2020-12-06,TF,Tierra del Fuego,,,provincia,16745,238,77
2020-12-07,TF,Tierra del Fuego,,,provincia,16854,238,77
2020-12-08,TF,Tierra del Fuego,,,provincia,16919,239,77
2020-12-09,TF,Tierra del Fuego,,,provincia,17008,241,77
2020-12-10,TF,Tierra del Fuego,,,provincia,17160,242,77
2020-12-11,TF,Tierra del Fuego,,,provincia,17337,242,77
2020-12-12,TF,Tierra del Fuego,,,provincia,17430,242,77
2020-12-13,TF,Tierra del Fuego,,,provincia,17505,242,77
2020-12-14,TF,Tierra del Fuego,,,provincia,17677,242,77
2020-12-15,TF,Tierra del Fuego,,,provincia,17749,242,77
2020-12-16,TF,Tierra del Fuego,,,provincia,17797,242,77
2020-12-17,TF,Tierra del Fuego,,,provincia,17904,242,77
2020-12-18,TF,Tierra del Fuego,,,provincia,18020,244,77
2020-12-19,TF,Tierra del Fuego,,,provincia,18089,244,77
2020-12-20,TF,Tierra del Fuego,,,provincia,18144,244,77
2020-12-21,TF,Tierra del Fuego,,,provincia,18203,246,77
2020-12-22,TF,Tierra del Fuego,,,provincia,18254,246,77
2020-12-23,TF,Tierra del Fuego,,,provincia,18365,246,77
2020-12-26,TF,Tierra del Fuego,,,provincia,18677,246,77
2020-12-27,TF,Tierra del Fuego,,,provincia,18739,249,77
2020-12-28,TF,Tierra del Fuego,,,provincia,18802,249,77
2020-12-29,TF,Tierra del Fuego,,,provincia,18961,249,77
2020-12-30,TF,Tierra del Fuego,,,provincia,19028,252,77
2021-01-03,TF,Tierra del Fuego,,,provincia,19432,255,77
2021-01-04,TF,Tierra del Fuego,,,provincia,19532,255,77
2021-01-05,TF,Tierra del Fuego,,,provincia,19668,256,77
2021-01-06,TF,Tierra del Fuego,,,provincia,19839,260,77
2021-01-07,TF,Tierra del Fuego,,,provincia,19913,266,77
2021-01-08,TF,Tierra del Fuego,,,provincia,20040,275,77
2021-01-09,TF,Tierra del Fuego,,,provincia,20097,275,77
2021-01-10,TF,Tierra del Fuego,,,provincia,20171,275,77
2021-01-11,TF,Tierra del Fuego,,,provincia,20256,278,77
2021-01-12,TF,Tierra del Fuego,,,provincia,20397,284,77
2021-01-13,TF,Tierra del Fuego,,,provincia,20498,285,77
2021-01-14,TF,Tierra del Fuego,,,provincia,20570,288,77
2021-01-15,TF,Tierra del Fuego,,,provincia,20661,297,77
2021-01-16,TF,Tierra del Fuego,,,provincia,20700,300,77
2021-01-17,TF,Tierra del Fuego,,,provincia,20760,301,77
2021-01-18,TF,Tierra del Fuego,,,provincia,20885,306,77
2021-01-19,TF,Tierra del Fuego,,,provincia,21025,308,77
2021-01-20,TF,Tierra del Fuego,,,provincia,21116,309,77
2021-01-21,TF,Tierra del Fuego,,,provincia,21222,313,77
2021-01-22,TF,Tierra del Fuego,,,provincia,21270,322,77
2021-01-23,TF,Tierra del Fuego,,,provincia,21344,323,77
2021-01-24,TF,Tierra del Fuego,,,provincia,21390,324,77
2021-01-25,TF,Tierra del Fuego,,,provincia,21520,326,77
2021-01-26,TF,Tierra del Fuego,,,provincia,21572,326,77
2021-01-27,TF,Tierra del Fuego,,,provincia,21657,327,77
2021-01-28,TF,Tierra del Fuego,,,provincia,21694,331,77
2021-01-29,TF,Tierra del Fuego,,,provincia,21760,331,77
2021-01-30,TF,Tierra del Fuego,,,provincia,21775,331,77
2021-01-31,TF,Tierra del Fuego,,,provincia,21816,333,77
2021-02-01,TF,Tierra del Fuego,,,provincia,21852,333,77
2021-02-02,TF,Tierra del Fuego,,,provincia,21910,334,77
2021-02-03,TF,Tierra del Fuego,,,provincia,21967,334,77
2021-02-04,TF,Tierra del Fuego,,,provincia,21996,334,77
2021-02-05,TF,Tierra del Fuego,,,provincia,22045,336,77
2021-02-06,TF,Tierra del Fuego,,,provincia,22062,336,77
2021-02-07,TF,Tierra del Fuego,,,provincia,22082,338,77
2021-02-08,TF,Tierra del Fuego,,,provincia,22175,340,77
2021-02-09,TF,Tierra del Fuego,,,provincia,22208,340,77
2021-02-10,TF,Tierra del Fuego,,,provincia,22318,340,77
2021-02-11,TF,Tierra del Fuego,,,provincia,22366,341,77
2021-02-12,TF,Tierra del Fuego,,,provincia,22413,342,77
2021-02-13,TF,Tierra del Fuego,,,provincia,22427,342,77
2021-02-14,TF,Tierra del Fuego,,,provincia,22454,342,77
2021-02-15,TF,Tierra del Fuego,,,provincia,22461,342,77
2021-02-16,TF,Tierra del Fuego,,,provincia,22483,342,77
2021-02-17,TF,Tierra del Fuego,,,provincia,22529,343,77
2021-02-18,TF,Tierra del Fuego,,,provincia,22584,344,77
2021-02-19,TF,Tierra del Fuego,,,provincia,22633,344,77
2021-02-20,TF,Tierra del Fuego,,,provincia,22666,345,77
2021-02-21,TF,Tierra del Fuego,,,provincia,22706,345,77
2021-02-22,TF,Tierra del Fuego,,,provincia,22748,347,77
2021-02-23,TF,Tierra del Fuego,,,provincia,22795,347,77
2021-02-24,TF,Tierra del Fuego,,,provincia,22833,348,77
2021-02-25,TF,Tierra del Fuego,,,provincia,22867,348,77
2021-02-26,TF,Tierra del Fuego,,,provincia,22894,351,77
2021-02-27,TF,Tierra del Fuego,,,provincia,22933,351,77
2021-02-28,TF,Tierra del Fuego,,,provincia,22939,351,77
2021-03-01,TF,Tierra del Fuego,,,provincia,22971,353,77
2021-03-02,TF,Tierra del Fuego,,,provincia,23026,354,77
2021-03-03,TF,Tierra del Fuego,,,provincia,23048,354,77
2021-03-04,TF,Tierra del Fuego,,,provincia,23081,354,77
2021-03-05,TF,Tierra del Fuego,,,provincia,23129,354,77
2021-03-06,TF,Tierra del Fuego,,,provincia,23139,354,77
2021-03-07,TF,Tierra del Fuego,,,provincia,23176,354,77
2021-03-08,TF,Tierra del Fuego,,,provincia,23210,356,77
2021-03-09,TF,Tierra del Fuego,,,provincia,23241,356,77
2021-03-10,TF,Tierra del Fuego,,,provincia,23256,356,77
2021-03-11,TF,Tierra del Fuego,,,provincia,23292,356,77
2021-03-12,TF,Tierra del Fuego,,,provincia,23317,356,77
2021-03-13,TF,Tierra del Fuego,,,provincia,23329,356,77
2021-03-14,TF,Tierra del Fuego,,,provincia,23363,356,77
2021-03-15,TF,Tierra del Fuego,,,provincia,23398,356,77
2021-03-16,TF,Tierra del Fuego,,,provincia,23416,356,77
2021-03-17,TF,Tierra del Fuego,,,provincia,23449,356,77
2021-03-18,TF,Tierra del Fuego,,,provincia,23499,356,77
2021-03-19,TF,Tierra del Fuego,,,provincia,23537,356,77
2021-03-20,TF,Tierra del Fuego,,,provincia,23563,356,77
2021-03-21,TF,Tierra del Fuego,,,provincia,23586,356,77
2021-03-22,TF,Tierra del Fuego,,,provincia,23620,356,77
2021-03-23,TF,Tierra del Fuego,,,provincia,23662,359,77
2021-03-24,TF,Tierra del Fuego,,,provincia,23724,360,77
2021-03-25,TF,Tierra del Fuego,,,provincia,23769,362,77
2021-03-26,TF,Tierra del Fuego,,,provincia,23818,362,77
2021-03-27,TF,Tierra del Fuego,,,provincia,23860,363,77
2021-03-28,TF,Tierra del Fuego,,,provincia,23931,363,77
2021-03-29,TF,Tierra del Fuego,,,provincia,23985,365,77
2021-03-30,TF,Tierra del Fuego,,,provincia,24004,365,77
2021-03-31,TF,Tierra del Fuego,,,provincia,24088,365,77
2021-04-01,TF,Tierra del Fuego,,,provincia,24145,365,77
2021-04-02,TF,Tierra del Fuego,,,provincia,24213,365,77
2021-04-03,TF,Tierra del Fuego,,,provincia,24231,365,77
2021-04-04,TF,Tierra del Fuego,,,provincia,24305,365,77
2021-04-05,TF,Tierra del Fuego,,,provincia,24364,365,77
2021-04-06,TF,Tierra del Fuego,,,provincia,24439,365,77
2021-04-07,TF,Tierra del Fuego,,,provincia,24485,368,77
2021-04-08,TF,Tierra del Fuego,,,provincia,24554,368,77
2021-04-09,TF,Tierra del Fuego,,,provincia,24705,368,77
2021-04-10,TF,Tierra del Fuego,,,provincia,24774,368,77
2021-04-11,TF,Tierra del Fuego,,,provincia,24849,370,77
2021-04-12,TF,Tierra del Fuego,,,provincia,24953,370,77
2021-04-13,TF,Tierra del Fuego,,,provincia,25057,370,77
2021-04-14,TF,Tierra del Fuego,,,provincia,25177,370,77
2021-04-15,TF,Tierra del Fuego,,,provincia,25231,372,77
2021-04-16,TF,Tierra del Fuego,,,provincia,25332,372,77
2021-04-17,TF,Tierra del Fuego,,,provincia,25412,373,77
2021-04-18,TF,Tierra del Fuego,,,provincia,25463,373,77
2021-04-19,TF,Tierra del Fuego,,,provincia,25491,373,77
2021-04-20,TF,Tierra del Fuego,,,provincia,25595,373,77
2021-04-21,TF,Tierra del Fuego,,,provincia,25660,373,77
2021-04-22,TF,Tierra del Fuego,,,provincia,25796,373,77
2021-04-23,TF,Tierra del Fuego,,,provincia,25941,374,77
2021-04-24,TF,Tierra del Fuego,,,provincia,25996,374,77
2021-04-25,TF,Tierra del Fuego,,,provincia,26046,375,77
2021-04-26,TF,Tierra del Fuego,,,provincia,26100,378,77
2021-04-27,TF,Tierra del Fuego,,,provincia,26174,379,77
2021-04-28,TF,Tierra del Fuego,,,provincia,26276,382,77
2021-04-29,TF,Tierra del Fuego,,,provincia,26371,386,77
2021-04-30,TF,Tierra del Fuego,,,provincia,26435,386,77
2021-05-01,TF,Tierra del Fuego,,,provincia,26497,388,77
2021-05-02,TF,Tierra del Fuego,,,provincia,26541,388,77
2021-05-03,TF,Tierra del Fuego,,,provincia,26580,389,77
2021-05-04,TF,Tierra del Fuego,,,provincia,26656,390,77
2021-05-05,TF,Tierra del Fuego,,,provincia,26760,392,77
2021-05-06,TF,Tierra del Fuego,,,provincia,26848,395,77
2021-05-07,TF,Tierra del Fuego,,,provincia,26931,400,77
2021-05-08,TF,Tierra del Fuego,,,provincia,26977,400,77
2021-05-09,TF,Tierra del Fuego,,,provincia,27019,400,77
2021-05-10,TF,Tierra del Fuego,,,provincia,27057,400,77
2021-05-11,TF,Tierra del Fuego,,,provincia,27147,400,77
2021-05-12,TF,Tierra del Fuego,,,provincia,27241,401,77
2021-05-13,TF,Tierra del Fuego,,,provincia,27358,403,77
2021-05-14,TF,Tierra del Fuego,,,provincia,27429,403,77
2021-05-15,TF,Tierra del Fuego,,,provincia,27463,403,77
2021-05-16,TF,Tierra del Fuego,,,provincia,27532,403,77
2021-05-17,TF,Tierra del Fuego,,,provincia,27578,406,77
2021-05-18,TF,Tierra del Fuego,,,provincia,27656,406,77
2021-05-19,TF,Tierra del Fuego,,,provincia,27763,406,77
2021-05-20,TF,Tierra del Fuego,,,provincia,27853,406,77
2021-05-21,TF,Tierra del Fuego,,,provincia,27939,406,77
2021-05-22,TF,Tierra del Fuego,,,provincia,27992,407,77
2021-05-23,TF,Tierra del Fuego,,,provincia,28052,407,77
2021-05-24,TF,Tierra del Fuego,,,provincia,28066,408,77
2021-05-25,TF,Tierra del Fuego,,,provincia,28178,408,77
2021-05-26,TF,Tierra del Fuego,,,provincia,28220,412,77
2021-05-27,TF,Tierra del Fuego,,,provincia,28299,412,77
2021-05-28,TF,Tierra del Fuego,,,provincia,28379,414,77
2021-05-29,TF,Tierra del Fuego,,,provincia,28419,414,77
2021-05-30,TF,Tierra del Fuego,,,provincia,28451,417,77
2021-05-31,TF,Tierra del Fuego,,,provincia,28480,419,77
2021-06-01,TF,Tierra del Fuego,,,provincia,28529,421,77
2021-06-02,TF,Tierra del Fuego,,,provincia,28604,421,77
2021-06-03,TF,Tierra del Fuego,,,provincia,28712,422,77
2021-06-04,TF,Tierra del Fuego,,,provincia,28755,424,77
2021-06-05,TF,Tierra del Fuego,,,provincia,28779,425,77
2021-06-06,TF,Tierra del Fuego,,,provincia,28819,425,77
2021-06-07,TF,Tierra del Fuego,,,provincia,28844,426,77
2021-06-08,TF,Tierra del Fuego,,,provincia,28881,427,77
2021-06-09,TF,Tierra del Fuego,,,provincia,28924,427,77
2021-06-10,TF,Tierra del Fuego,,,provincia,28966,430,77
2021-06-11,TF,Tierra del Fuego,,,provincia,28995,430,77
2021-06-12,TF,Tierra del Fuego,,,provincia,29028,431,77
2021-06-13,TF,Tierra del Fuego,,,provincia,29051,431,77
2021-06-14,TF,Tierra del Fuego,,,provincia,29073,432,77
2021-06-15,TF,Tierra del Fuego,,,provincia,29092,432,77
2021-06-16,TF,Tierra del Fuego,,,provincia,29179,432,77
2021-06-17,TF,Tierra del Fuego,,,provincia,29223,433,77
2021-06-18,TF,Tierra del Fuego,,,provincia,29269,433,77
2021-06-19,TF,Tierra del Fuego,,,provincia,29302,433,77
2021-06-20,TF,Tierra del Fuego,,,provincia,29336,433,77
2021-06-21,TF,Tierra del Fuego,,,provincia,29337,433,77
2021-06-22,TF,Tierra del Fuego,,,provincia,29398,434,77
2021-06-23,TF,Tierra del Fuego,,,provincia,29453,434,77
2021-06-24,TF,Tierra del Fuego,,,provincia,29497,434,77
