date,region_iso,region,province,city,place_type,cases,deaths,recovered
2020-07-27,SF,Santa Fe,,,provincia,972,11,164
2020-07-28,SF,Santa Fe,,,provincia,1035,11,164
2020-07-29,SF,Santa Fe,,,provincia,1103,12,164
2020-07-30,SF,Santa Fe,,,provincia,1153,12,164
2020-07-31,SF,Santa Fe,,,provincia,1216,13,164
2020-08-01,SF,Santa Fe,,,provincia,1294,14,164
2020-08-02,SF,Santa Fe,,,provincia,1372,15,164
2020-08-03,SF,Santa Fe,,,provincia,1435,16,164
2020-08-04,SF,Santa Fe,,,provincia,1536,17,164
2020-08-05,SF,Santa Fe,,,provincia,1637,18,164
2020-08-06,SF,Santa Fe,,,provincia,1778,20,164
2020-08-07,SF,Santa Fe,,,provincia,1912,20,164
2020-08-08,SF,Santa Fe,,,provincia,2049,21,164
2020-08-09,SF,Santa Fe,,,provincia,2136,23,164
2020-08-10,SF,Santa Fe,,,provincia,2276,24,164
2020-08-11,SF,Santa Fe,,,provincia,2431,25,164
2020-08-12,SF,Santa Fe,,,provincia,2596,26,164
2020-08-13,SF,Santa Fe,,,provincia,2764,29,164
2020-08-14,SF,Santa Fe,,,provincia,2954,30,164
2020-08-15,SF,Santa Fe,,,provincia,3133,31,164
2020-08-16,SF,Santa Fe,,,provincia,3293,31,164
2020-08-17,SF,Santa Fe,,,provincia,3432,32,164
2020-08-18,SF,Santa Fe,,,provincia,3561,34,164
2020-08-19,SF,Santa Fe,,,provincia,3763,36,164
2020-08-20,SF,Santa Fe,,,provincia,4053,38,164
2020-08-21,SF,Santa Fe,,,provincia,4315,46,164
2020-08-22,SF,Santa Fe,,,provincia,4609,48,164
2020-08-23,SF,Santa Fe,,,provincia,4817,51,164
2020-08-24,SF,Santa Fe,,,provincia,5026,58,164
2020-08-25,SF,Santa Fe,,,provincia,5382,63,164
2020-08-26,SF,Santa Fe,,,provincia,5763,67,164
2020-08-27,SF,Santa Fe,,,provincia,6234,73,164
2020-08-28,SF,Santa Fe,,,provincia,6741,76,164
2020-08-29,SF,Santa Fe,,,provincia,7147,77,164
2020-08-30,SF,Santa Fe,,,provincia,7430,80,164
2020-08-31,SF,Santa Fe,,,provincia,7905,91,164
2020-09-01,SF,Santa Fe,,,provincia,8582,95,164
2020-09-02,SF,Santa Fe,,,provincia,9329,97,164
2020-09-03,SF,Santa Fe,,,provincia,10093,106,164
2020-09-04,SF,Santa Fe,,,provincia,10806,112,164
2020-09-05,SF,Santa Fe,,,provincia,11504,116,164
2020-09-06,SF,Santa Fe,,,provincia,12119,129,164
2020-09-07,SF,Santa Fe,,,provincia,12636,139,164
2020-09-08,SF,Santa Fe,,,provincia,13612,147,164
2020-09-09,SF,Santa Fe,,,provincia,14701,160,164
2020-09-10,SF,Santa Fe,,,provincia,15743,176,164
2020-09-11,SF,Santa Fe,,,provincia,16673,189,164
2020-09-15,SF,Santa Fe,,,provincia,20523,220,164
2020-09-16,SF,Santa Fe,,,provincia,21672,239,164
2020-09-17,SF,Santa Fe,,,provincia,23034,252,164
2020-09-18,SF,Santa Fe,,,provincia,24381,260,164
2020-09-19,SF,Santa Fe,,,provincia,25518,265,164
2020-09-20,SF,Santa Fe,,,provincia,26395,269,164
2020-09-21,SF,Santa Fe,,,provincia,27610,296,164
2020-09-22,SF,Santa Fe,,,provincia,29202,304,164
2020-09-23,SF,Santa Fe,,,provincia,30884,321,164
2020-09-24,SF,Santa Fe,,,provincia,32812,341,164
2020-09-25,SF,Santa Fe,,,provincia,34540,367,164
2020-09-26,SF,Santa Fe,,,provincia,35851,382,164
2020-09-27,SF,Santa Fe,,,provincia,36795,395,164
2020-09-28,SF,Santa Fe,,,provincia,38370,419,164
2020-09-29,SF,Santa Fe,,,provincia,40381,434,164
2020-09-30,SF,Santa Fe,,,provincia,42398,444,164
2020-10-01,SF,Santa Fe,,,provincia,44471,449,164
2020-10-02,SF,Santa Fe,,,provincia,46715,472,164
2020-10-03,SF,Santa Fe,,,provincia,48165,487,164
2020-10-04,SF,Santa Fe,,,provincia,49016,503,164
2020-10-05,SF,Santa Fe,,,provincia,50686,538,164
2020-10-06,SF,Santa Fe,,,provincia,52894,554,164
2020-10-07,SF,Santa Fe,,,provincia,55031,570,164
2020-10-08,SF,Santa Fe,,,provincia,57130,600,164
2020-10-09,SF,Santa Fe,,,provincia,59309,621,164
2020-10-10,SF,Santa Fe,,,provincia,61352,637,164
2020-10-11,SF,Santa Fe,,,provincia,62899,651,164
2020-10-12,SF,Santa Fe,,,provincia,64610,662,164
2020-10-13,SF,Santa Fe,,,provincia,66898,687,164
2020-10-14,SF,Santa Fe,,,provincia,69368,728,164
2020-10-15,SF,Santa Fe,,,provincia,72027,772,164
2020-10-16,SF,Santa Fe,,,provincia,74609,801,164
2020-10-17,SF,Santa Fe,,,provincia,76808,828,164
2020-10-18,SF,Santa Fe,,,provincia,78823,829,164
2020-10-19,SF,Santa Fe,,,provincia,80873,857,164
2020-10-20,SF,Santa Fe,,,provincia,83448,917,164
2020-10-21,SF,Santa Fe,,,provincia,86121,969,164
2020-10-22,SF,Santa Fe,,,provincia,88657,1008,164
2020-10-23,SF,Santa Fe,,,provincia,91174,1035,164
2020-10-24,SF,Santa Fe,,,provincia,93101,1052,164
2020-10-25,SF,Santa Fe,,,provincia,94506,1058,164
2020-10-26,SF,Santa Fe,,,provincia,96239,1095,164
2020-10-27,SF,Santa Fe,,,provincia,98474,1124,164
2020-10-28,SF,Santa Fe,,,provincia,100477,1167,164
2020-10-29,SF,Santa Fe,,,provincia,102490,1233,164
2020-10-30,SF,Santa Fe,,,provincia,104630,1282,164
2020-10-31,SF,Santa Fe,,,provincia,106348,1298,164
2020-11-01,SF,Santa Fe,,,provincia,107518,1315,164
2020-11-02,SF,Santa Fe,,,provincia,109311,1390,164
2020-11-03,SF,Santa Fe,,,provincia,111075,1475,164
2020-11-04,SF,Santa Fe,,,provincia,112618,1531,164
2020-11-05,SF,Santa Fe,,,provincia,114359,1550,164
2020-11-06,SF,Santa Fe,,,provincia,116095,1603,164
2020-11-07,SF,Santa Fe,,,provincia,117423,1629,164
2020-11-08,SF,Santa Fe,,,provincia,118302,1666,164
2020-11-09,SF,Santa Fe,,,provincia,119593,1726,164
2020-11-10,SF,Santa Fe,,,provincia,121284,1770,164
2020-11-11,SF,Santa Fe,,,provincia,122829,1817,164
2020-11-12,SF,Santa Fe,,,provincia,124426,1850,164
2020-11-13,SF,Santa Fe,,,provincia,126109,1858,164
2020-11-14,SF,Santa Fe,,,provincia,127448,1870,164
2020-11-15,SF,Santa Fe,,,provincia,128133,1879,164
2020-11-16,SF,Santa Fe,,,provincia,129452,1915,164
2020-11-17,SF,Santa Fe,,,provincia,130929,1948,164
2020-11-18,SF,Santa Fe,,,provincia,132586,1971,164
