date,region_iso,region,province,city,place_type,cases,deaths,recovered
2020-03-03,CB,Córdoba,,,provincia,0,0,0
2020-03-04,CB,Córdoba,,,provincia,0,0,0
2020-03-05,CB,Córdoba,,,provincia,0,0,0
2020-03-06,CB,Córdoba,,,provincia,1,0,0
2020-03-07,CB,Córdoba,,,provincia,1,0,0
2020-03-08,CB,Córdoba,,,provincia,1,0,0
2020-03-09,CB,Córdoba,,,provincia,1,0,0
2020-03-10,CB,Córdoba,,,provincia,1,0,0
2020-03-11,CB,Córdoba,,,provincia,1,0,0
2020-03-12,CB,Córdoba,,,provincia,3,0,0
2020-03-13,CB,Córdoba,,,provincia,3,0,0
2020-03-14,CB,Córdoba,,,provincia,3,0,0
2020-03-15,CB,Córdoba,,,provincia,3,0,0
2020-03-16,CB,Córdoba,,,provincia,3,0,0
2020-03-17,CB,Córdoba,,,provincia,4,0,1
2020-03-18,CB,Córdoba,,,provincia,5,0,1
2020-03-19,CB,Córdoba,,,provincia,8,0,1
2020-03-20,CB,Córdoba,,,provincia,13,0,1
2020-03-21,CB,Córdoba,,,provincia,17,0,1
2020-03-22,CB,Córdoba,,,provincia,25,0,1
2020-03-23,CB,Córdoba,,,provincia,28,0,1
2020-03-24,CB,Córdoba,,,provincia,35,0,1
2020-03-25,CB,Córdoba,,,provincia,50,0,1
2020-03-26,CB,Córdoba,,,provincia,53,0,1
2020-03-27,CB,Córdoba,,,provincia,54,0,1
2020-03-28,CB,Córdoba,,,provincia,55,0,1
2020-03-29,CB,Córdoba,,,provincia,73,0,1
2020-03-30,CB,Córdoba,,,provincia,81,0,1
2020-03-31,CB,Córdoba,,,provincia,95,1,1
2020-04-01,CB,Córdoba,,,provincia,101,1,1
2020-04-02,CB,Córdoba,,,provincia,117,1,1
2020-04-03,CB,Córdoba,,,provincia,131,1,1
2020-04-04,CB,Córdoba,,,provincia,134,1,1
2020-04-05,CB,Córdoba,,,provincia,139,2,1
2020-04-06,CB,Córdoba,,,provincia,146,2,1
2020-04-07,CB,Córdoba,,,provincia,150,2,1
2020-04-08,CB,Córdoba,,,provincia,151,2,1
2020-04-09,CB,Córdoba,,,provincia,156,2,1
2020-04-10,CB,Córdoba,,,provincia,169,2,1
2020-04-11,CB,Córdoba,,,provincia,201,3,1
2020-04-12,CB,Córdoba,,,provincia,222,5,1
2020-04-14,CB,Córdoba,,,provincia,228,6,38
2020-04-16,CB,Córdoba,,,provincia,247,6,38
2020-04-18,CB,Córdoba,,,provincia,260,9,58
2020-04-22,CB,Córdoba,,,provincia,266,10,70
2020-05-05,CB,Córdoba,,,provincia,311,23,70
2020-05-06,CB,Córdoba,,,provincia,316,23,70
2020-05-07,CB,Córdoba,,,provincia,320,23,70
2020-05-08,CB,Córdoba,,,provincia,322,23,70
2020-05-09,CB,Córdoba,,,provincia,328,23,70
2020-05-10,CB,Córdoba,,,provincia,333,23,70
2020-05-11,CB,Córdoba,,,provincia,347,24,70
2020-05-12,CB,Córdoba,,,provincia,350,24,70
2020-05-13,CB,Córdoba,,,provincia,361,24,70
2020-05-14,CB,Córdoba,,,provincia,366,25,93
2020-05-15,CB,Córdoba,,,provincia,369,25,93
2020-05-16,CB,Córdoba,,,provincia,378,25,93
2020-05-17,CB,Córdoba,,,provincia,398,27,93
2020-05-18,CB,Córdoba,,,provincia,418,27,93
2020-05-19,CB,Córdoba,,,provincia,427,27,93
2020-05-20,CB,Córdoba,,,provincia,429,28,93
2020-05-21,CB,Córdoba,,,provincia,441,28,93
2020-05-22,CB,Córdoba,,,provincia,450,29,93
2020-05-24,CB,Córdoba,,,provincia,456,29,93
2020-05-25,CB,Córdoba,,,provincia,459,30,93
2020-05-26,CB,Córdoba,,,provincia,456,31,93
2020-05-31,CB,Córdoba,,,provincia,458,31,93
2020-06-01,CB,Córdoba,,,provincia,458,32,93
2020-06-02,CB,Córdoba,,,provincia,459,32,93
2020-06-03,CB,Córdoba,,,provincia,460,33,93
2020-06-04,CB,Córdoba,,,provincia,462,33,93
2020-06-05,CB,Córdoba,,,provincia,464,34,93
2020-06-08,CB,Córdoba,,,provincia,465,34,93
2020-06-09,CB,Córdoba,,,provincia,467,34,93
2020-06-10,CB,Córdoba,,,provincia,472,34,93
2020-06-11,CB,Córdoba,,,provincia,475,34,93
2020-06-12,CB,Córdoba,,,provincia,483,35,93
2020-06-13,CB,Córdoba,,,provincia,489,35,93
2020-06-14,CB,Córdoba,,,provincia,495,36,93
2020-06-15,CB,Córdoba,,,provincia,497,37,93
2020-06-16,CB,Córdoba,,,provincia,498,37,93
2020-06-17,CB,Córdoba,,,provincia,504,37,93
2020-06-18,CB,Córdoba,,,provincia,513,37,93
2020-06-19,CB,Córdoba,,,provincia,532,37,93
2020-06-20,CB,Córdoba,,,provincia,552,37,93
2020-06-21,CB,Córdoba,,,provincia,565,37,93
2020-06-22,CB,Córdoba,,,provincia,576,37,93
2020-06-23,CB,Córdoba,,,provincia,599,38,93
2020-06-24,CB,Córdoba,,,provincia,601,38,93
2020-06-25,CB,Córdoba,,,provincia,607,38,93
2020-06-26,CB,Córdoba,,,provincia,615,38,93
2020-06-27,CB,Córdoba,,,provincia,630,38,93
2020-06-28,CB,Córdoba,,,provincia,635,38,93
2020-06-29,CB,Córdoba,,,provincia,637,39,93
2020-06-30,CB,Córdoba,,,provincia,648,39,93
2020-07-01,CB,Córdoba,,,provincia,659,39,93
2020-07-02,CB,Córdoba,,,provincia,667,39,93
2020-07-03,CB,Córdoba,,,provincia,675,39,93
2020-07-04,CB,Córdoba,,,provincia,688,39,93
2020-07-05,CB,Córdoba,,,provincia,702,39,93
2020-07-06,CB,Córdoba,,,provincia,730,39,93
2020-07-07,CB,Córdoba,,,provincia,778,39,93
2020-07-08,CB,Córdoba,,,provincia,799,39,93
2020-07-09,CB,Córdoba,,,provincia,826,39,93
2020-07-10,CB,Córdoba,,,provincia,852,39,93
2020-07-11,CB,Córdoba,,,provincia,882,39,93
2020-07-12,CB,Córdoba,,,provincia,916,39,93
2020-07-13,CB,Córdoba,,,provincia,960,39,93
2020-07-14,CB,Córdoba,,,provincia,1003,39,93
2020-07-15,CB,Córdoba,,,provincia,1020,39,93
2020-07-16,CB,Córdoba,,,provincia,1060,40,93
2020-07-17,CB,Córdoba,,,provincia,1109,40,93
2020-07-18,CB,Córdoba,,,provincia,1131,41,93
2020-07-19,CB,Córdoba,,,provincia,1198,41,93
2020-07-20,CB,Córdoba,,,provincia,1319,41,93
2020-07-21,CB,Córdoba,,,provincia,1377,43,93
2020-07-22,CB,Córdoba,,,provincia,1464,43,93
2020-07-23,CB,Córdoba,,,provincia,1566,43,93
2020-07-24,CB,Córdoba,,,provincia,1622,44,93
2020-07-25,CB,Córdoba,,,provincia,1692,44,93
2020-07-26,CB,Córdoba,,,provincia,1772,45,93
2020-07-27,CB,Córdoba,,,provincia,1871,45,93
2020-07-28,CB,Córdoba,,,provincia,1946,47,93
2020-07-29,CB,Córdoba,,,provincia,2057,47,93
2020-07-30,CB,Córdoba,,,provincia,2148,48,93
2020-07-31,CB,Córdoba,,,provincia,2256,48,93
2020-08-01,CB,Córdoba,,,provincia,2347,50,93
2020-08-02,CB,Córdoba,,,provincia,2434,51,93
2020-08-03,CB,Córdoba,,,provincia,2567,51,93
2020-08-04,CB,Córdoba,,,provincia,2714,52,93
2020-08-05,CB,Córdoba,,,provincia,2851,54,93
2020-08-06,CB,Córdoba,,,provincia,2995,54,93
2020-08-07,CB,Córdoba,,,provincia,3157,63,93
2020-08-08,CB,Córdoba,,,provincia,3307,66,93
2020-08-09,CB,Córdoba,,,provincia,3512,69,93
2020-08-10,CB,Córdoba,,,provincia,3682,72,93
2020-08-11,CB,Córdoba,,,provincia,3830,75,93
2020-08-12,CB,Córdoba,,,provincia,3971,75,93
2020-08-13,CB,Córdoba,,,provincia,4146,79,93
2020-08-14,CB,Córdoba,,,provincia,4290,79,93
2020-08-15,CB,Córdoba,,,provincia,4451,79,93
2020-08-16,CB,Córdoba,,,provincia,4592,83,93
2020-08-17,CB,Córdoba,,,provincia,4764,84,93
2020-08-18,CB,Córdoba,,,provincia,4991,89,93
2020-08-19,CB,Córdoba,,,provincia,5091,89,93
2020-08-20,CB,Córdoba,,,provincia,5272,94,93
2020-08-21,CB,Córdoba,,,provincia,5454,96,93
2020-08-22,CB,Córdoba,,,provincia,5673,100,93
2020-08-23,CB,Córdoba,,,provincia,5906,102,93
2020-08-24,CB,Córdoba,,,provincia,6114,107,93
2020-08-25,CB,Córdoba,,,provincia,6412,108,93
2020-08-26,CB,Córdoba,,,provincia,6767,112,93
2020-08-27,CB,Córdoba,,,provincia,7130,112,93
2020-08-28,CB,Córdoba,,,provincia,7505,114,93
2020-08-29,CB,Córdoba,,,provincia,7842,121,93
2020-08-30,CB,Córdoba,,,provincia,8134,126,93
2020-08-31,CB,Córdoba,,,provincia,8522,129,93
2020-09-01,CB,Córdoba,,,provincia,8914,131,93
2020-09-02,CB,Córdoba,,,provincia,9394,135,93
2020-09-03,CB,Córdoba,,,provincia,9843,142,93
2020-09-04,CB,Córdoba,,,provincia,10341,148,93
2020-09-05,CB,Córdoba,,,provincia,10765,155,93
2020-09-06,CB,Córdoba,,,provincia,11152,160,93
2020-09-07,CB,Córdoba,,,provincia,11608,165,93
2020-09-08,CB,Córdoba,,,provincia,11989,171,93
2020-09-09,CB,Córdoba,,,provincia,12566,177,93
2020-09-10,CB,Córdoba,,,provincia,13009,182,93
2020-09-11,CB,Córdoba,,,provincia,13396,188,93
2020-09-15,CB,Córdoba,,,provincia,15693,213,93
2020-09-16,CB,Córdoba,,,provincia,16384,223,93
2020-09-17,CB,Córdoba,,,provincia,17141,231,93
2020-09-18,CB,Córdoba,,,provincia,17857,240,93
2020-09-19,CB,Córdoba,,,provincia,18608,248,93
2020-09-20,CB,Córdoba,,,provincia,19208,256,93
2020-09-21,CB,Córdoba,,,provincia,19978,261,93
2020-09-22,CB,Córdoba,,,provincia,21130,270,93
2020-09-23,CB,Córdoba,,,provincia,22565,281,93
2020-09-24,CB,Córdoba,,,provincia,24191,294,93
2020-09-25,CB,Córdoba,,,provincia,25766,311,93
2020-09-26,CB,Córdoba,,,provincia,27633,329,93
2020-09-27,CB,Córdoba,,,provincia,29210,346,93
2020-09-28,CB,Córdoba,,,provincia,30685,358,93
2020-09-29,CB,Córdoba,,,provincia,32485,379,93
2020-09-30,CB,Córdoba,,,provincia,34203,398,93
2020-10-01,CB,Córdoba,,,provincia,36169,401,93
2020-10-02,CB,Córdoba,,,provincia,37945,415,93
2020-10-03,CB,Córdoba,,,provincia,39396,434,93
2020-10-04,CB,Córdoba,,,provincia,40550,459,93
2020-10-05,CB,Córdoba,,,provincia,41738,480,93
2020-10-06,CB,Córdoba,,,provincia,43193,501,93
2020-10-07,CB,Córdoba,,,provincia,44942,511,93
2020-10-08,CB,Córdoba,,,provincia,47032,529,93
2020-10-09,CB,Córdoba,,,provincia,48675,557,93
2020-10-10,CB,Córdoba,,,provincia,50281,583,93
2020-10-11,CB,Córdoba,,,provincia,51817,614,93
2020-10-12,CB,Córdoba,,,provincia,52937,642,93
2020-10-13,CB,Córdoba,,,provincia,54095,677,93
2020-10-14,CB,Córdoba,,,provincia,55701,705,93
2020-10-15,CB,Córdoba,,,provincia,57783,749,93
2020-10-16,CB,Córdoba,,,provincia,59828,777,93
2020-10-17,CB,Córdoba,,,provincia,61061,811,93
2020-10-18,CB,Córdoba,,,provincia,62911,838,93
2020-10-19,CB,Córdoba,,,provincia,64579,885,93
2020-10-20,CB,Córdoba,,,provincia,66287,937,93
2020-10-21,CB,Córdoba,,,provincia,68767,989,93
2020-10-22,CB,Córdoba,,,provincia,70624,1018,93
2020-10-23,CB,Córdoba,,,provincia,72758,1057,93
2020-10-24,CB,Córdoba,,,provincia,74605,1088,93
2020-10-25,CB,Córdoba,,,provincia,75995,1117,93
2020-10-26,CB,Córdoba,,,provincia,77266,1148,93
2020-10-27,CB,Córdoba,,,provincia,79085,1187,93
2020-10-28,CB,Córdoba,,,provincia,80933,1220,93
2020-10-29,CB,Córdoba,,,provincia,82390,1255,93
2020-10-30,CB,Córdoba,,,provincia,83991,1282,93
2020-10-31,CB,Córdoba,,,provincia,85415,1303,93
2020-11-01,CB,Córdoba,,,provincia,86318,1322,93
2020-11-02,CB,Córdoba,,,provincia,86951,1349,93
2020-11-03,CB,Córdoba,,,provincia,88290,1371,93
2020-11-04,CB,Córdoba,,,provincia,89486,1408,93
2020-11-05,CB,Córdoba,,,provincia,90540,1427,93
2020-11-06,CB,Córdoba,,,provincia,91798,1455,93
2020-11-07,CB,Córdoba,,,provincia,92804,1466,93
2020-11-08,CB,Córdoba,,,provincia,93579,1489,93
2020-11-09,CB,Córdoba,,,provincia,94445,1514,93
2020-11-10,CB,Córdoba,,,provincia,96067,1541,93
2020-11-11,CB,Córdoba,,,provincia,97428,1569,93
2020-11-12,CB,Córdoba,,,provincia,98860,1595,93
2020-11-13,CB,Córdoba,,,provincia,100491,1624,93
2020-11-14,CB,Córdoba,,,provincia,101630,1643,93
2020-11-15,CB,Córdoba,,,provincia,102462,1657,93
2020-11-16,CB,Córdoba,,,provincia,103163,1684,93
2020-11-17,CB,Córdoba,,,provincia,104472,1711,93
2020-11-18,CB,Córdoba,,,provincia,105853,1742,93
2020-11-19,CB,Córdoba,,,provincia,106904,1758,93
2020-11-20,CB,Córdoba,,,provincia,107886,1772,93
2020-11-21,CB,Córdoba,,,provincia,108774,1782,93
2020-11-22,CB,Córdoba,,,provincia,109226,1787,93
2020-11-23,CB,Córdoba,,,provincia,109591,1800,93
2020-11-24,CB,Córdoba,,,provincia,110062,1833,93
2020-11-25,CB,Córdoba,,,provincia,110943,1869,93
2020-11-26,CB,Córdoba,,,provincia,111885,1894,93
2020-11-27,CB,Córdoba,,,provincia,112719,1930,93
2020-11-28,CB,Córdoba,,,provincia,113430,1940,93
2020-11-29,CB,Córdoba,,,provincia,113857,1961,93
2020-11-30,CB,Córdoba,,,provincia,114207,1983,93
2020-12-01,CB,Córdoba,,,provincia,114922,2019,93
2020-12-02,CB,Córdoba,,,provincia,115712,2041,93
2020-12-03,CB,Córdoba,,,provincia,116244,2049,93
2020-12-04,CB,Córdoba,,,provincia,116799,2077,93
2020-12-05,CB,Córdoba,,,provincia,117250,2102,93
2020-12-06,CB,Córdoba,,,provincia,117512,2118,93
2020-12-07,CB,Córdoba,,,provincia,117607,2127,93
2020-12-08,CB,Córdoba,,,provincia,117848,2146,93
2020-12-09,CB,Córdoba,,,provincia,118099,2170,93
2020-12-10,CB,Córdoba,,,provincia,118709,2196,93
2020-12-11,CB,Córdoba,,,provincia,119241,2232,93
2020-12-12,CB,Córdoba,,,provincia,119532,2255,93
2020-12-13,CB,Córdoba,,,provincia,119881,2285,93
2020-12-14,CB,Córdoba,,,provincia,120115,2315,93
2020-12-15,CB,Córdoba,,,provincia,120501,2348,93
2020-12-16,CB,Córdoba,,,provincia,121029,2368,93
2020-12-17,CB,Córdoba,,,provincia,121634,2393,93
2020-12-18,CB,Córdoba,,,provincia,122076,2405,93
2020-12-19,CB,Córdoba,,,provincia,122338,2413,93
2020-12-20,CB,Córdoba,,,provincia,122633,2420,93
2020-12-21,CB,Córdoba,,,provincia,122816,2436,93
2020-12-22,CB,Córdoba,,,provincia,123310,2446,93
2020-12-23,CB,Córdoba,,,provincia,123885,2458,93
2020-12-26,CB,Córdoba,,,provincia,124878,2479,93
2020-12-27,CB,Córdoba,,,provincia,125093,2479,93
2020-12-28,CB,Córdoba,,,provincia,125379,2486,93
2020-12-29,CB,Córdoba,,,provincia,126154,2488,93
2020-12-30,CB,Córdoba,,,provincia,126917,2491,93
2021-01-03,CB,Córdoba,,,provincia,128380,2504,93
2021-01-04,CB,Córdoba,,,provincia,128682,2516,93
2021-01-05,CB,Córdoba,,,provincia,129589,2519,93
2021-01-06,CB,Córdoba,,,provincia,130503,2524,93
2021-01-07,CB,Córdoba,,,provincia,131459,2529,93
2021-01-08,CB,Córdoba,,,provincia,132450,2534,93
2021-01-09,CB,Córdoba,,,provincia,133078,2536,93
2021-01-10,CB,Córdoba,,,provincia,133544,2536,93
2021-01-11,CB,Córdoba,,,provincia,133841,2541,93
2021-01-12,CB,Córdoba,,,provincia,134631,2548,93
2021-01-13,CB,Córdoba,,,provincia,135449,2558,93
2021-01-14,CB,Córdoba,,,provincia,136219,2573,93
2021-01-15,CB,Córdoba,,,provincia,136868,2573,93
2021-01-16,CB,Córdoba,,,provincia,137404,2577,93
2021-01-17,CB,Córdoba,,,provincia,137740,2578,93
2021-01-18,CB,Córdoba,,,provincia,138083,2589,93
2021-01-19,CB,Córdoba,,,provincia,138751,2597,93
2021-01-20,CB,Córdoba,,,provincia,139445,2603,93
2021-01-21,CB,Córdoba,,,provincia,140094,2610,93
2021-01-22,CB,Córdoba,,,provincia,140676,2618,93
2021-01-23,CB,Córdoba,,,provincia,141220,2635,93
2021-01-24,CB,Córdoba,,,provincia,141484,2639,93
2021-01-25,CB,Córdoba,,,provincia,141824,2648,93
2021-01-26,CB,Córdoba,,,provincia,142486,2655,93
2021-01-27,CB,Córdoba,,,provincia,143173,2666,93
2021-01-28,CB,Córdoba,,,provincia,143851,2672,93
2021-01-29,CB,Córdoba,,,provincia,144457,2683,93
2021-01-30,CB,Córdoba,,,provincia,144696,2688,93
2021-01-31,CB,Córdoba,,,provincia,145040,2689,93
2021-02-01,CB,Córdoba,,,provincia,145338,2693,93
2021-02-02,CB,Córdoba,,,provincia,145909,2698,93
2021-02-03,CB,Córdoba,,,provincia,146512,2704,93
2021-02-04,CB,Córdoba,,,provincia,147044,2711,93
2021-02-05,CB,Córdoba,,,provincia,147593,2722,93
2021-02-06,CB,Córdoba,,,provincia,148046,2727,93
2021-02-07,CB,Córdoba,,,provincia,148271,2730,93
2021-02-08,CB,Córdoba,,,provincia,148469,2734,93
2021-02-09,CB,Córdoba,,,provincia,149149,2739,93
2021-02-10,CB,Córdoba,,,provincia,149908,2751,93
2021-02-11,CB,Córdoba,,,provincia,150564,2759,93
2021-02-12,CB,Córdoba,,,provincia,151213,2764,93
2021-02-13,CB,Córdoba,,,provincia,151767,2766,93
2021-02-14,CB,Córdoba,,,provincia,152045,2768,93
2021-02-15,CB,Córdoba,,,provincia,152170,2769,93
2021-02-16,CB,Córdoba,,,provincia,152473,2774,93
2021-02-17,CB,Córdoba,,,provincia,152911,2779,93
2021-02-18,CB,Córdoba,,,provincia,153759,2784,93
2021-02-19,CB,Córdoba,,,provincia,154584,2790,93
2021-02-20,CB,Córdoba,,,provincia,155175,2793,93
2021-02-21,CB,Córdoba,,,provincia,155574,2793,93
2021-02-22,CB,Córdoba,,,provincia,155976,2797,93
2021-02-23,CB,Córdoba,,,provincia,156803,2803,93
2021-02-24,CB,Córdoba,,,provincia,157519,2808,93
2021-02-25,CB,Córdoba,,,provincia,158595,2818,93
2021-02-26,CB,Córdoba,,,provincia,159011,2822,93
2021-02-27,CB,Córdoba,,,provincia,159544,2826,93
2021-02-28,CB,Córdoba,,,provincia,159878,2827,93
2021-03-01,CB,Córdoba,,,provincia,160271,2839,93
2021-03-02,CB,Córdoba,,,provincia,161049,2847,93
2021-03-03,CB,Córdoba,,,provincia,161748,2856,93
2021-03-04,CB,Córdoba,,,provincia,162444,2858,93
2021-03-05,CB,Córdoba,,,provincia,163172,2868,93
2021-03-06,CB,Córdoba,,,provincia,163584,2870,93
2021-03-07,CB,Córdoba,,,provincia,163840,2870,93
2021-03-08,CB,Córdoba,,,provincia,164332,2877,93
2021-03-09,CB,Córdoba,,,provincia,165031,2884,93
2021-03-10,CB,Córdoba,,,provincia,165680,2891,93
2021-03-11,CB,Córdoba,,,provincia,166378,2901,93
2021-03-12,CB,Córdoba,,,provincia,167005,2905,93
2021-03-13,CB,Córdoba,,,provincia,167598,2910,93
2021-03-14,CB,Córdoba,,,provincia,167879,2912,93
2021-03-15,CB,Córdoba,,,provincia,168262,2918,93
2021-03-16,CB,Córdoba,,,provincia,169071,2934,93
2021-03-17,CB,Córdoba,,,provincia,169852,2946,93
2021-03-18,CB,Córdoba,,,provincia,170561,2951,93
2021-03-19,CB,Córdoba,,,provincia,171244,2960,93
2021-03-20,CB,Córdoba,,,provincia,171794,2962,93
2021-03-21,CB,Córdoba,,,provincia,172199,2963,93
2021-03-22,CB,Córdoba,,,provincia,172811,2970,93
2021-03-23,CB,Córdoba,,,provincia,173628,2978,93
2021-03-24,CB,Córdoba,,,provincia,174397,2984,93
2021-03-25,CB,Córdoba,,,provincia,175120,2985,93
2021-03-26,CB,Córdoba,,,provincia,176225,2998,93
2021-03-27,CB,Córdoba,,,provincia,177028,3002,93
2021-03-28,CB,Córdoba,,,provincia,177471,3003,93
2021-03-29,CB,Córdoba,,,provincia,178547,3010,93
2021-03-30,CB,Córdoba,,,provincia,179373,3018,93
2021-03-31,CB,Córdoba,,,provincia,180633,3024,93
2021-04-01,CB,Córdoba,,,provincia,181827,3032,93
2021-04-02,CB,Córdoba,,,provincia,182524,3039,93
2021-04-03,CB,Córdoba,,,provincia,183109,3042,93
2021-04-04,CB,Córdoba,,,provincia,183864,3047,93
2021-04-05,CB,Córdoba,,,provincia,184912,3054,93
2021-04-06,CB,Córdoba,,,provincia,186755,3067,93
2021-04-07,CB,Córdoba,,,provincia,188864,3076,93
2021-04-08,CB,Córdoba,,,provincia,191053,3083,93
2021-04-09,CB,Córdoba,,,provincia,192920,3098,93
2021-04-10,CB,Córdoba,,,provincia,194132,3099,93
2021-04-11,CB,Córdoba,,,provincia,195227,3099,93
2021-04-12,CB,Córdoba,,,provincia,196527,3110,93
2021-04-13,CB,Córdoba,,,provincia,198795,3120,93
2021-04-14,CB,Córdoba,,,provincia,200636,3138,93
2021-04-15,CB,Córdoba,,,provincia,202241,3156,93
2021-04-16,CB,Córdoba,,,provincia,204573,3166,93
2021-04-17,CB,Córdoba,,,provincia,205820,3167,93
2021-04-18,CB,Córdoba,,,provincia,206823,3169,93
