date,region_iso,region,province,city,place_type,cases,deaths,recovered
2020-12-07,ER,Entre Rios,,,provincia,24575,492,17
2020-12-08,ER,Entre Rios,,,provincia,24712,498,17
2020-12-09,ER,Entre Rios,,,provincia,24815,505,17
2020-12-10,ER,Entre Rios,,,provincia,24989,508,17
2020-12-11,ER,Entre Rios,,,provincia,25339,517,17
2020-12-12,ER,Entre Rios,,,provincia,25585,521,17
2020-12-13,ER,Entre Rios,,,provincia,25719,521,17
2020-12-14,ER,Entre Rios,,,provincia,25792,529,17
2020-12-15,ER,Entre Rios,,,provincia,25927,537,17
2020-12-16,ER,Entre Rios,,,provincia,26169,545,17
2020-12-17,ER,Entre Rios,,,provincia,26421,546,17
2020-12-18,ER,Entre Rios,,,provincia,26598,553,17
2020-12-19,ER,Entre Rios,,,provincia,26808,555,17
2020-12-20,ER,Entre Rios,,,provincia,26965,555,17
2020-12-21,ER,Entre Rios,,,provincia,27003,562,17
2020-12-22,ER,Entre Rios,,,provincia,27143,569,17
2020-12-23,ER,Entre Rios,,,provincia,27421,571,17
2020-12-26,ER,Entre Rios,,,provincia,27923,573,17
2020-12-27,ER,Entre Rios,,,provincia,28078,574,17
2020-12-28,ER,Entre Rios,,,provincia,28256,576,17
2020-12-29,ER,Entre Rios,,,provincia,28583,578,17
2020-12-30,ER,Entre Rios,,,provincia,29002,582,17
2021-01-03,ER,Entre Rios,,,provincia,30159,589,17
2021-01-04,ER,Entre Rios,,,provincia,30417,591,17
2021-01-05,ER,Entre Rios,,,provincia,30967,595,17
2021-01-06,ER,Entre Rios,,,provincia,31501,601,17
2021-01-07,ER,Entre Rios,,,provincia,32088,604,17
2021-01-08,ER,Entre Rios,,,provincia,32675,611,17
2021-01-09,ER,Entre Rios,,,provincia,33191,612,17
2021-01-10,ER,Entre Rios,,,provincia,33541,615,17
2021-01-11,ER,Entre Rios,,,provincia,33720,616,17
2021-01-12,ER,Entre Rios,,,provincia,34205,620,17
2021-01-13,ER,Entre Rios,,,provincia,34786,627,17
2021-01-14,ER,Entre Rios,,,provincia,35325,629,17
2021-01-15,ER,Entre Rios,,,provincia,35862,630,17
2021-01-16,ER,Entre Rios,,,provincia,36176,635,17
2021-01-17,ER,Entre Rios,,,provincia,36491,639,17
2021-01-18,ER,Entre Rios,,,provincia,36732,644,17
2021-01-19,ER,Entre Rios,,,provincia,37177,651,17
2021-01-20,ER,Entre Rios,,,provincia,37725,658,17
2021-01-21,ER,Entre Rios,,,provincia,38170,662,17
2021-01-22,ER,Entre Rios,,,provincia,38552,668,17
2021-01-23,ER,Entre Rios,,,provincia,38854,669,17
2021-01-24,ER,Entre Rios,,,provincia,39073,673,17
2021-01-25,ER,Entre Rios,,,provincia,39375,683,17
2021-01-26,ER,Entre Rios,,,provincia,39707,697,17
2021-01-27,ER,Entre Rios,,,provincia,40000,705,17
2021-01-28,ER,Entre Rios,,,provincia,40316,708,17
2021-01-29,ER,Entre Rios,,,provincia,40622,715,17
2021-01-30,ER,Entre Rios,,,provincia,40862,720,17
2021-01-31,ER,Entre Rios,,,provincia,40989,725,17
2021-02-01,ER,Entre Rios,,,provincia,41168,730,17
2021-02-02,ER,Entre Rios,,,provincia,41452,742,17
2021-02-03,ER,Entre Rios,,,provincia,41717,746,17
2021-02-04,ER,Entre Rios,,,provincia,41935,757,17
2021-02-05,ER,Entre Rios,,,provincia,42189,759,17
2021-02-06,ER,Entre Rios,,,provincia,42417,761,17
2021-02-07,ER,Entre Rios,,,provincia,42522,762,17
2021-02-08,ER,Entre Rios,,,provincia,42592,770,17
2021-02-09,ER,Entre Rios,,,provincia,42792,773,17
2021-02-10,ER,Entre Rios,,,provincia,42987,779,17
2021-02-11,ER,Entre Rios,,,provincia,43152,785,17
2021-02-12,ER,Entre Rios,,,provincia,43321,790,17
2021-02-13,ER,Entre Rios,,,provincia,43431,792,17
2021-02-14,ER,Entre Rios,,,provincia,43546,793,17
2021-02-15,ER,Entre Rios,,,provincia,43579,793,17
2021-02-16,ER,Entre Rios,,,provincia,43682,793,17
2021-02-17,ER,Entre Rios,,,provincia,43767,797,17
2021-02-18,ER,Entre Rios,,,provincia,43960,804,17
2021-02-19,ER,Entre Rios,,,provincia,44115,807,17
2021-02-20,ER,Entre Rios,,,provincia,44231,809,17
2021-02-21,ER,Entre Rios,,,provincia,44318,810,17
2021-02-22,ER,Entre Rios,,,provincia,44428,820,17
2021-02-23,ER,Entre Rios,,,provincia,44572,826,17
2021-02-24,ER,Entre Rios,,,provincia,44751,829,17
2021-02-25,ER,Entre Rios,,,provincia,44911,835,17
2021-02-26,ER,Entre Rios,,,provincia,45003,837,17
2021-02-27,ER,Entre Rios,,,provincia,45115,838,17
2021-02-28,ER,Entre Rios,,,provincia,45167,842,17
2021-03-01,ER,Entre Rios,,,provincia,45259,854,17
2021-03-02,ER,Entre Rios,,,provincia,45358,867,17
2021-03-03,ER,Entre Rios,,,provincia,45519,870,17
2021-03-04,ER,Entre Rios,,,provincia,45716,871,17
2021-03-05,ER,Entre Rios,,,provincia,45836,871,17
2021-03-06,ER,Entre Rios,,,provincia,45937,873,17
2021-03-07,ER,Entre Rios,,,provincia,45993,873,17
2021-03-08,ER,Entre Rios,,,provincia,46078,888,17
2021-03-09,ER,Entre Rios,,,provincia,46237,890,17
2021-03-10,ER,Entre Rios,,,provincia,46410,894,17
2021-03-11,ER,Entre Rios,,,provincia,46551,895,17
2021-03-12,ER,Entre Rios,,,provincia,46702,899,17
2021-03-13,ER,Entre Rios,,,provincia,46810,899,17
2021-03-14,ER,Entre Rios,,,provincia,46872,899,17
2021-03-15,ER,Entre Rios,,,provincia,46993,906,17
2021-03-16,ER,Entre Rios,,,provincia,47193,909,17
2021-03-17,ER,Entre Rios,,,provincia,47396,919,17
2021-03-18,ER,Entre Rios,,,provincia,47607,921,17
2021-03-19,ER,Entre Rios,,,provincia,47848,924,17
2021-03-20,ER,Entre Rios,,,provincia,47998,924,17
2021-03-21,ER,Entre Rios,,,provincia,48125,927,17
2021-03-22,ER,Entre Rios,,,provincia,48298,936,17
2021-03-23,ER,Entre Rios,,,provincia,48477,938,17
2021-03-24,ER,Entre Rios,,,provincia,48604,938,17
2021-03-25,ER,Entre Rios,,,provincia,48740,939,17
2021-03-26,ER,Entre Rios,,,provincia,48968,942,17
2021-03-27,ER,Entre Rios,,,provincia,49137,942,17
2021-03-28,ER,Entre Rios,,,provincia,49220,942,17
2021-03-29,ER,Entre Rios,,,provincia,49435,945,17
2021-03-30,ER,Entre Rios,,,provincia,49640,947,17
2021-03-31,ER,Entre Rios,,,provincia,49939,947,17
2021-04-01,ER,Entre Rios,,,provincia,50175,949,17
2021-04-02,ER,Entre Rios,,,provincia,50335,950,17
2021-04-03,ER,Entre Rios,,,provincia,50444,951,17
2021-04-04,ER,Entre Rios,,,provincia,50600,951,17
2021-04-05,ER,Entre Rios,,,provincia,50707,951,17
2021-04-06,ER,Entre Rios,,,provincia,51122,954,17
2021-04-07,ER,Entre Rios,,,provincia,51533,955,17
2021-04-08,ER,Entre Rios,,,provincia,51970,961,17
2021-04-09,ER,Entre Rios,,,provincia,52422,962,17
2021-04-10,ER,Entre Rios,,,provincia,52864,963,17
2021-04-11,ER,Entre Rios,,,provincia,53072,964,17
2021-04-12,ER,Entre Rios,,,provincia,53303,970,17
2021-04-13,ER,Entre Rios,,,provincia,53938,981,17
2021-04-14,ER,Entre Rios,,,provincia,54547,990,17
2021-04-15,ER,Entre Rios,,,provincia,55071,996,17
2021-04-16,ER,Entre Rios,,,provincia,55697,1000,17
2021-04-17,ER,Entre Rios,,,provincia,56216,1001,17
2021-04-18,ER,Entre Rios,,,provincia,56447,1001,17
2021-04-19,ER,Entre Rios,,,provincia,56653,1011,17
2021-04-20,ER,Entre Rios,,,provincia,57255,1016,17
2021-04-21,ER,Entre Rios,,,provincia,57862,1022,17
2021-04-22,ER,Entre Rios,,,provincia,58502,1029,17
2021-04-23,ER,Entre Rios,,,provincia,59173,1031,17
2021-04-24,ER,Entre Rios,,,provincia,59742,1033,17
2021-04-25,ER,Entre Rios,,,provincia,59962,1033,17
2021-04-26,ER,Entre Rios,,,provincia,60326,1042,17
2021-04-27,ER,Entre Rios,,,provincia,60979,1047,17
2021-04-28,ER,Entre Rios,,,provincia,61614,1049,17
2021-04-29,ER,Entre Rios,,,provincia,62377,1059,17
2021-04-30,ER,Entre Rios,,,provincia,62942,1068,17
2021-05-01,ER,Entre Rios,,,provincia,63328,1069,17
2021-05-02,ER,Entre Rios,,,provincia,63535,1071,17
2021-05-03,ER,Entre Rios,,,provincia,63840,1081,17
2021-05-04,ER,Entre Rios,,,provincia,64429,1086,17
2021-05-05,ER,Entre Rios,,,provincia,65273,1089,17
2021-05-06,ER,Entre Rios,,,provincia,65999,1092,17
2021-05-07,ER,Entre Rios,,,provincia,66740,1095,17
2021-05-08,ER,Entre Rios,,,provincia,67150,1099,17
2021-05-09,ER,Entre Rios,,,provincia,67433,1102,17
2021-05-10,ER,Entre Rios,,,provincia,67850,1106,17
2021-05-11,ER,Entre Rios,,,provincia,68563,1114,17
2021-05-12,ER,Entre Rios,,,provincia,69259,1120,17
2021-05-13,ER,Entre Rios,,,provincia,70065,1123,17
2021-05-14,ER,Entre Rios,,,provincia,70990,1129,17
2021-05-15,ER,Entre Rios,,,provincia,71681,1133,17
2021-05-16,ER,Entre Rios,,,provincia,72082,1133,17
2021-05-17,ER,Entre Rios,,,provincia,72547,1185,17
2021-05-18,ER,Entre Rios,,,provincia,73468,1191,17
2021-05-19,ER,Entre Rios,,,provincia,74514,1202,17
2021-05-20,ER,Entre Rios,,,provincia,75664,1211,17
2021-05-21,ER,Entre Rios,,,provincia,76692,1217,17
2021-05-22,ER,Entre Rios,,,provincia,77565,1223,17
2021-05-23,ER,Entre Rios,,,provincia,78341,1227,17
2021-05-24,ER,Entre Rios,,,provincia,78804,1240,17
2021-05-25,ER,Entre Rios,,,provincia,79493,1253,17
2021-05-26,ER,Entre Rios,,,provincia,80322,1267,17
2021-05-27,ER,Entre Rios,,,provincia,81675,1288,17
2021-05-28,ER,Entre Rios,,,provincia,83151,1301,17
2021-05-29,ER,Entre Rios,,,provincia,84296,1304,17
2021-05-30,ER,Entre Rios,,,provincia,85033,1318,17
2021-05-31,ER,Entre Rios,,,provincia,85781,1338,17
2021-06-01,ER,Entre Rios,,,provincia,87052,1360,17
2021-06-02,ER,Entre Rios,,,provincia,88266,1368,17
2021-06-03,ER,Entre Rios,,,provincia,89320,1378,17
2021-06-04,ER,Entre Rios,,,provincia,90358,1388,17
2021-06-05,ER,Entre Rios,,,provincia,91196,1398,17
2021-06-06,ER,Entre Rios,,,provincia,91709,1409,17
2021-06-07,ER,Entre Rios,,,provincia,92379,1425,17
2021-06-08,ER,Entre Rios,,,provincia,93527,1443,17
2021-06-09,ER,Entre Rios,,,provincia,94542,1454,17
2021-06-10,ER,Entre Rios,,,provincia,95495,1477,17
2021-06-11,ER,Entre Rios,,,provincia,96539,1506,17
2021-06-12,ER,Entre Rios,,,provincia,97241,1514,17
2021-06-13,ER,Entre Rios,,,provincia,97647,1517,17
2021-06-14,ER,Entre Rios,,,provincia,98344,1538,17
2021-06-15,ER,Entre Rios,,,provincia,99382,1555,17
2021-06-16,ER,Entre Rios,,,provincia,100385,1581,17
2021-06-17,ER,Entre Rios,,,provincia,101383,1611,17
2021-06-18,ER,Entre Rios,,,provincia,102220,1641,17
2021-06-19,ER,Entre Rios,,,provincia,102764,1657,17
2021-06-20,ER,Entre Rios,,,provincia,103107,1673,17
2021-06-21,ER,Entre Rios,,,provincia,103353,1690,17
2021-06-22,ER,Entre Rios,,,provincia,103980,1715,17
2021-06-23,ER,Entre Rios,,,provincia,104915,1724,17
2021-06-24,ER,Entre Rios,,,provincia,105849,1740,17
2021-06-25,ER,Entre Rios,,,provincia,106766,1765,17
2021-06-26,ER,Entre Rios,,,provincia,107371,1767,17
2021-06-27,ER,Entre Rios,,,provincia,107787,1775,17
2021-06-28,ER,Entre Rios,,,provincia,108387,1783,17
2021-06-29,ER,Entre Rios,,,provincia,109382,1808,17
2021-06-30,ER,Entre Rios,,,provincia,110284,1832,17
2021-07-01,ER,Entre Rios,,,provincia,111180,1841,17
2021-07-02,ER,Entre Rios,,,provincia,112065,1858,17
2021-07-03,ER,Entre Rios,,,provincia,112567,1859,17
2021-07-04,ER,Entre Rios,,,provincia,112903,1866,17
2021-07-05,ER,Entre Rios,,,provincia,113485,1887,17
2021-07-06,ER,Entre Rios,,,provincia,114508,1895,17
2021-07-07,ER,Entre Rios,,,provincia,115281,1919,17
2021-07-08,ER,Entre Rios,,,provincia,116171,1923,17
2021-07-09,ER,Entre Rios,,,provincia,116763,1934,17
2021-07-10,ER,Entre Rios,,,provincia,117000,1949,17
2021-07-11,ER,Entre Rios,,,provincia,117413,1950,17
2021-07-12,ER,Entre Rios,,,provincia,118054,1965,17
2021-07-13,ER,Entre Rios,,,provincia,118952,1978,17
2021-07-14,ER,Entre Rios,,,provincia,119970,1997,17
2021-07-15,ER,Entre Rios,,,provincia,120810,2003,17
2021-07-16,ER,Entre Rios,,,provincia,121485,2022,17
2021-07-18,ER,Entre Rios,,,provincia,122158,2028,17
2021-07-19,ER,Entre Rios,,,provincia,122506,2042,17
2021-07-20,ER,Entre Rios,,,provincia,123212,2048,17
2021-07-21,ER,Entre Rios,,,provincia,123721,2059,17
2021-07-22,ER,Entre Rios,,,provincia,124313,2066,17
2021-07-23,ER,Entre Rios,,,provincia,124863,2067,17
2021-07-24,ER,Entre Rios,,,provincia,125191,2068,17
2021-07-25,ER,Entre Rios,,,provincia,125401,2089,17
