date,region_iso,region,province,city,place_type,cases,deaths,recovered
2021-02-09,CT,Chubut,,,provincia,44401,720,0
2021-02-10,CT,Chubut,,,provincia,44565,721,0
2021-02-11,CT,Chubut,,,provincia,44805,726,0
2021-02-12,CT,Chubut,,,provincia,45037,726,0
2021-02-13,CT,Chubut,,,provincia,45149,729,0
2021-02-14,CT,Chubut,,,provincia,45231,729,0
2021-02-15,CT,Chubut,,,provincia,45292,729,0
2021-02-16,CT,Chubut,,,provincia,45333,729,0
2021-02-17,CT,Chubut,,,provincia,45508,736,0
2021-02-18,CT,Chubut,,,provincia,45822,739,0
2021-02-19,CT,Chubut,,,provincia,45999,789,0
2021-02-20,CT,Chubut,,,provincia,46055,789,0
2021-02-21,CT,Chubut,,,provincia,46091,789,0
2021-02-22,CT,Chubut,,,provincia,46232,795,0
2021-02-23,CT,Chubut,,,provincia,46406,799,0
2021-02-24,CT,Chubut,,,provincia,46592,802,0
2021-02-25,CT,Chubut,,,provincia,46734,810,0
2021-02-26,CT,Chubut,,,provincia,46805,810,0
2021-02-27,CT,Chubut,,,provincia,46882,812,0
2021-02-28,CT,Chubut,,,provincia,46891,812,0
2021-03-01,CT,Chubut,,,provincia,47008,817,0
2021-03-02,CT,Chubut,,,provincia,47139,817,0
2021-03-03,CT,Chubut,,,provincia,47270,819,0
2021-03-04,CT,Chubut,,,provincia,47353,819,0
2021-03-05,CT,Chubut,,,provincia,47461,819,0
2021-03-06,CT,Chubut,,,provincia,47502,819,0
2021-03-07,CT,Chubut,,,provincia,47544,819,0
2021-03-08,CT,Chubut,,,provincia,47613,823,0
2021-03-09,CT,Chubut,,,provincia,47712,824,0
2021-03-10,CT,Chubut,,,provincia,47807,825,0
2021-03-11,CT,Chubut,,,provincia,47912,849,0
2021-03-12,CT,Chubut,,,provincia,48020,850,0
2021-03-13,CT,Chubut,,,provincia,48105,850,0
2021-03-14,CT,Chubut,,,provincia,48128,850,0
2021-03-15,CT,Chubut,,,provincia,48251,853,0
2021-03-16,CT,Chubut,,,provincia,48351,854,0
2021-03-17,CT,Chubut,,,provincia,48477,854,0
2021-03-18,CT,Chubut,,,provincia,48568,855,0
2021-03-19,CT,Chubut,,,provincia,48695,857,0
2021-03-20,CT,Chubut,,,provincia,48730,857,0
2021-03-21,CT,Chubut,,,provincia,48747,857,0
2021-03-22,CT,Chubut,,,provincia,48862,857,0
2021-03-23,CT,Chubut,,,provincia,49018,886,0
2021-03-24,CT,Chubut,,,provincia,49119,886,0
2021-03-25,CT,Chubut,,,provincia,49248,895,0
2021-03-26,CT,Chubut,,,provincia,49403,895,0
2021-03-27,CT,Chubut,,,provincia,49492,895,0
2021-03-28,CT,Chubut,,,provincia,49562,895,0
2021-03-29,CT,Chubut,,,provincia,49766,905,0
2021-03-30,CT,Chubut,,,provincia,49898,905,0
2021-03-31,CT,Chubut,,,provincia,50113,905,0
2021-04-01,CT,Chubut,,,provincia,50224,905,0
2021-04-02,CT,Chubut,,,provincia,50272,911,0
2021-04-03,CT,Chubut,,,provincia,50313,911,0
2021-04-04,CT,Chubut,,,provincia,50335,911,0
2021-04-05,CT,Chubut,,,provincia,50489,911,0
2021-04-06,CT,Chubut,,,provincia,50643,911,0
2021-04-07,CT,Chubut,,,provincia,50836,911,0
2021-04-08,CT,Chubut,,,provincia,51013,911,0
2021-04-09,CT,Chubut,,,provincia,51206,917,0
2021-04-10,CT,Chubut,,,provincia,51294,918,0
2021-04-11,CT,Chubut,,,provincia,51343,918,0
2021-04-12,CT,Chubut,,,provincia,51507,922,0
2021-04-13,CT,Chubut,,,provincia,51727,922,0
2021-04-14,CT,Chubut,,,provincia,51988,922,0
2021-04-15,CT,Chubut,,,provincia,52173,922,0
2021-04-16,CT,Chubut,,,provincia,52445,923,0
2021-04-17,CT,Chubut,,,provincia,52531,929,0
2021-04-18,CT,Chubut,,,provincia,52595,932,0
2021-04-19,CT,Chubut,,,provincia,52743,932,0
2021-04-20,CT,Chubut,,,provincia,53013,936,0
2021-04-21,CT,Chubut,,,provincia,53237,941,0
2021-04-22,CT,Chubut,,,provincia,53464,941,0
2021-04-23,CT,Chubut,,,provincia,53759,941,0
2021-04-24,CT,Chubut,,,provincia,53856,942,0
2021-04-25,CT,Chubut,,,provincia,53934,942,0
2021-04-26,CT,Chubut,,,provincia,54119,945,0
2021-04-27,CT,Chubut,,,provincia,54285,945,0
2021-04-28,CT,Chubut,,,provincia,54521,957,0
2021-04-29,CT,Chubut,,,provincia,54756,958,0
2021-04-30,CT,Chubut,,,provincia,54876,968,0
2021-05-01,CT,Chubut,,,provincia,54988,968,0
2021-05-02,CT,Chubut,,,provincia,55055,970,0
2021-05-03,CT,Chubut,,,provincia,55180,970,0
2021-05-04,CT,Chubut,,,provincia,55340,972,0
2021-05-05,CT,Chubut,,,provincia,55652,972,0
2021-05-06,CT,Chubut,,,provincia,55844,972,0
2021-05-07,CT,Chubut,,,provincia,56118,973,0
2021-05-08,CT,Chubut,,,provincia,56245,974,0
2021-05-09,CT,Chubut,,,provincia,56343,974,0
2021-05-10,CT,Chubut,,,provincia,56575,977,0
2021-05-11,CT,Chubut,,,provincia,56849,978,0
2021-05-12,CT,Chubut,,,provincia,57093,979,0
2021-05-13,CT,Chubut,,,provincia,57315,980,0
