date,iso,region,city,place_type,cases,deaths,recovered
2020-04-26,UY-MO,Montevideo,,departamento,448,9,268
2020-04-27,UY-MO,Montevideo,,departamento,457,10,272
2020-04-28,UY-MO,Montevideo,,departamento,466,10,278
2020-04-29,UY-MO,Montevideo,,departamento,471,10,282
2020-04-30,UY-MO,Montevideo,,departamento,475,10,298
2020-05-03,UY-MO,Montevideo,,departamento,495,11,319
2020-05-04,UY-MO,Montevideo,,departamento,495,11,319
2020-05-05,UY-MO,Montevideo,,departamento,494,11,323
2020-05-06,UY-MO,Montevideo,,departamento,496,11,342
2020-05-07,UY-MO,Montevideo,,departamento,498,11,357
2020-05-08,UY-MO,Montevideo,,departamento,505,11,360
2020-05-09,UY-MO,Montevideo,,departamento,511,12,373
2020-05-10,UY-MO,Montevideo,,departamento,518,12,379
2020-05-11,UY-MO,Montevideo,,departamento,518,13,381
2020-05-12,UY-MO,Montevideo,,departamento,516,13,384
2020-05-13,UY-MO,Montevideo,,departamento,522,13,388
2020-05-14,UY-MO,Montevideo,,departamento,522,13,394
2020-05-15,UY-MO,Montevideo,,departamento,524,13,396
2020-05-16,UY-MO,Montevideo,,departamento,531,13,405
2020-05-17,UY-MO,Montevideo,,departamento,531,13,405
2020-05-18,UY-MO,Montevideo,,departamento,532,14,411
2020-05-19,UY-MO,Montevideo,,departamento,533,14,415
2020-05-20,UY-MO,Montevideo,,departamento,533,14,416
2020-05-21,UY-MO,Montevideo,,departamento,538,14,422
2020-05-22,UY-MO,Montevideo,,departamento,542,14,433
2020-05-23,UY-MO,Montevideo,,departamento,542,14,433
2020-05-24,UY-MO,Montevideo,,departamento,544,14,444
2020-05-25,UY-MO,Montevideo,,departamento,549,14,444
2020-05-26,UY-MO,Montevideo,,departamento,549,14,451
2020-05-27,UY-MO,Montevideo,,departamento,550,14,458
2020-05-28,UY-MO,Montevideo,,departamento,554,14,464
2020-05-29,UY-MO,Montevideo,,departamento,559,14,466
2020-05-30,UY-MO,Montevideo,,departamento,561,14,492
2020-05-31,UY-MO,Montevideo,,departamento,562,14,494
2020-06-01,UY-MO,Montevideo,,departamento,562,14,496
2020-06-02,UY-MO,Montevideo,,departamento,562,15,499
2020-06-03,UY-MO,Montevideo,,departamento,562,15,500
2020-06-04,UY-MO,Montevideo,,departamento,564,15,507
2020-06-05,UY-MO,Montevideo,,departamento,565,15,515
2020-06-06,UY-MO,Montevideo,,departamento,565,15,515
2020-06-07,UY-MO,Montevideo,,departamento,568,15,521
2020-06-08,UY-MO,Montevideo,,departamento,568,15,522
2020-06-09,UY-MO,Montevideo,,departamento,570,15,529
2020-06-10,UY-MO,Montevideo,,departamento,570,15,531
2020-06-11,UY-MO,Montevideo,,departamento,570,15,535
2020-06-12,UY-MO,Montevideo,,departamento,570,15,538
2020-06-13,UY-MO,Montevideo,,departamento,570,15,539
2020-06-14,UY-MO,Montevideo,,departamento,570,15,541
2020-06-15,UY-MO,Montevideo,,departamento,570,15,543
2020-06-16,UY-MO,Montevideo,,departamento,570,15,543
2020-06-17,UY-MO,Montevideo,,departamento,571,16,551
2020-06-18,UY-MO,Montevideo,,departamento,571,16,552
2020-06-19,UY-MO,Montevideo,,departamento,571,16,552
2020-06-20,UY-MO,Montevideo,,departamento,571,16,552
2020-06-21,UY-MO,Montevideo,,departamento,574,17,551
2020-06-22,UY-MO,Montevideo,,departamento,574,17,551
2020-06-23,UY-MO,Montevideo,,departamento,574,17,551
2020-06-24,UY-MO,Montevideo,,departamento,575,17,551
2020-06-25,UY-MO,Montevideo,,departamento,576,17,552
2020-06-26,UY-MO,Montevideo,,departamento,579,17,553
2020-06-27,UY-MO,Montevideo,,departamento,579,17,553
2020-06-28,UY-MO,Montevideo,,departamento,580,17,553
2020-06-29,UY-MO,Montevideo,,departamento,580,17,553
2020-06-30,UY-MO,Montevideo,,departamento,581,17,555
2020-07-01,UY-MO,Montevideo,,departamento,582,17,555
2020-07-02,UY-MO,Montevideo,,departamento,583,17,555
2020-07-03,UY-MO,Montevideo,,departamento,584,17,555
2020-07-04,UY-MO,Montevideo,,departamento,584,17,555
2020-07-05,UY-MO,Montevideo,,departamento,584,17,557
2020-07-06,UY-MO,Montevideo,,departamento,584,18,557
2020-07-07,UY-MO,Montevideo,,departamento,585,18,557
2020-07-08,UY-MO,Montevideo,,departamento,590,18,558
2020-07-09,UY-MO,Montevideo,,departamento,590,18,558
2020-07-10,UY-MO,Montevideo,,departamento,592,18,560
2020-07-11,UY-MO,Montevideo,,departamento,593,18,561
2020-07-12,UY-MO,Montevideo,,departamento,593,18,561
2020-07-13,UY-MO,Montevideo,,departamento,594,18,562
2020-07-14,UY-MO,Montevideo,,departamento,594,18,562
2020-07-15,UY-MO,Montevideo,,departamento,602,18,562
2020-07-16,UY-MO,Montevideo,,departamento,611,18,562
2020-07-17,UY-MO,Montevideo,,departamento,626,19,562
2020-07-18,UY-MO,Montevideo,,departamento,638,19,563
2020-07-19,UY-MO,Montevideo,,departamento,638,19,563
2020-07-20,UY-MO,Montevideo,,departamento,645,19,563
2020-07-21,UY-MO,Montevideo,,departamento,649,19,563
2020-07-22,UY-MO,Montevideo,,departamento,673,19,564
2020-07-23,UY-MO,Montevideo,,departamento,689,19,566
2020-07-24,UY-MO,Montevideo,,departamento,706,19,567
2020-07-25,UY-MO,Montevideo,,departamento,724,19,572
2020-07-26,UY-MO,Montevideo,,departamento,731,19,573
2020-07-27,UY-MO,Montevideo,,departamento,731,19,573
2020-07-28,UY-MO,Montevideo,,departamento,740,20,574
2020-07-29,UY-MO,Montevideo,,departamento,765,20,587
2020-07-30,UY-MO,Montevideo,,departamento,770,20,592
2020-07-31,UY-MO,Montevideo,,departamento,770,20,592
2020-08-01,UY-MO,Montevideo,,departamento,790,20,608
2020-08-02,UY-MO,Montevideo,,departamento,797,20,614
2020-08-03,UY-MO,Montevideo,,departamento,803,20,619
2020-08-04,UY-MO,Montevideo,,departamento,803,20,619
2020-08-05,UY-MO,Montevideo,,departamento,809,21,649
2020-08-06,UY-MO,Montevideo,,departamento,812,21,659
2020-08-07,UY-MO,Montevideo,,departamento,816,21,668
2020-08-08,UY-MO,Montevideo,,departamento,816,21,668
2020-08-09,UY-MO,Montevideo,,departamento,825,21,689
2020-08-10,UY-MO,Montevideo,,departamento,832,21,704
2020-08-11,UY-MO,Montevideo,,departamento,832,21,704
2020-08-12,UY-MO,Montevideo,,departamento,848,21,715
2020-08-13,UY-MO,Montevideo,,departamento,854,21,726
2020-08-14,UY-MO,Montevideo,,departamento,857,22,728
2020-08-15,UY-MO,Montevideo,,departamento,857,22,728
2020-08-16,UY-MO,Montevideo,,departamento,865,22,738
2020-08-17,UY-MO,Montevideo,,departamento,874,24,740
2020-08-18,UY-MO,Montevideo,,departamento,874,24,740
