date,iso,region,city,place_type,cases,deaths,recovered
2020-05-21,UY-AR,Artigas,,departamento,1,,0
2020-05-22,UY-AR,Artigas,,departamento,2,,0
2020-05-23,UY-AR,Artigas,,departamento,2,,0
2020-05-24,UY-AR,Artigas,,departamento,2,,0
2020-05-25,UY-AR,Artigas,,departamento,2,,0
2020-05-26,UY-AR,Artigas,,departamento,2,,0
2020-05-27,UY-AR,Artigas,,departamento,2,,0
2020-05-28,UY-AR,Artigas,,departamento,2,,0
2020-05-29,UY-AR,Artigas,,departamento,2,,0
2020-05-30,UY-AR,Artigas,,departamento,2,,0
2020-05-31,UY-AR,Artigas,,departamento,3,,0
2020-06-01,UY-AR,Artigas,,departamento,3,,0
2020-06-02,UY-AR,Artigas,,departamento,3,,0
2020-06-03,UY-AR,Artigas,,departamento,3,,0
2020-06-04,UY-AR,Artigas,,departamento,3,,1
2020-06-05,UY-AR,Artigas,,departamento,3,,1
2020-06-06,UY-AR,Artigas,,departamento,3,,1
2020-06-07,UY-AR,Artigas,,departamento,3,,1
2020-06-08,UY-AR,Artigas,,departamento,3,,2
2020-06-09,UY-AR,Artigas,,departamento,3,,3
2020-06-10,UY-AR,Artigas,,departamento,3,,3
2020-06-11,UY-AR,Artigas,,departamento,3,,3
2020-06-12,UY-AR,Artigas,,departamento,3,,3
2020-06-13,UY-AR,Artigas,,departamento,3,,3
2020-06-14,UY-AR,Artigas,,departamento,3,,3
2020-06-15,UY-AR,Artigas,,departamento,3,,3
2020-06-16,UY-AR,Artigas,,departamento,3,,3
2020-06-17,UY-AR,Artigas,,departamento,3,,3
2020-06-18,UY-AR,Artigas,,departamento,3,,3
2020-06-19,UY-AR,Artigas,,departamento,3,,3
2020-06-20,UY-AR,Artigas,,departamento,3,,3
2020-06-21,UY-AR,Artigas,,departamento,3,,3
2020-06-22,UY-AR,Artigas,,departamento,3,,3
2020-06-23,UY-AR,Artigas,,departamento,3,,3
2020-06-24,UY-AR,Artigas,,departamento,3,,3
2020-06-25,UY-AR,Artigas,,departamento,3,,3
2020-06-26,UY-AR,Artigas,,departamento,3,,3
2020-06-27,UY-AR,Artigas,,departamento,3,,3
2020-06-28,UY-AR,Artigas,,departamento,3,,3
2020-06-29,UY-AR,Artigas,,departamento,3,,3
2020-06-30,UY-AR,Artigas,,departamento,3,,3
2020-07-01,UY-AR,Artigas,,departamento,3,,3
2020-07-02,UY-AR,Artigas,,departamento,3,,3
2020-07-03,UY-AR,Artigas,,departamento,3,,3
2020-07-04,UY-AR,Artigas,,departamento,3,,3
2020-07-05,UY-AR,Artigas,,departamento,3,,3
2020-07-06,UY-AR,Artigas,,departamento,3,,3
2020-07-07,UY-AR,Artigas,,departamento,3,,3
2020-07-08,UY-AR,Artigas,,departamento,4,,3
2020-07-09,UY-AR,Artigas,,departamento,4,,3
2020-07-10,UY-AR,Artigas,,departamento,6,,3
2020-07-11,UY-AR,Artigas,,departamento,6,,3
2020-07-12,UY-AR,Artigas,,departamento,6,,3
2020-07-13,UY-AR,Artigas,,departamento,6,,3
2020-07-14,UY-AR,Artigas,,departamento,6,,3
2020-07-15,UY-AR,Artigas,,departamento,6,0,3
2020-07-16,UY-AR,Artigas,,departamento,6,0,3
2020-07-17,UY-AR,Artigas,,departamento,6,0,3
2020-07-18,UY-AR,Artigas,,departamento,7,0,5
2020-07-19,UY-AR,Artigas,,departamento,7,0,5
2020-07-20,UY-AR,Artigas,,departamento,7,0,5
2020-07-21,UY-AR,Artigas,,departamento,7,0,5
