date,iso,region,city,place_type,cases,deaths,recovered
2020-04-26,UY-SO,Soriano,,departamento,1,,1
2020-04-27,UY-SO,Soriano,,departamento,1,,1
2020-04-28,UY-SO,Soriano,,departamento,1,,1
2020-04-29,UY-SO,Soriano,,departamento,1,,1
2020-04-30,UY-SO,Soriano,,departamento,1,,1
2020-05-03,UY-SO,Soriano,,departamento,1,,1
2020-05-04,UY-SO,Soriano,,departamento,1,,1
2020-05-05,UY-SO,Soriano,,departamento,1,,1
2020-05-06,UY-SO,Soriano,,departamento,1,,1
2020-05-07,UY-SO,Soriano,,departamento,1,,1
2020-05-08,UY-SO,Soriano,,departamento,1,,1
2020-05-09,UY-SO,Soriano,,departamento,1,,1
2020-05-10,UY-SO,Soriano,,departamento,1,,1
2020-05-11,UY-SO,Soriano,,departamento,1,,1
2020-05-12,UY-SO,Soriano,,departamento,1,,1
2020-05-13,UY-SO,Soriano,,departamento,1,,1
2020-05-14,UY-SO,Soriano,,departamento,1,,1
2020-05-15,UY-SO,Soriano,,departamento,1,,1
2020-05-16,UY-SO,Soriano,,departamento,1,,1
2020-05-17,UY-SO,Soriano,,departamento,1,,1
2020-05-18,UY-SO,Soriano,,departamento,1,,1
2020-05-19,UY-SO,Soriano,,departamento,1,,1
2020-05-20,UY-SO,Soriano,,departamento,1,,1
2020-05-21,UY-SO,Soriano,,departamento,1,,1
2020-05-22,UY-SO,Soriano,,departamento,1,,1
2020-05-23,UY-SO,Soriano,,departamento,1,,1
2020-05-24,UY-SO,Soriano,,departamento,1,,1
2020-05-25,UY-SO,Soriano,,departamento,1,,1
2020-05-26,UY-SO,Soriano,,departamento,1,,1
2020-05-27,UY-SO,Soriano,,departamento,1,,1
2020-05-28,UY-SO,Soriano,,departamento,1,,1
2020-05-29,UY-SO,Soriano,,departamento,1,,1
2020-05-30,UY-SO,Soriano,,departamento,1,,1
2020-05-31,UY-SO,Soriano,,departamento,1,,1
2020-06-01,UY-SO,Soriano,,departamento,1,,1
2020-06-02,UY-SO,Soriano,,departamento,1,,1
2020-06-03,UY-SO,Soriano,,departamento,1,,1
2020-06-04,UY-SO,Soriano,,departamento,1,,1
2020-06-05,UY-SO,Soriano,,departamento,1,,1
2020-06-06,UY-SO,Soriano,,departamento,1,,1
