date,iso,region,city,place_type,cases,deaths,recovered
2020-05-08,UY-RV,Rivera,,departamento,1,,0
2020-05-09,UY-RV,Rivera,,departamento,1,,0
2020-05-10,UY-RV,Rivera,,departamento,1,,0
2020-05-11,UY-RV,Rivera,,departamento,1,,0
2020-05-12,UY-RV,Rivera,,departamento,1,,0
2020-05-13,UY-RV,Rivera,,departamento,2,,0
2020-05-14,UY-RV,Rivera,,departamento,2,,0
2020-05-15,UY-RV,Rivera,,departamento,2,,0
2020-05-16,UY-RV,Rivera,,departamento,2,,0
2020-05-17,UY-RV,Rivera,,departamento,2,,0
2020-05-18,UY-RV,Rivera,,departamento,2,,0
2020-05-19,UY-RV,Rivera,,departamento,2,,0
2020-05-20,UY-RV,Rivera,,departamento,2,,0
2020-05-21,UY-RV,Rivera,,departamento,2,,0
2020-05-22,UY-RV,Rivera,,departamento,5,,0
2020-05-23,UY-RV,Rivera,,departamento,5,,0
2020-05-24,UY-RV,Rivera,,departamento,14,2,0
2020-05-25,UY-RV,Rivera,,departamento,14,2,0
2020-05-26,UY-RV,Rivera,,departamento,31,2,0
2020-05-27,UY-RV,Rivera,,departamento,32,2,0
2020-05-28,UY-RV,Rivera,,departamento,40,2,0
2020-05-29,UY-RV,Rivera,,departamento,42,2,0
2020-05-30,UY-RV,Rivera,,departamento,44,2,0
2020-05-31,UY-RV,Rivera,,departamento,47,2,0
2020-06-01,UY-RV,Rivera,,departamento,49,2,1
2020-06-02,UY-RV,Rivera,,departamento,51,2,1
2020-06-03,UY-RV,Rivera,,departamento,51,2,1
2020-06-04,UY-RV,Rivera,,departamento,52,2,8
2020-06-05,UY-RV,Rivera,,departamento,53,2,11
2020-06-06,UY-RV,Rivera,,departamento,53,2,11
2020-06-07,UY-RV,Rivera,,departamento,55,2,14
2020-06-08,UY-RV,Rivera,,departamento,55,2,20
2020-06-09,UY-RV,Rivera,,departamento,56,2,29
2020-06-10,UY-RV,Rivera,,departamento,56,2,30
2020-06-11,UY-RV,Rivera,,departamento,56,2,38
2020-06-12,UY-RV,Rivera,,departamento,56,2,41
2020-06-13,UY-RV,Rivera,,departamento,56,2,44
2020-06-14,UY-RV,Rivera,,departamento,57,2,45
2020-06-15,UY-RV,Rivera,,departamento,56,2,47
2020-06-16,UY-RV,Rivera,,departamento,56,2,47
2020-06-17,UY-RV,Rivera,,departamento,56,2,53
2020-06-18,UY-RV,Rivera,,departamento,56,2,53
2020-06-19,UY-RV,Rivera,,departamento,57,2,53
2020-06-20,UY-RV,Rivera,,departamento,57,2,53
2020-06-21,UY-RV,Rivera,,departamento,57,2,53
2020-06-22,UY-RV,Rivera,,departamento,57,2,53
2020-06-23,UY-RV,Rivera,,departamento,57,2,53
2020-06-24,UY-RV,Rivera,,departamento,57,3,53
