date,iso,region,city,place_type,cases,deaths,recovered
2020-04-26,CO-CUN,Cundinamarca,,departamento,196,9,57
2020-04-27,CO-CUN,Cundinamarca,,departamento,203,10,63
2020-04-28,CO-CUN,Cundinamarca,,departamento,213,11,73
2020-04-29,CO-CUN,Cundinamarca,,departamento,215,13,79
2020-04-30,CO-CUN,Cundinamarca,,departamento,219,13,85
2020-05-01,CO-CUN,Cundinamarca,,departamento,223,13,87
2020-05-02,CO-CUN,Cundinamarca,,departamento,234,13,90
2020-05-03,CO-CUN,Cundinamarca,,departamento,235,13,94
2020-05-04,CO-CUN,Cundinamarca,,departamento,246,13,96
2020-05-05,CO-CUN,Cundinamarca,,departamento,248,13,105
2020-05-06,CO-CUN,Cundinamarca,,departamento,248,13,105
