date,iso,region,city,place_type,cases,deaths,recovered
2020-04-26,CO-ARA,Arauca,,departamento,0,0,0
2020-04-27,CO-ARA,Arauca,,departamento,0,0,0
2020-04-28,CO-ARA,Arauca,,departamento,0,0,0
2020-04-29,CO-ARA,Arauca,,departamento,0,0,0
2020-04-30,CO-ARA,Arauca,,departamento,0,0,0
2020-05-01,CO-ARA,Arauca,,departamento,0,0,0
2020-05-02,CO-ARA,Arauca,,departamento,0,0,0
2020-05-03,CO-ARA,Arauca,,departamento,0,0,0
2020-05-04,CO-ARA,Arauca,,departamento,0,0,0
2020-05-05,CO-ARA,Arauca,,departamento,0,0,0
2020-05-06,CO-ARA,Arauca,,departamento,0,0,0
2020-05-07,CO-ARA,Arauca,,departamento,0,0,0
2020-05-08,CO-ARA,Arauca,,departamento,0,0,0
2020-05-09,CO-ARA,Arauca,,departamento,0,0,0
2020-05-10,CO-ARA,Arauca,,departamento,0,0,0
2020-05-11,CO-ARA,Arauca,,departamento,0,0,0
2020-05-12,CO-ARA,Arauca,,departamento,0,0,0
2020-05-13,CO-ARA,Arauca,,departamento,1,0,0
2020-05-14,CO-ARA,Arauca,,departamento,1,0,0
2020-05-15,CO-ARA,Arauca,,departamento,1,0,0
