date,iso,region,city,place_type,cases,deaths,recovered
2020-06-16,CO-SAN,Santander,,departamento,253,9,54
2020-06-17,CO-SAN,Santander,,departamento,267,10,55
2020-06-18,CO-SAN,Santander,,departamento,295,10,60
2020-06-19,CO-SAN,Santander,,departamento,323,10,70
2020-06-20,CO-SAN,Santander,,departamento,343,10,80
2020-06-21,CO-SAN,Santander,,departamento,363,10,86
2020-06-22,CO-SAN,Santander,,departamento,462,10,99
2020-06-23,CO-SAN,Santander,,departamento,490,11,106
2020-06-24,CO-SAN,Santander,,departamento,499,12,122
2020-06-25,CO-SAN,Santander,,departamento,505,12,134
2020-06-26,CO-SAN,Santander,,departamento,534,13,139
2020-06-27,CO-SAN,Santander,,departamento,562,13,157
2020-06-28,CO-SAN,Santander,,departamento,628,13,161
2020-06-29,CO-SAN,Santander,,departamento,646,13,168
2020-06-30,CO-SAN,Santander,,departamento,646,13,168
2020-07-01,CO-SAN,Santander,,departamento,713,13,199
2020-07-02,CO-SAN,Santander,,departamento,757,14,204
2020-07-03,CO-SAN,Santander,,departamento,812,14,211
2020-07-04,CO-SAN,Santander,,departamento,846,14,216
2020-07-05,CO-SAN,Santander,,departamento,945,19,227
2020-07-06,CO-SAN,Santander,,departamento,994,20,241
2020-07-07,CO-SAN,Santander,,departamento,1006,20,268
2020-07-08,CO-SAN,Santander,,departamento,1064,20,284
2020-07-09,CO-SAN,Santander,,departamento,1105,20,299
2020-07-10,CO-SAN,Santander,,departamento,1159,23,325
2020-07-11,CO-SAN,Santander,,departamento,1244,24,340
2020-07-12,CO-SAN,Santander,,departamento,1261,24,351
2020-07-13,CO-SAN,Santander,,departamento,1329,25,371
2020-07-14,CO-SAN,Santander,,departamento,1362,29,389
2020-07-15,CO-SAN,Santander,,departamento,1431,30,455
2020-07-16,CO-SAN,Santander,,departamento,1529,31,482
2020-07-17,CO-SAN,Santander,,departamento,1639,32,554
2020-07-18,CO-SAN,Santander,,departamento,1783,34,592
2020-07-19,CO-SAN,Santander,,departamento,1863,39,625
2020-07-20,CO-SAN,Santander,,departamento,1922,43,663
2020-07-21,CO-SAN,Santander,,departamento,2046,48,682
2020-07-22,CO-SAN,Santander,,departamento,2046,53,725
2020-07-23,CO-SAN,Santander,,departamento,2134,54,752
2020-07-24,CO-SAN,Santander,,departamento,2254,58,801
2020-07-25,CO-SAN,Santander,,departamento,2403,59,861
2020-07-26,CO-SAN,Santander,,departamento,2564,64,901
2020-07-27,CO-SAN,Santander,,departamento,2658,66,955
2020-07-28,CO-SAN,Santander,,departamento,2797,68,1058
2020-07-29,CO-SAN,Santander,,departamento,3050,69,1108
2020-07-30,CO-SAN,Santander,,departamento,3289,79,1169
2020-07-31,CO-SAN,Santander,,departamento,3482,84,1220
2020-08-01,CO-SAN,Santander,,departamento,3749,88,1283
2020-08-02,CO-SAN,Santander,,departamento,3993,110,1335
2020-08-03,CO-SAN,Santander,,departamento,4188,124,1399
2020-08-04,CO-SAN,Santander,,departamento,4434,137,1529
2020-08-05,CO-SAN,Santander,,departamento,4752,145,1682
2020-08-06,CO-SAN,Santander,,departamento,5087,163,1765
2020-08-07,CO-SAN,Santander,,departamento,5510,185,1831
2020-08-08,CO-SAN,Santander,,departamento,5942,200,1916
2020-08-09,CO-SAN,Santander,,departamento,6346,222,2030
2020-08-10,CO-SAN,Santander,,departamento,6713,236,2187
2020-08-11,CO-SAN,Santander,,departamento,6958,266,2436
2020-08-12,CO-SAN,Santander,,departamento,7678,289,2563
2020-08-13,CO-SAN,Santander,,departamento,8060,304,2687
2020-08-14,CO-SAN,Santander,,departamento,8578,329,2812
2020-08-15,CO-SAN,Santander,,departamento,9239,352,3107
2020-08-16,CO-SAN,Santander,,departamento,9608,378,3417
2020-08-17,CO-SAN,Santander,,departamento,10018,397,3747
2020-08-18,CO-SAN,Santander,,departamento,10247,426,4190
2020-08-19,CO-SAN,Santander,,departamento,10702,437,4487
2020-08-20,CO-SAN,Santander,,departamento,11332,454,5024
2020-08-21,CO-SAN,Santander,,departamento,11855,470,5659
2020-08-22,CO-SAN,Santander,,departamento,12392,506,6122
2020-08-23,CO-SAN,Santander,,departamento,12867,529,6639
2020-08-24,CO-SAN,Santander,,departamento,13687,563,7053
2020-08-25,CO-SAN,Santander,,departamento,14235,587,7490
2020-08-26,CO-SAN,Santander,,departamento,14752,619,7857
2020-08-27,CO-SAN,Santander,,departamento,15424,643,8478
2020-08-28,CO-SAN,Santander,,departamento,16187,668,9189
2020-08-29,CO-SAN,Santander,,departamento,16812,689,9630
2020-08-30,CO-SAN,Santander,,departamento,17310,723,10038
2020-08-31,CO-SAN,Santander,,departamento,17773,752,10483
2020-09-01,CO-SAN,Santander,,departamento,18211,774,10981
2020-09-02,CO-SAN,Santander,,departamento,19088,785,11311
2020-09-03,CO-SAN,Santander,,departamento,19674,821,11710
2020-09-04,CO-SAN,Santander,,departamento,20358,844,12254
2020-09-05,CO-SAN,Santander,,departamento,20822,865,13375
2020-09-06,CO-SAN,Santander,,departamento,21273,891,13667
2020-09-07,CO-SAN,Santander,,departamento,21755,923,14377
2020-09-08,CO-SAN,Santander,,departamento,21962,947,15274
2020-09-09,CO-SAN,Santander,,departamento,22344,961,16139
2020-09-10,CO-SAN,Santander,,departamento,22860,987,16554
2020-09-11,CO-SAN,Santander,,departamento,23335,1005,17731
2020-09-12,CO-SAN,Santander,,departamento,23769,1023,18124
2020-09-16,CO-SAN,Santander,,departamento,25441,1089,19454
2020-09-17,CO-SAN,Santander,,departamento,25854,1105,19579
2020-09-18,CO-SAN,Santander,,departamento,26296,1118,19877
2020-09-19,CO-SAN,Santander,,departamento,26612,1143,20057
2020-09-20,CO-SAN,Santander,,departamento,27012,1158,20338
2020-09-21,CO-SAN,Santander,,departamento,27463,1172,20653
2020-09-22,CO-SAN,Santander,,departamento,27884,1186,21035
2020-09-23,CO-SAN,Santander,,departamento,28309,1200,21503
2020-09-24,CO-SAN,Santander,,departamento,28751,1209,22261
2020-09-25,CO-SAN,Santander,,departamento,29109,1223,22733
2020-09-26,CO-SAN,Santander,,departamento,29468,1236,23267
2020-09-27,CO-SAN,Santander,,departamento,29952,1249,24084
2020-09-28,CO-SAN,Santander,,departamento,30413,1271,24722
2020-09-29,CO-SAN,Santander,,departamento,30549,1288,25479
2020-09-30,CO-SAN,Santander,,departamento,30976,1305,26309
2020-10-01,CO-SAN,Santander,,departamento,31278,1316,26919
2020-10-02,CO-SAN,Santander,,departamento,31559,1324,27496
2020-10-03,CO-SAN,Santander,,departamento,31776,1341,27608
2020-10-04,CO-SAN,Santander,,departamento,32298,1351,27831
2020-10-05,CO-SAN,Santander,,departamento,32586,1359,28076
2020-10-06,CO-SAN,Santander,,departamento,32808,1372,28075
2020-10-07,CO-SAN,Santander,,departamento,33143,1393,28116
2020-10-08,CO-SAN,Santander,,departamento,33510,1404,28166
2020-10-09,CO-SAN,Santander,,departamento,34574,1412,28312
2020-10-10,CO-SAN,Santander,,departamento,34574,1426,28431
2020-10-11,CO-SAN,Santander,,departamento,34859,1443,28510
2020-10-12,CO-SAN,Santander,,departamento,35213,1453,28919
2020-10-13,CO-SAN,Santander,,departamento,35495,1462,29360
2020-10-14,CO-SAN,Santander,,departamento,35771,1474,29953
2020-10-15,CO-SAN,Santander,,departamento,36231,1488,30311
2020-10-16,CO-SAN,Santander,,departamento,36441,1501,30697
2020-10-17,CO-SAN,Santander,,departamento,36902,1509,31258
2020-10-18,CO-SAN,Santander,,departamento,37190,1518,31735
2020-10-19,CO-SAN,Santander,,departamento,37439,1527,32343
2020-10-20,CO-SAN,Santander,,departamento,38175,1541,32807
2020-10-21,CO-SAN,Santander,,departamento,38175,1554,33327
2020-10-22,CO-SAN,Santander,,departamento,38814,1569,33713
2020-10-23,CO-SAN,Santander,,departamento,38814,1580,34187
2020-10-24,CO-SAN,Santander,,departamento,39224,1593,34586
2020-10-25,CO-SAN,Santander,,departamento,39535,1606,34965
2020-10-26,CO-SAN,Santander,,departamento,39825,1614,35212
2020-10-27,CO-SAN,Santander,,departamento,40238,1622,35383
2020-10-28,CO-SAN,Santander,,departamento,40604,1644,35656
2020-10-29,CO-SAN,Santander,,departamento,41024,1658,36071
2020-10-30,CO-SAN,Santander,,departamento,41024,1658,36071
2020-10-31,CO-SAN,Santander,,departamento,41901,1681,36737
2020-11-01,CO-SAN,Santander,,departamento,42328,1693,37101
2020-11-02,CO-SAN,Santander,,departamento,42806,1700,37609
2020-11-03,CO-SAN,Santander,,departamento,43222,1710,37942
2020-11-04,CO-SAN,Santander,,departamento,43442,1717,38253
2020-11-05,CO-SAN,Santander,,departamento,43854,1730,38611
2020-11-06,CO-SAN,Santander,,departamento,44184,1742,38885
2020-11-07,CO-SAN,Santander,,departamento,44881,1756,39236
2020-11-08,CO-SAN,Santander,,departamento,45274,1765,39930
2020-11-09,CO-SAN,Santander,,departamento,45561,1778,40356
2020-11-10,CO-SAN,Santander,,departamento,45763,1792,40865
2020-11-11,CO-SAN,Santander,,departamento,46044,1804,41145
2020-11-12,CO-SAN,Santander,,departamento,46482,1809,41508
2020-11-13,CO-SAN,Santander,,departamento,46810,1816,42000
2020-11-14,CO-SAN,Santander,,departamento,47347,1824,42307
2020-11-15,CO-SAN,Santander,,departamento,47655,1835,42785
2020-11-16,CO-SAN,Santander,,departamento,48009,1851,43006
2020-11-17,CO-SAN,Santander,,departamento,48342,1862,43349
2020-11-18,CO-SAN,Santander,,departamento,48616,1871,43643
2020-11-19,CO-SAN,Santander,,departamento,48871,1887,43948
2020-11-20,CO-SAN,Santander,,departamento,49204,1900,44318
2020-11-21,CO-SAN,Santander,,departamento,49505,1909,44617
2020-11-22,CO-SAN,Santander,,departamento,49806,1922,44869
2020-11-23,CO-SAN,Santander,,departamento,50131,1930,45153
2020-11-24,CO-SAN,Santander,,departamento,50419,1938,45537
2020-11-25,CO-SAN,Santander,,departamento,50587,1950,45733
2020-11-26,CO-SAN,Santander,,departamento,51000,1964,45987
2020-11-27,CO-SAN,Santander,,departamento,51502,1976,46279
2020-11-28,CO-SAN,Santander,,departamento,52029,1988,46657
2020-11-29,CO-SAN,Santander,,departamento,52455,1997,47048
2020-11-30,CO-SAN,Santander,,departamento,52896,2013,47455
2020-12-01,CO-SAN,Santander,,departamento,53314,2020,47749
2020-12-02,CO-SAN,Santander,,departamento,53660,2032,48041
2020-12-03,CO-SAN,Santander,,departamento,54160,2038,48412
2020-12-04,CO-SAN,Santander,,departamento,54535,2056,48885
2020-12-05,CO-SAN,Santander,,departamento,55034,2062,49282
2020-12-06,CO-SAN,Santander,,departamento,55434,2067,49845
2020-12-07,CO-SAN,Santander,,departamento,55815,2078,50139
2020-12-08,CO-SAN,Santander,,departamento,56061,2083,50506
2020-12-09,CO-SAN,Santander,,departamento,56279,2092,51046
2020-12-10,CO-SAN,Santander,,departamento,56785,2098,51323
2020-12-11,CO-SAN,Santander,,departamento,57176,2107,51793
2020-12-12,CO-SAN,Santander,,departamento,57559,2121,52143
2020-12-13,CO-SAN,Santander,,departamento,57940,2130,52404
2020-12-14,CO-SAN,Santander,,departamento,58307,2140,52532
2020-12-15,CO-SAN,Santander,,departamento,58667,2149,52865
2020-12-16,CO-SAN,Santander,,departamento,58937,2167,53245
2020-12-17,CO-SAN,Santander,,departamento,59620,2177,53661
2020-12-18,CO-SAN,Santander,,departamento,60036,2189,53963
2020-12-19,CO-SAN,Santander,,departamento,60689,2199,54521
2020-12-20,CO-SAN,Santander,,departamento,61277,2209,55003
2020-12-21,CO-SAN,Santander,,departamento,61682,2224,55363
2020-12-22,CO-SAN,Santander,,departamento,62175,2238,55772
2020-12-23,CO-SAN,Santander,,departamento,62693,2249,56143
2020-12-24,CO-SAN,Santander,,departamento,63287,2264,56494
2020-12-25,CO-SAN,Santander,,departamento,63843,2284,56975
2020-12-26,CO-SAN,Santander,,departamento,64602,2298,57566
2020-12-27,CO-SAN,Santander,,departamento,64987,2312,58048
2020-12-28,CO-SAN,Santander,,departamento,65278,2328,58559
2020-12-29,CO-SAN,Santander,,departamento,65934,2344,59243
2020-12-30,CO-SAN,Santander,,departamento,66233,2359,59695
2020-12-31,CO-SAN,Santander,,departamento,66566,2369,60337
2021-01-01,CO-SAN,Santander,,departamento,67114,2383,60674
2021-01-02,CO-SAN,Santander,,departamento,67114,2383,60674
2021-01-04,CO-SAN,Santander,,departamento,68708,2425,62061
2021-01-05,CO-SAN,Santander,,departamento,68889,2439,62672
2021-01-06,CO-SAN,Santander,,departamento,69610,2449,62961
2021-01-07,CO-SAN,Santander,,departamento,69936,2468,63213
2021-01-08,CO-SAN,Santander,,departamento,70899,2483,63653
2021-01-09,CO-SAN,Santander,,departamento,71666,2508,64300
2021-01-10,CO-SAN,Santander,,departamento,72070,2530,64965
2021-01-11,CO-SAN,Santander,,departamento,72585,2542,65422
2021-01-12,CO-SAN,Santander,,departamento,73164,2556,65728
2021-01-13,CO-SAN,Santander,,departamento,73824,2575,66358
2021-01-14,CO-SAN,Santander,,departamento,74283,2591,67471
2021-01-15,CO-SAN,Santander,,departamento,74728,2609,67651
2021-01-16,CO-SAN,Santander,,departamento,75507,2624,68373
2021-01-17,CO-SAN,Santander,,departamento,76358,2643,68780
2021-01-18,CO-SAN,Santander,,departamento,77102,2660,69765
2021-01-19,CO-SAN,Santander,,departamento,77589,2681,70604
2021-01-20,CO-SAN,Santander,,departamento,78176,2712,71292
2021-01-21,CO-SAN,Santander,,departamento,78800,2729,71763
2021-01-22,CO-SAN,Santander,,departamento,79328,2741,72399
2021-01-23,CO-SAN,Santander,,departamento,79922,2757,72828
2021-01-24,CO-SAN,Santander,,departamento,80412,2780,72816
2021-01-25,CO-SAN,Santander,,departamento,80728,2800,73286
2021-01-26,CO-SAN,Santander,,departamento,81176,2816,73887
2021-01-27,CO-SAN,Santander,,departamento,81715,2832,74827
2021-01-28,CO-SAN,Santander,,departamento,82164,2850,75397
2021-01-29,CO-SAN,Santander,,departamento,82648,2877,75795
2021-01-30,CO-SAN,Santander,,departamento,83012,2893,76238
2021-01-31,CO-SAN,Santander,,departamento,83411,2908,76477
2021-02-01,CO-SAN,Santander,,departamento,83682,2928,76789
2021-02-02,CO-SAN,Santander,,departamento,83880,2944,77185
2021-02-03,CO-SAN,Santander,,departamento,84281,2966,77679
2021-02-04,CO-SAN,Santander,,departamento,84616,2990,78265
2021-02-05,CO-SAN,Santander,,departamento,85156,2999,78467
2021-02-06,CO-SAN,Santander,,departamento,85434,3014,79012
2021-02-07,CO-SAN,Santander,,departamento,85714,3032,79537
2021-02-08,CO-SAN,Santander,,departamento,85939,3053,79609
2021-02-09,CO-SAN,Santander,,departamento,86131,3072,79837
2021-02-10,CO-SAN,Santander,,departamento,86443,3083,80309
2021-02-11,CO-SAN,Santander,,departamento,86796,3092,80612
2021-02-12,CO-SAN,Santander,,departamento,87106,3108,81218
2021-02-13,CO-SAN,Santander,,departamento,87450,3118,81623
2021-02-14,CO-SAN,Santander,,departamento,87793,3142,81993
2021-02-15,CO-SAN,Santander,,departamento,88152,3152,82209
2021-02-16,CO-SAN,Santander,,departamento,88440,3170,82636
2021-02-17,CO-SAN,Santander,,departamento,88628,3185,82950
2021-02-18,CO-SAN,Santander,,departamento,88852,3196,83159
2021-02-19,CO-SAN,Santander,,departamento,89064,3216,83414
2021-02-20,CO-SAN,Santander,,departamento,89269,3228,83573
2021-02-21,CO-SAN,Santander,,departamento,89501,3239,83755
2021-02-22,CO-SAN,Santander,,departamento,89662,3250,83983
2021-02-23,CO-SAN,Santander,,departamento,89889,3254,84180
2021-02-24,CO-SAN,Santander,,departamento,90089,3262,84458
2021-02-25,CO-SAN,Santander,,departamento,90280,3273,84658
2021-02-26,CO-SAN,Santander,,departamento,90488,3282,84934
2021-02-27,CO-SAN,Santander,,departamento,90712,3294,85218
2021-02-28,CO-SAN,Santander,,departamento,90875,3306,85442
2021-03-01,CO-SAN,Santander,,departamento,91069,3312,85644
2021-03-02,CO-SAN,Santander,,departamento,91164,3318,85870
2021-03-03,CO-SAN,Santander,,departamento,91326,3328,86004
2021-03-04,CO-SAN,Santander,,departamento,91455,3334,86125
2021-03-05,CO-SAN,Santander,,departamento,91617,3347,86273
2021-03-06,CO-SAN,Santander,,departamento,91733,3359,86418
2021-03-07,CO-SAN,Santander,,departamento,91850,3371,86533
2021-03-08,CO-SAN,Santander,,departamento,91946,3375,86620
2021-03-09,CO-SAN,Santander,,departamento,92103,3385,86747
2021-03-10,CO-SAN,Santander,,departamento,92221,3390,86891
2021-03-11,CO-SAN,Santander,,departamento,92314,3395,87019
2021-03-12,CO-SAN,Santander,,departamento,92467,3403,87141
2021-03-13,CO-SAN,Santander,,departamento,92560,3410,87297
2021-03-14,CO-SAN,Santander,,departamento,92677,3415,87415
2021-03-15,CO-SAN,Santander,,departamento,92779,3421,87564
2021-03-16,CO-SAN,Santander,,departamento,92923,3423,87672
2021-03-17,CO-SAN,Santander,,departamento,93013,3431,87803
2021-03-18,CO-SAN,Santander,,departamento,93077,3437,87907
2021-03-19,CO-SAN,Santander,,departamento,93151,3441,88012
2021-03-20,CO-SAN,Santander,,departamento,93226,3443,88131
2021-03-21,CO-SAN,Santander,,departamento,93322,3448,88264
2021-03-22,CO-SAN,Santander,,departamento,93417,3451,88344
2021-03-23,CO-SAN,Santander,,departamento,93525,3455,88470
2021-03-24,CO-SAN,Santander,,departamento,93607,3457,88581
2021-03-25,CO-SAN,Santander,,departamento,93703,3462,88676
2021-03-26,CO-SAN,Santander,,departamento,93802,3466,88765
2021-03-27,CO-SAN,Santander,,departamento,93906,3471,88858
2021-03-28,CO-SAN,Santander,,departamento,94037,3474,88939
2021-03-29,CO-SAN,Santander,,departamento,94037,3474,88939
2021-03-30,CO-SAN,Santander,,departamento,94219,3480,89150
2021-03-31,CO-SAN,Santander,,departamento,94219,3480,89150
2021-04-01,CO-SAN,Santander,,departamento,94219,3480,89150
2021-04-02,CO-SAN,Santander,,departamento,94565,3492,89419
2021-04-03,CO-SAN,Santander,,departamento,94565,3492,89419
2021-04-04,CO-SAN,Santander,,departamento,94565,3492,89419
2021-04-05,CO-SAN,Santander,,departamento,94565,3492,89419
2021-04-06,CO-SAN,Santander,,departamento,94565,3492,89419
2021-04-07,CO-SAN,Santander,,departamento,94565,3492,89419
2021-04-08,CO-SAN,Santander,,departamento,94565,3492,89419
2021-04-09,CO-SAN,Santander,,departamento,95457,3515,90118
2021-04-10,CO-SAN,Santander,,departamento,95621,3519,90237
2021-04-11,CO-SAN,Santander,,departamento,95854,3530,90328
2021-04-12,CO-SAN,Santander,,departamento,96103,3532,90444
2021-04-13,CO-SAN,Santander,,departamento,96381,3536,90587
2021-04-14,CO-SAN,Santander,,departamento,96647,3539,90752
2021-04-15,CO-SAN,Santander,,departamento,96961,3545,91002
2021-04-16,CO-SAN,Santander,,departamento,97270,3551,91191
2021-04-17,CO-SAN,Santander,,departamento,97604,3553,91434
2021-04-18,CO-SAN,Santander,,departamento,97950,3560,91897
2021-04-19,CO-SAN,Santander,,departamento,98316,3567,92057
2021-04-20,CO-SAN,Santander,,departamento,98671,3569,92365
2021-04-21,CO-SAN,Santander,,departamento,99041,3578,92661
2021-04-22,CO-SAN,Santander,,departamento,99432,3585,93140
2021-04-23,CO-SAN,Santander,,departamento,99432,3585,93140
2021-04-24,CO-SAN,Santander,,departamento,100313,3601,94150
2021-04-25,CO-SAN,Santander,,departamento,100799,3606,94763
2021-04-26,CO-SAN,Santander,,departamento,101280,3618,95236
2021-04-27,CO-SAN,Santander,,departamento,101771,3628,95569
2021-04-28,CO-SAN,Santander,,departamento,102328,3632,95881
2021-04-29,CO-SAN,Santander,,departamento,103054,3642,96152
2021-04-30,CO-SAN,Santander,,departamento,103054,3642,96152
2021-05-01,CO-SAN,Santander,,departamento,104540,3682,97167
2021-05-02,CO-SAN,Santander,,departamento,105267,3703,97766
2021-05-03,CO-SAN,Santander,,departamento,105996,3718,98064
2021-05-04,CO-SAN,Santander,,departamento,106568,3743,98735
2021-05-05,CO-SAN,Santander,,departamento,106568,3743,98735
2021-05-06,CO-SAN,Santander,,departamento,106568,3743,98735
2021-05-07,CO-SAN,Santander,,departamento,106568,3743,98735
2021-05-08,CO-SAN,Santander,,departamento,108821,3819,101500
2021-05-09,CO-SAN,Santander,,departamento,109417,3840,101970
2021-05-10,CO-SAN,Santander,,departamento,110052,3862,102500
2021-05-11,CO-SAN,Santander,,departamento,110711,3892,103101
2021-05-12,CO-SAN,Santander,,departamento,111615,3909,103638
2021-05-13,CO-SAN,Santander,,departamento,112669,3921,104324
2021-05-14,CO-SAN,Santander,,departamento,113902,3951,104966
2021-05-15,CO-SAN,Santander,,departamento,115289,3984,105943
2021-05-16,CO-SAN,Santander,,departamento,116642,4010,107026
2021-05-17,CO-SAN,Santander,,departamento,117915,4050,107720
2021-05-18,CO-SAN,Santander,,departamento,118631,4075,108795
2021-05-19,CO-SAN,Santander,,departamento,119515,4096,109611
2021-05-20,CO-SAN,Santander,,departamento,120312,4120,110557
2021-05-21,CO-SAN,Santander,,departamento,121144,4155,111423
2021-05-22,CO-SAN,Santander,,departamento,122139,4193,112569
2021-05-23,CO-SAN,Santander,,departamento,123172,4218,113370
2021-05-24,CO-SAN,Santander,,departamento,123172,4218,113370
2021-05-25,CO-SAN,Santander,,departamento,123172,4218,113370
2021-05-26,CO-SAN,Santander,,departamento,126542,4327,116327
2021-05-27,CO-SAN,Santander,,departamento,127827,4366,117239
2021-05-28,CO-SAN,Santander,,departamento,129161,4408,118753
2021-05-29,CO-SAN,Santander,,departamento,130258,4443,120213
2021-05-30,CO-SAN,Santander,,departamento,131547,4492,121460
2021-05-31,CO-SAN,Santander,,departamento,132938,4534,122202
2021-06-01,CO-SAN,Santander,,departamento,134074,4572,123037
2021-06-02,CO-SAN,Santander,,departamento,134074,4572,123037
2021-06-03,CO-SAN,Santander,,departamento,136884,4640,125517
2021-06-04,CO-SAN,Santander,,departamento,138350,4680,126794
2021-06-05,CO-SAN,Santander,,departamento,139838,4727,128023
2021-06-06,CO-SAN,Santander,,departamento,141544,4782,129272
2021-06-07,CO-SAN,Santander,,departamento,143240,4822,130186
2021-06-08,CO-SAN,Santander,,departamento,146276,4865,131651
2021-06-09,CO-SAN,Santander,,departamento,149340,4898,134289
2021-06-10,CO-SAN,Santander,,departamento,151905,4953,137322
2021-06-11,CO-SAN,Santander,,departamento,153932,5001,140290
2021-06-12,CO-SAN,Santander,,departamento,155599,5046,142321
2021-06-13,CO-SAN,Santander,,departamento,157266,5088,143699
2021-06-14,CO-SAN,Santander,,departamento,158841,5140,145230
2021-06-15,CO-SAN,Santander,,departamento,160438,5182,147376
2021-06-16,CO-SAN,Santander,,departamento,160438,5182,147376
2021-06-17,CO-SAN,Santander,,departamento,160438,5182,147376
2021-06-18,CO-SAN,Santander,,departamento,166211,5313,152402
2021-06-19,CO-SAN,Santander,,departamento,168447,5374,154382
2021-06-20,CO-SAN,Santander,,departamento,170548,5433,156584
2021-06-21,CO-SAN,Santander,,departamento,172678,5468,158900
2021-06-22,CO-SAN,Santander,,departamento,174145,5540,160180
2021-06-23,CO-SAN,Santander,,departamento,174145,5540,160180
2021-06-24,CO-SAN,Santander,,departamento,177724,5635,163156
2021-06-25,CO-SAN,Santander,,departamento,179956,5693,164717
2021-06-26,CO-SAN,Santander,,departamento,182151,5738,167163
2021-06-27,CO-SAN,Santander,,departamento,184199,5793,169248
2021-06-28,CO-SAN,Santander,,departamento,186345,5847,171234
2021-06-29,CO-SAN,Santander,,departamento,188588,5900,172929
2021-06-30,CO-SAN,Santander,,departamento,190614,5952,174648
2021-07-01,CO-SAN,Santander,,departamento,192656,6018,176600
2021-07-02,CO-SAN,Santander,,departamento,194615,6073,178495
2021-07-03,CO-SAN,Santander,,departamento,196379,6117,180754
2021-07-04,CO-SAN,Santander,,departamento,197756,6169,182528
2021-07-05,CO-SAN,Santander,,departamento,198957,6215,183873
2021-07-06,CO-SAN,Santander,,departamento,200178,6254,184997
2021-07-07,CO-SAN,Santander,,departamento,201493,6285,187441
2021-07-08,CO-SAN,Santander,,departamento,202776,6338,188420
2021-07-09,CO-SAN,Santander,,departamento,203867,6373,190309
2021-07-10,CO-SAN,Santander,,departamento,205097,6417,191264
2021-07-11,CO-SAN,Santander,,departamento,206317,6472,192618
2021-07-12,CO-SAN,Santander,,departamento,207347,6514,194114
2021-07-13,CO-SAN,Santander,,departamento,208109,6542,195264
2021-07-14,CO-SAN,Santander,,departamento,208109,6542,195264
2021-07-15,CO-SAN,Santander,,departamento,209693,6604,197062
2021-07-16,CO-SAN,Santander,,departamento,210601,6636,198092
2021-07-17,CO-SAN,Santander,,departamento,211479,6678,199126
2021-07-18,CO-SAN,Santander,,departamento,212380,6715,199998
