date,iso,region,city,place_type,cases,deaths,recovered
2020-04-26,CO-QUI,Quindío,,departamento,55,2,20
2020-04-27,CO-QUI,Quindío,,departamento,56,2,20
2020-04-28,CO-QUI,Quindío,,departamento,59,3,20
2020-04-29,CO-QUI,Quindío,,departamento,60,3,23
2020-04-30,CO-QUI,Quindío,,departamento,60,3,23
2020-05-01,CO-QUI,Quindío,,departamento,60,3,24
2020-05-02,CO-QUI,Quindío,,departamento,61,3,25
2020-05-03,CO-QUI,Quindío,,departamento,60,2,38
2020-05-04,CO-QUI,Quindío,,departamento,60,2,44
2020-05-05,CO-QUI,Quindío,,departamento,60,2,46
2020-05-06,CO-QUI,Quindío,,departamento,63,2,46
2020-05-07,CO-QUI,Quindío,,departamento,63,2,46
2020-05-08,CO-QUI,Quindío,,departamento,65,2,46
2020-05-09,CO-QUI,Quindío,,departamento,66,2,46
2020-05-10,CO-QUI,Quindío,,departamento,66,2,47
2020-05-11,CO-QUI,Quindío,,departamento,67,2,47
2020-05-12,CO-QUI,Quindío,,departamento,71,2,47
2020-05-13,CO-QUI,Quindío,,departamento,71,2,54
2020-05-14,CO-QUI,Quindío,,departamento,78,2,56
2020-05-15,CO-QUI,Quindío,,departamento,78,2,55
2020-05-16,CO-QUI,Quindío,,departamento,78,2,57
2020-05-17,CO-QUI,Quindío,,departamento,79,2,57
2020-05-18,CO-QUI,Quindío,,departamento,79,2,58
2020-05-19,CO-QUI,Quindío,,departamento,81,2,60
2020-05-20,CO-QUI,Quindío,,departamento,81,2,60
2020-05-21,CO-QUI,Quindío,,departamento,84,2,61
2020-05-22,CO-QUI,Quindío,,departamento,84,2,61
2020-05-23,CO-QUI,Quindío,,departamento,86,2,61
2020-05-24,CO-QUI,Quindío,,departamento,88,2,61
2020-05-25,CO-QUI,Quindío,,departamento,89,2,65
2020-05-26,CO-QUI,Quindío,,departamento,94,2,65
2020-05-27,CO-QUI,Quindío,,departamento,94,2,66
2020-05-28,CO-QUI,Quindío,,departamento,107,2,67
2020-05-29,CO-QUI,Quindío,,departamento,107,2,73
2020-05-30,CO-QUI,Quindío,,departamento,107,2,74
2020-05-31,CO-QUI,Quindío,,departamento,107,3,73
2020-06-01,CO-QUI,Quindío,,departamento,111,3,77
2020-06-02,CO-QUI,Quindío,,departamento,112,3,78
2020-06-03,CO-QUI,Quindío,,departamento,113,3,79
2020-06-04,CO-QUI,Quindío,,departamento,119,3,78
2020-06-05,CO-QUI,Quindío,,departamento,119,3,79
2020-06-06,CO-QUI,Quindío,,departamento,120,3,87
2020-06-07,CO-QUI,Quindío,,departamento,121,3,92
2020-06-08,CO-QUI,Quindío,,departamento,121,3,94
2020-06-09,CO-QUI,Quindío,,departamento,121,3,94
2020-06-10,CO-QUI,Quindío,,departamento,122,4,95
2020-06-11,CO-QUI,Quindío,,departamento,122,4,95
2020-06-12,CO-QUI,Quindío,,departamento,122,4,95
2020-06-13,CO-QUI,Quindío,,departamento,124,4,96
2020-06-14,CO-QUI,Quindío,,departamento,125,4,100
2020-06-15,CO-QUI,Quindío,,departamento,126,4,100
2020-06-16,CO-QUI,Quindío,,departamento,128,4,100
2020-06-17,CO-QUI,Quindío,,departamento,129,4,102
2020-06-18,CO-QUI,Quindío,,departamento,131,4,102
2020-06-19,CO-QUI,Quindío,,departamento,139,4,104
2020-06-20,CO-QUI,Quindío,,departamento,142,4,105
2020-06-21,CO-QUI,Quindío,,departamento,145,4,105
2020-06-22,CO-QUI,Quindío,,departamento,147,4,105
2020-06-23,CO-QUI,Quindío,,departamento,150,4,109
2020-06-24,CO-QUI,Quindío,,departamento,151,4,109
2020-06-25,CO-QUI,Quindío,,departamento,152,4,111
2020-06-26,CO-QUI,Quindío,,departamento,156,4,114
2020-06-27,CO-QUI,Quindío,,departamento,160,4,114
2020-06-28,CO-QUI,Quindío,,departamento,161,4,114
2020-06-29,CO-QUI,Quindío,,departamento,160,4,115
2020-06-30,CO-QUI,Quindío,,departamento,160,4,115
2020-07-01,CO-QUI,Quindío,,departamento,167,4,117
2020-07-02,CO-QUI,Quindío,,departamento,167,4,117
2020-07-03,CO-QUI,Quindío,,departamento,168,5,117
2020-07-04,CO-QUI,Quindío,,departamento,169,5,118
2020-07-05,CO-QUI,Quindío,,departamento,177,5,119
2020-07-06,CO-QUI,Quindío,,departamento,177,5,122
2020-07-07,CO-QUI,Quindío,,departamento,177,5,130
2020-07-08,CO-QUI,Quindío,,departamento,177,5,131
2020-07-09,CO-QUI,Quindío,,departamento,180,5,134
2020-07-10,CO-QUI,Quindío,,departamento,188,5,137
2020-07-11,CO-QUI,Quindío,,departamento,194,5,139
2020-07-12,CO-QUI,Quindío,,departamento,194,5,139
