date,iso,region,city,place_type,cases,deaths,recovered
2020-07-20,CO-PUT,Putumayo,,departamento,243,16,16
2020-07-21,CO-PUT,Putumayo,,departamento,292,17,16
2020-07-22,CO-PUT,Putumayo,,departamento,346,17,16
2020-07-23,CO-PUT,Putumayo,,departamento,386,18,18
2020-07-24,CO-PUT,Putumayo,,departamento,460,19,20
2020-07-25,CO-PUT,Putumayo,,departamento,495,22,22
2020-07-26,CO-PUT,Putumayo,,departamento,532,22,24
2020-07-27,CO-PUT,Putumayo,,departamento,644,24,29
2020-07-28,CO-PUT,Putumayo,,departamento,759,24,43
2020-07-29,CO-PUT,Putumayo,,departamento,762,27,56
2020-07-30,CO-PUT,Putumayo,,departamento,777,28,73
2020-07-31,CO-PUT,Putumayo,,departamento,851,28,84
2020-08-01,CO-PUT,Putumayo,,departamento,909,37,128
2020-08-02,CO-PUT,Putumayo,,departamento,943,38,170
2020-08-03,CO-PUT,Putumayo,,departamento,1033,40,196
2020-08-04,CO-PUT,Putumayo,,departamento,1128,47,212
2020-08-05,CO-PUT,Putumayo,,departamento,1208,47,257
2020-08-06,CO-PUT,Putumayo,,departamento,1259,53,291
2020-08-07,CO-PUT,Putumayo,,departamento,1294,57,370
2020-08-08,CO-PUT,Putumayo,,departamento,1356,59,392
2020-08-09,CO-PUT,Putumayo,,departamento,1379,59,435
2020-08-10,CO-PUT,Putumayo,,departamento,1422,63,508
2020-08-11,CO-PUT,Putumayo,,departamento,1572,63,548
2020-08-12,CO-PUT,Putumayo,,departamento,1589,75,569
2020-08-13,CO-PUT,Putumayo,,departamento,1638,75,604
2020-08-14,CO-PUT,Putumayo,,departamento,1700,77,666
2020-08-15,CO-PUT,Putumayo,,departamento,1840,83,725
2020-08-16,CO-PUT,Putumayo,,departamento,1884,89,792
2020-08-17,CO-PUT,Putumayo,,departamento,1955,89,864
2020-08-18,CO-PUT,Putumayo,,departamento,2062,92,923
2020-08-19,CO-PUT,Putumayo,,departamento,2181,99,1047
2020-08-20,CO-PUT,Putumayo,,departamento,2207,103,1174
2020-08-21,CO-PUT,Putumayo,,departamento,2282,103,1227
2020-08-22,CO-PUT,Putumayo,,departamento,2328,110,1322
2020-08-23,CO-PUT,Putumayo,,departamento,2369,113,1398
2020-08-24,CO-PUT,Putumayo,,departamento,2405,116,1496
2020-08-25,CO-PUT,Putumayo,,departamento,2476,117,1576
2020-08-26,CO-PUT,Putumayo,,departamento,2599,121,1678
2020-08-27,CO-PUT,Putumayo,,departamento,2611,125,1722
2020-08-28,CO-PUT,Putumayo,,departamento,2687,127,1847
2020-08-29,CO-PUT,Putumayo,,departamento,2736,130,1878
2020-08-30,CO-PUT,Putumayo,,departamento,2779,131,1947
2020-08-31,CO-PUT,Putumayo,,departamento,2841,132,1972
2020-09-01,CO-PUT,Putumayo,,departamento,2895,133,2031
2020-09-02,CO-PUT,Putumayo,,departamento,3005,137,2071
2020-09-03,CO-PUT,Putumayo,,departamento,3039,139,2088
2020-09-04,CO-PUT,Putumayo,,departamento,3048,141,2195
2020-09-05,CO-PUT,Putumayo,,departamento,3085,141,2316
2020-09-06,CO-PUT,Putumayo,,departamento,3152,141,2412
2020-09-07,CO-PUT,Putumayo,,departamento,3213,142,2482
2020-09-08,CO-PUT,Putumayo,,departamento,3247,142,2599
2020-09-09,CO-PUT,Putumayo,,departamento,3274,143,2699
2020-09-10,CO-PUT,Putumayo,,departamento,3289,144,2734
2020-09-11,CO-PUT,Putumayo,,departamento,3314,145,2820
2020-09-12,CO-PUT,Putumayo,,departamento,3334,145,2863
2020-09-16,CO-PUT,Putumayo,,departamento,3401,154,2920
2020-09-17,CO-PUT,Putumayo,,departamento,3491,155,2929
2020-09-18,CO-PUT,Putumayo,,departamento,3502,158,2971
2020-09-19,CO-PUT,Putumayo,,departamento,3603,160,2982
2020-09-20,CO-PUT,Putumayo,,departamento,3619,160,3065
2020-09-21,CO-PUT,Putumayo,,departamento,3640,161,3089
2020-09-22,CO-PUT,Putumayo,,departamento,3652,162,3107
2020-09-23,CO-PUT,Putumayo,,departamento,3668,164,3121
2020-09-24,CO-PUT,Putumayo,,departamento,3679,164,3155
2020-09-25,CO-PUT,Putumayo,,departamento,3695,165,3170
2020-09-26,CO-PUT,Putumayo,,departamento,3712,167,3196
2020-09-27,CO-PUT,Putumayo,,departamento,3729,169,3236
2020-09-28,CO-PUT,Putumayo,,departamento,3733,169,3255
2020-09-29,CO-PUT,Putumayo,,departamento,3756,170,3278
2020-09-30,CO-PUT,Putumayo,,departamento,3771,170,3304
2020-10-01,CO-PUT,Putumayo,,departamento,3790,176,3322
2020-10-02,CO-PUT,Putumayo,,departamento,3803,176,3344
2020-10-03,CO-PUT,Putumayo,,departamento,3822,176,3348
2020-10-04,CO-PUT,Putumayo,,departamento,3863,177,3353
2020-10-05,CO-PUT,Putumayo,,departamento,3869,179,3379
2020-10-06,CO-PUT,Putumayo,,departamento,3914,179,3379
2020-10-07,CO-PUT,Putumayo,,departamento,3935,181,3379
2020-10-08,CO-PUT,Putumayo,,departamento,3957,181,3385
2020-10-09,CO-PUT,Putumayo,,departamento,3984,183,3390
2020-10-10,CO-PUT,Putumayo,,departamento,3984,183,3395
2020-10-11,CO-PUT,Putumayo,,departamento,3993,184,3399
2020-10-12,CO-PUT,Putumayo,,departamento,4012,185,3456
2020-10-13,CO-PUT,Putumayo,,departamento,4037,186,3474
2020-10-14,CO-PUT,Putumayo,,departamento,4039,187,3496
2020-10-15,CO-PUT,Putumayo,,departamento,4045,190,3513
2020-10-16,CO-PUT,Putumayo,,departamento,4073,190,3539
2020-10-17,CO-PUT,Putumayo,,departamento,4091,191,3584
2020-10-18,CO-PUT,Putumayo,,departamento,4128,192,3601
2020-10-19,CO-PUT,Putumayo,,departamento,4148,193,3631
2020-10-20,CO-PUT,Putumayo,,departamento,4199,193,3664
2020-10-21,CO-PUT,Putumayo,,departamento,4199,194,3689
2020-10-22,CO-PUT,Putumayo,,departamento,4224,195,3727
2020-10-23,CO-PUT,Putumayo,,departamento,4224,196,3747
2020-10-24,CO-PUT,Putumayo,,departamento,4251,196,3755
2020-10-25,CO-PUT,Putumayo,,departamento,4274,197,3768
2020-10-26,CO-PUT,Putumayo,,departamento,4279,198,3780
2020-10-27,CO-PUT,Putumayo,,departamento,4283,199,3783
2020-10-28,CO-PUT,Putumayo,,departamento,4294,199,3783
2020-10-29,CO-PUT,Putumayo,,departamento,4311,201,3794
2020-10-30,CO-PUT,Putumayo,,departamento,4311,201,3794
2020-10-31,CO-PUT,Putumayo,,departamento,4371,205,3820
2020-11-01,CO-PUT,Putumayo,,departamento,4388,206,3841
2020-11-02,CO-PUT,Putumayo,,departamento,4420,206,3976
2020-11-03,CO-PUT,Putumayo,,departamento,4449,206,3987
2020-11-04,CO-PUT,Putumayo,,departamento,4462,206,4026
2020-11-05,CO-PUT,Putumayo,,departamento,4470,206,4034
2020-11-06,CO-PUT,Putumayo,,departamento,4496,206,4043
2020-11-07,CO-PUT,Putumayo,,departamento,4505,207,4062
2020-11-08,CO-PUT,Putumayo,,departamento,4527,207,4086
2020-11-09,CO-PUT,Putumayo,,departamento,4548,207,4096
2020-11-10,CO-PUT,Putumayo,,departamento,4572,211,4126
2020-11-11,CO-PUT,Putumayo,,departamento,4579,211,4152
2020-11-12,CO-PUT,Putumayo,,departamento,4617,213,4169
2020-11-13,CO-PUT,Putumayo,,departamento,4629,214,4202
2020-11-14,CO-PUT,Putumayo,,departamento,4638,214,4217
2020-11-15,CO-PUT,Putumayo,,departamento,4657,216,4230
2020-11-16,CO-PUT,Putumayo,,departamento,4668,217,4249
2020-11-17,CO-PUT,Putumayo,,departamento,4696,217,4265
2020-11-18,CO-PUT,Putumayo,,departamento,4717,217,4293
2020-11-19,CO-PUT,Putumayo,,departamento,4744,217,4312
2020-11-20,CO-PUT,Putumayo,,departamento,4761,217,4321
2020-11-21,CO-PUT,Putumayo,,departamento,4762,217,4337
2020-11-22,CO-PUT,Putumayo,,departamento,4776,217,4354
2020-11-23,CO-PUT,Putumayo,,departamento,4793,217,4365
2020-11-24,CO-PUT,Putumayo,,departamento,4815,217,4381
2020-11-25,CO-PUT,Putumayo,,departamento,4829,222,4398
2020-11-26,CO-PUT,Putumayo,,departamento,4848,222,4401
2020-11-27,CO-PUT,Putumayo,,departamento,4861,223,4418
2020-11-28,CO-PUT,Putumayo,,departamento,4904,223,4432
2020-11-29,CO-PUT,Putumayo,,departamento,4928,224,4461
2020-11-30,CO-PUT,Putumayo,,departamento,4946,224,4480
2020-12-01,CO-PUT,Putumayo,,departamento,4978,224,4496
2020-12-02,CO-PUT,Putumayo,,departamento,4993,226,4519
2020-12-03,CO-PUT,Putumayo,,departamento,5006,227,4534
2020-12-04,CO-PUT,Putumayo,,departamento,5039,228,4538
2020-12-05,CO-PUT,Putumayo,,departamento,5065,229,4564
2020-12-06,CO-PUT,Putumayo,,departamento,5103,229,4596
2020-12-07,CO-PUT,Putumayo,,departamento,5124,229,4607
2020-12-08,CO-PUT,Putumayo,,departamento,5160,229,4634
2020-12-09,CO-PUT,Putumayo,,departamento,5173,229,4675
2020-12-10,CO-PUT,Putumayo,,departamento,5195,230,4692
2020-12-11,CO-PUT,Putumayo,,departamento,5202,230,4708
2020-12-12,CO-PUT,Putumayo,,departamento,5235,231,4716
2020-12-13,CO-PUT,Putumayo,,departamento,5250,232,4726
2020-12-14,CO-PUT,Putumayo,,departamento,5269,232,4730
2020-12-15,CO-PUT,Putumayo,,departamento,5285,233,4746
2020-12-16,CO-PUT,Putumayo,,departamento,5315,234,4767
2020-12-17,CO-PUT,Putumayo,,departamento,5359,234,4796
2020-12-18,CO-PUT,Putumayo,,departamento,5391,234,4816
2020-12-19,CO-PUT,Putumayo,,departamento,5446,234,4845
2020-12-20,CO-PUT,Putumayo,,departamento,5489,234,4877
2020-12-21,CO-PUT,Putumayo,,departamento,5524,235,4892
2020-12-22,CO-PUT,Putumayo,,departamento,5578,235,4913
2020-12-23,CO-PUT,Putumayo,,departamento,5621,235,4947
2020-12-24,CO-PUT,Putumayo,,departamento,5645,236,4990
2020-12-25,CO-PUT,Putumayo,,departamento,5690,238,5014
2020-12-26,CO-PUT,Putumayo,,departamento,5724,239,5052
2020-12-27,CO-PUT,Putumayo,,departamento,5760,239,5086
2020-12-28,CO-PUT,Putumayo,,departamento,5791,239,5199
2020-12-29,CO-PUT,Putumayo,,departamento,5818,241,5258
2020-12-30,CO-PUT,Putumayo,,departamento,5840,241,5281
2020-12-31,CO-PUT,Putumayo,,departamento,5857,243,5312
2021-01-01,CO-PUT,Putumayo,,departamento,5880,244,5340
2021-01-02,CO-PUT,Putumayo,,departamento,5880,244,5340
2021-01-04,CO-PUT,Putumayo,,departamento,6004,245,5419
2021-01-05,CO-PUT,Putumayo,,departamento,6012,246,5453
2021-01-06,CO-PUT,Putumayo,,departamento,6037,247,5474
2021-01-07,CO-PUT,Putumayo,,departamento,6076,248,5520
2021-01-08,CO-PUT,Putumayo,,departamento,6144,248,5530
2021-01-09,CO-PUT,Putumayo,,departamento,6219,250,5590
2021-01-10,CO-PUT,Putumayo,,departamento,6290,252,5661
2021-01-11,CO-PUT,Putumayo,,departamento,6306,255,5727
2021-01-12,CO-PUT,Putumayo,,departamento,6384,258,5742
2021-01-13,CO-PUT,Putumayo,,departamento,6393,260,5795
2021-01-14,CO-PUT,Putumayo,,departamento,6454,261,5822
2021-01-15,CO-PUT,Putumayo,,departamento,6500,263,5842
2021-01-16,CO-PUT,Putumayo,,departamento,6532,263,5886
2021-01-17,CO-PUT,Putumayo,,departamento,6664,263,5906
2021-01-18,CO-PUT,Putumayo,,departamento,6725,264,5955
2021-01-19,CO-PUT,Putumayo,,departamento,6765,267,6027
2021-01-20,CO-PUT,Putumayo,,departamento,6837,267,6094
2021-01-21,CO-PUT,Putumayo,,departamento,6900,268,6139
2021-01-22,CO-PUT,Putumayo,,departamento,6945,269,6219
2021-01-23,CO-PUT,Putumayo,,departamento,6974,270,6255
2021-01-24,CO-PUT,Putumayo,,departamento,7006,272,6249
2021-01-25,CO-PUT,Putumayo,,departamento,7054,276,6277
2021-01-26,CO-PUT,Putumayo,,departamento,7086,279,6308
2021-01-27,CO-PUT,Putumayo,,departamento,7135,279,6412
2021-01-28,CO-PUT,Putumayo,,departamento,7220,279,6458
2021-01-29,CO-PUT,Putumayo,,departamento,7272,283,6525
2021-01-30,CO-PUT,Putumayo,,departamento,7294,285,6605
2021-01-31,CO-PUT,Putumayo,,departamento,7326,287,6636
2021-02-01,CO-PUT,Putumayo,,departamento,7328,288,6662
2021-02-02,CO-PUT,Putumayo,,departamento,7356,288,6705
2021-02-03,CO-PUT,Putumayo,,departamento,7403,290,6745
2021-02-04,CO-PUT,Putumayo,,departamento,7490,293,6815
2021-02-05,CO-PUT,Putumayo,,departamento,7516,293,6869
2021-02-06,CO-PUT,Putumayo,,departamento,7530,295,6880
2021-02-07,CO-PUT,Putumayo,,departamento,7571,295,6931
2021-02-08,CO-PUT,Putumayo,,departamento,7592,295,6933
2021-02-09,CO-PUT,Putumayo,,departamento,7611,296,6987
2021-02-10,CO-PUT,Putumayo,,departamento,7628,297,7046
2021-02-11,CO-PUT,Putumayo,,departamento,7638,299,7063
2021-02-12,CO-PUT,Putumayo,,departamento,7665,300,7076
2021-02-13,CO-PUT,Putumayo,,departamento,7676,301,7132
2021-02-14,CO-PUT,Putumayo,,departamento,7701,303,7145
2021-02-15,CO-PUT,Putumayo,,departamento,7705,305,7167
2021-02-16,CO-PUT,Putumayo,,departamento,7710,306,7175
2021-02-17,CO-PUT,Putumayo,,departamento,7721,306,7181
2021-02-18,CO-PUT,Putumayo,,departamento,7728,307,7188
2021-02-19,CO-PUT,Putumayo,,departamento,7736,309,7196
2021-02-20,CO-PUT,Putumayo,,departamento,7758,309,7202
2021-02-21,CO-PUT,Putumayo,,departamento,7773,309,7221
2021-02-22,CO-PUT,Putumayo,,departamento,7787,310,7237
2021-02-23,CO-PUT,Putumayo,,departamento,7790,310,7251
2021-02-24,CO-PUT,Putumayo,,departamento,7798,310,7255
2021-02-25,CO-PUT,Putumayo,,departamento,7812,310,7259
2021-02-26,CO-PUT,Putumayo,,departamento,7825,310,7272
2021-02-27,CO-PUT,Putumayo,,departamento,7841,310,7280
2021-02-28,CO-PUT,Putumayo,,departamento,7849,310,7292
2021-03-01,CO-PUT,Putumayo,,departamento,7855,312,7296
2021-03-02,CO-PUT,Putumayo,,departamento,7882,313,7306
2021-03-03,CO-PUT,Putumayo,,departamento,7902,314,7331
2021-03-04,CO-PUT,Putumayo,,departamento,7910,314,7358
2021-03-05,CO-PUT,Putumayo,,departamento,7922,314,7374
2021-03-06,CO-PUT,Putumayo,,departamento,7929,315,7400
2021-03-07,CO-PUT,Putumayo,,departamento,7945,316,7472
2021-03-08,CO-PUT,Putumayo,,departamento,7952,316,7491
2021-03-09,CO-PUT,Putumayo,,departamento,7958,316,7496
2021-03-10,CO-PUT,Putumayo,,departamento,7965,316,7498
2021-03-11,CO-PUT,Putumayo,,departamento,7969,316,7511
2021-03-12,CO-PUT,Putumayo,,departamento,7976,316,7516
2021-03-13,CO-PUT,Putumayo,,departamento,7979,316,7524
2021-03-14,CO-PUT,Putumayo,,departamento,7997,316,7527
2021-03-15,CO-PUT,Putumayo,,departamento,8003,316,7539
2021-03-16,CO-PUT,Putumayo,,departamento,8023,316,7542
2021-03-17,CO-PUT,Putumayo,,departamento,8028,317,7566
2021-03-18,CO-PUT,Putumayo,,departamento,8047,317,7574
2021-03-19,CO-PUT,Putumayo,,departamento,8060,317,7588
2021-03-20,CO-PUT,Putumayo,,departamento,8073,317,7603
2021-03-21,CO-PUT,Putumayo,,departamento,8078,317,7615
2021-03-22,CO-PUT,Putumayo,,departamento,8100,319,7616
2021-03-23,CO-PUT,Putumayo,,departamento,8108,319,7636
2021-03-24,CO-PUT,Putumayo,,departamento,8119,319,7644
2021-03-25,CO-PUT,Putumayo,,departamento,8130,320,7657
2021-03-26,CO-PUT,Putumayo,,departamento,8145,320,7666
2021-03-27,CO-PUT,Putumayo,,departamento,8149,321,7676
2021-03-28,CO-PUT,Putumayo,,departamento,8161,321,7684
2021-03-29,CO-PUT,Putumayo,,departamento,8161,321,7684
2021-03-30,CO-PUT,Putumayo,,departamento,8185,323,7700
2021-03-31,CO-PUT,Putumayo,,departamento,8185,323,7700
2021-04-01,CO-PUT,Putumayo,,departamento,8185,323,7700
2021-04-02,CO-PUT,Putumayo,,departamento,8209,324,7787
2021-04-03,CO-PUT,Putumayo,,departamento,8209,324,7787
2021-04-04,CO-PUT,Putumayo,,departamento,8209,324,7787
2021-04-05,CO-PUT,Putumayo,,departamento,8209,324,7787
2021-04-06,CO-PUT,Putumayo,,departamento,8209,324,7787
2021-04-07,CO-PUT,Putumayo,,departamento,8209,324,7787
2021-04-08,CO-PUT,Putumayo,,departamento,8209,324,7787
2021-04-09,CO-PUT,Putumayo,,departamento,8301,326,7872
2021-04-10,CO-PUT,Putumayo,,departamento,8325,327,7876
2021-04-11,CO-PUT,Putumayo,,departamento,8352,327,7879
2021-04-12,CO-PUT,Putumayo,,departamento,8383,328,7887
2021-04-13,CO-PUT,Putumayo,,departamento,8417,328,7903
2021-04-14,CO-PUT,Putumayo,,departamento,8440,330,7913
2021-04-15,CO-PUT,Putumayo,,departamento,8464,330,7935
2021-04-16,CO-PUT,Putumayo,,departamento,8515,330,7965
2021-04-17,CO-PUT,Putumayo,,departamento,8563,330,8004
2021-04-18,CO-PUT,Putumayo,,departamento,8604,330,8048
2021-04-19,CO-PUT,Putumayo,,departamento,8622,332,8069
2021-04-20,CO-PUT,Putumayo,,departamento,8711,332,8106
2021-04-21,CO-PUT,Putumayo,,departamento,8815,334,8131
2021-04-22,CO-PUT,Putumayo,,departamento,8878,334,8221
2021-04-23,CO-PUT,Putumayo,,departamento,8878,334,8221
2021-04-24,CO-PUT,Putumayo,,departamento,8997,336,8380
2021-04-25,CO-PUT,Putumayo,,departamento,9061,338,8444
2021-04-26,CO-PUT,Putumayo,,departamento,9133,340,8510
2021-04-27,CO-PUT,Putumayo,,departamento,9162,342,8549
2021-04-28,CO-PUT,Putumayo,,departamento,9274,342,8592
2021-04-29,CO-PUT,Putumayo,,departamento,9393,344,8685
2021-04-30,CO-PUT,Putumayo,,departamento,9393,344,8685
2021-05-01,CO-PUT,Putumayo,,departamento,9527,346,8870
2021-05-02,CO-PUT,Putumayo,,departamento,9589,351,8912
2021-05-03,CO-PUT,Putumayo,,departamento,9772,355,8954
2021-05-04,CO-PUT,Putumayo,,departamento,9814,357,9131
2021-05-05,CO-PUT,Putumayo,,departamento,9814,357,9131
2021-05-06,CO-PUT,Putumayo,,departamento,9814,357,9131
2021-05-07,CO-PUT,Putumayo,,departamento,9814,357,9131
2021-05-08,CO-PUT,Putumayo,,departamento,10306,372,9571
2021-05-09,CO-PUT,Putumayo,,departamento,10410,380,9658
2021-05-10,CO-PUT,Putumayo,,departamento,10456,382,9757
2021-05-11,CO-PUT,Putumayo,,departamento,10495,390,9807
2021-05-12,CO-PUT,Putumayo,,departamento,10557,394,9853
2021-05-13,CO-PUT,Putumayo,,departamento,10644,401,9914
2021-05-14,CO-PUT,Putumayo,,departamento,10711,401,9968
2021-05-15,CO-PUT,Putumayo,,departamento,10801,404,10041
2021-05-16,CO-PUT,Putumayo,,departamento,10946,413,10108
2021-05-17,CO-PUT,Putumayo,,departamento,10980,423,10217
2021-05-18,CO-PUT,Putumayo,,departamento,11078,430,10251
2021-05-19,CO-PUT,Putumayo,,departamento,11108,435,10334
2021-05-20,CO-PUT,Putumayo,,departamento,11171,436,10381
2021-05-21,CO-PUT,Putumayo,,departamento,11243,444,10429
2021-05-22,CO-PUT,Putumayo,,departamento,11259,450,10492
2021-05-23,CO-PUT,Putumayo,,departamento,11391,453,10521
2021-05-24,CO-PUT,Putumayo,,departamento,11391,453,10521
2021-05-25,CO-PUT,Putumayo,,departamento,11391,453,10521
2021-05-26,CO-PUT,Putumayo,,departamento,11674,469,10830
2021-05-27,CO-PUT,Putumayo,,departamento,11689,469,10859
2021-05-28,CO-PUT,Putumayo,,departamento,11731,472,10922
2021-05-29,CO-PUT,Putumayo,,departamento,11777,474,10976
2021-05-30,CO-PUT,Putumayo,,departamento,11822,478,11022
2021-05-31,CO-PUT,Putumayo,,departamento,11880,484,11044
2021-06-01,CO-PUT,Putumayo,,departamento,11961,491,11107
2021-06-02,CO-PUT,Putumayo,,departamento,11961,491,11107
2021-06-03,CO-PUT,Putumayo,,departamento,12094,497,11200
2021-06-04,CO-PUT,Putumayo,,departamento,12171,504,11274
2021-06-05,CO-PUT,Putumayo,,departamento,12217,507,11394
2021-06-06,CO-PUT,Putumayo,,departamento,12280,507,11434
2021-06-07,CO-PUT,Putumayo,,departamento,12329,511,11483
2021-06-08,CO-PUT,Putumayo,,departamento,12336,520,11536
2021-06-09,CO-PUT,Putumayo,,departamento,12348,523,11556
2021-06-10,CO-PUT,Putumayo,,departamento,12399,525,11569
2021-06-11,CO-PUT,Putumayo,,departamento,12478,527,11612
2021-06-12,CO-PUT,Putumayo,,departamento,12521,528,11697
2021-06-13,CO-PUT,Putumayo,,departamento,12576,530,11711
2021-06-14,CO-PUT,Putumayo,,departamento,12604,530,11732
2021-06-15,CO-PUT,Putumayo,,departamento,12675,530,11769
2021-06-16,CO-PUT,Putumayo,,departamento,12675,530,11769
2021-06-17,CO-PUT,Putumayo,,departamento,12675,530,11769
2021-06-18,CO-PUT,Putumayo,,departamento,12926,538,11968
2021-06-19,CO-PUT,Putumayo,,departamento,12966,541,12046
2021-06-20,CO-PUT,Putumayo,,departamento,12991,544,12076
2021-06-21,CO-PUT,Putumayo,,departamento,13057,546,12108
2021-06-22,CO-PUT,Putumayo,,departamento,13109,549,12133
2021-06-23,CO-PUT,Putumayo,,departamento,13109,549,12133
2021-06-24,CO-PUT,Putumayo,,departamento,13248,552,12259
2021-06-25,CO-PUT,Putumayo,,departamento,13264,554,12361
2021-06-26,CO-PUT,Putumayo,,departamento,13328,556,12376
2021-06-27,CO-PUT,Putumayo,,departamento,13387,558,12419
2021-06-28,CO-PUT,Putumayo,,departamento,13469,561,12461
2021-06-29,CO-PUT,Putumayo,,departamento,13496,563,12536
2021-06-30,CO-PUT,Putumayo,,departamento,13552,563,12575
2021-07-01,CO-PUT,Putumayo,,departamento,13575,563,12607
2021-07-02,CO-PUT,Putumayo,,departamento,13644,564,12654
