date,iso,region,city,place_type,cases,deaths,recovered
2020-07-04,CO-NAR,Nariño,,departamento,3676,116,2181
2020-07-05,CO-NAR,Nariño,,departamento,3740,116,2194
2020-07-06,CO-NAR,Nariño,,departamento,3929,117,2248
2020-07-07,CO-NAR,Nariño,,departamento,3977,122,2320
2020-07-08,CO-NAR,Nariño,,departamento,4077,124,2386
2020-07-09,CO-NAR,Nariño,,departamento,4120,125,2398
2020-07-10,CO-NAR,Nariño,,departamento,4275,128,2445
2020-07-11,CO-NAR,Nariño,,departamento,4418,132,2535
2020-07-12,CO-NAR,Nariño,,departamento,4457,138,2638
2020-07-13,CO-NAR,Nariño,,departamento,4535,140,2685
2020-07-14,CO-NAR,Nariño,,departamento,4580,143,2729
2020-07-15,CO-NAR,Nariño,,departamento,4660,146,2778
2020-07-16,CO-NAR,Nariño,,departamento,4748,149,2823
2020-07-17,CO-NAR,Nariño,,departamento,5002,155,2905
2020-07-18,CO-NAR,Nariño,,departamento,5096,160,2984
2020-07-19,CO-NAR,Nariño,,departamento,5194,163,3084
2020-07-20,CO-NAR,Nariño,,departamento,5401,166,3148
2020-07-21,CO-NAR,Nariño,,departamento,5779,172,3227
2020-07-22,CO-NAR,Nariño,,departamento,5779,175,3343
2020-07-23,CO-NAR,Nariño,,departamento,5992,179,3371
2020-07-24,CO-NAR,Nariño,,departamento,6292,186,3438
2020-07-25,CO-NAR,Nariño,,departamento,6461,190,3558
2020-07-26,CO-NAR,Nariño,,departamento,6610,197,3623
2020-07-27,CO-NAR,Nariño,,departamento,6798,205,3702
2020-07-28,CO-NAR,Nariño,,departamento,7090,210,3840
2020-07-29,CO-NAR,Nariño,,departamento,7256,220,3984
2020-07-30,CO-NAR,Nariño,,departamento,7494,235,4118
2020-07-31,CO-NAR,Nariño,,departamento,7770,246,4284
2020-08-01,CO-NAR,Nariño,,departamento,7970,255,4498
2020-08-02,CO-NAR,Nariño,,departamento,8090,261,4611
2020-08-03,CO-NAR,Nariño,,departamento,8185,269,4755
2020-08-04,CO-NAR,Nariño,,departamento,8431,274,4927
2020-08-05,CO-NAR,Nariño,,departamento,8596,282,5091
2020-08-06,CO-NAR,Nariño,,departamento,8776,290,5226
2020-08-07,CO-NAR,Nariño,,departamento,9006,299,5420
2020-08-08,CO-NAR,Nariño,,departamento,9137,312,5562
2020-08-09,CO-NAR,Nariño,,departamento,9365,323,5723
2020-08-10,CO-NAR,Nariño,,departamento,9644,335,5864
2020-08-11,CO-NAR,Nariño,,departamento,9898,345,6084
2020-08-12,CO-NAR,Nariño,,departamento,10122,352,6289
2020-08-13,CO-NAR,Nariño,,departamento,10404,362,6363
2020-08-14,CO-NAR,Nariño,,departamento,10785,373,6515
2020-08-15,CO-NAR,Nariño,,departamento,10963,392,6837
2020-08-16,CO-NAR,Nariño,,departamento,11273,400,7105
2020-08-17,CO-NAR,Nariño,,departamento,11462,409,7354
2020-08-18,CO-NAR,Nariño,,departamento,11578,414,7668
