date,iso,region,city,place_type,cases,deaths,recovered
2020-06-08,CO-MET,Meta,,departamento,991,10,926
2020-06-09,CO-MET,Meta,,departamento,991,10,926
2020-06-10,CO-MET,Meta,,departamento,999,10,927
2020-06-11,CO-MET,Meta,,departamento,1001,11,938
2020-06-12,CO-MET,Meta,,departamento,1001,11,938
2020-06-13,CO-MET,Meta,,departamento,1010,11,939
2020-06-14,CO-MET,Meta,,departamento,1011,11,939
2020-06-15,CO-MET,Meta,,departamento,1015,11,939
2020-06-16,CO-MET,Meta,,departamento,1025,11,940
2020-06-17,CO-MET,Meta,,departamento,1027,11,941
2020-06-18,CO-MET,Meta,,departamento,1032,11,942
2020-06-19,CO-MET,Meta,,departamento,1039,11,943
2020-06-20,CO-MET,Meta,,departamento,1057,11,943
2020-06-21,CO-MET,Meta,,departamento,1068,11,952
2020-06-22,CO-MET,Meta,,departamento,1100,13,953
2020-06-23,CO-MET,Meta,,departamento,1105,13,956
2020-06-24,CO-MET,Meta,,departamento,1137,13,958
2020-06-25,CO-MET,Meta,,departamento,1159,13,958
2020-06-26,CO-MET,Meta,,departamento,1170,13,956
2020-06-27,CO-MET,Meta,,departamento,1181,13,956
2020-06-28,CO-MET,Meta,,departamento,1199,13,957
2020-06-29,CO-MET,Meta,,departamento,1220,13,966
2020-06-30,CO-MET,Meta,,departamento,1220,13,966
2020-07-01,CO-MET,Meta,,departamento,1250,15,971
2020-07-02,CO-MET,Meta,,departamento,1271,15,976
2020-07-03,CO-MET,Meta,,departamento,1293,15,980
2020-07-04,CO-MET,Meta,,departamento,1305,15,980
2020-07-05,CO-MET,Meta,,departamento,1333,15,994
2020-07-06,CO-MET,Meta,,departamento,1349,16,1002
2020-07-07,CO-MET,Meta,,departamento,1359,17,1005
2020-07-08,CO-MET,Meta,,departamento,1386,17,1009
2020-07-09,CO-MET,Meta,,departamento,1405,17,1012
2020-07-10,CO-MET,Meta,,departamento,1432,17,1024
2020-07-11,CO-MET,Meta,,departamento,1515,17,1035
2020-07-12,CO-MET,Meta,,departamento,1548,17,1068
2020-07-13,CO-MET,Meta,,departamento,1598,17,1080
2020-07-14,CO-MET,Meta,,departamento,1605,17,1087
2020-07-15,CO-MET,Meta,,departamento,1669,17,1093
2020-07-16,CO-MET,Meta,,departamento,1699,18,1107
2020-07-17,CO-MET,Meta,,departamento,1769,19,1137
2020-07-18,CO-MET,Meta,,departamento,1825,20,1166
2020-07-19,CO-MET,Meta,,departamento,1895,20,1212
2020-07-20,CO-MET,Meta,,departamento,1936,20,1289
2020-07-21,CO-MET,Meta,,departamento,2010,21,1331
2020-07-22,CO-MET,Meta,,departamento,2010,25,1347
2020-07-23,CO-MET,Meta,,departamento,2076,26,1372
2020-07-24,CO-MET,Meta,,departamento,2121,26,1414
2020-07-25,CO-MET,Meta,,departamento,2148,26,1430
2020-07-26,CO-MET,Meta,,departamento,2256,27,1468
2020-07-27,CO-MET,Meta,,departamento,2280,29,1521
2020-07-28,CO-MET,Meta,,departamento,2313,30,1555
2020-07-29,CO-MET,Meta,,departamento,2380,30,1609
2020-07-30,CO-MET,Meta,,departamento,2469,30,1669
2020-07-31,CO-MET,Meta,,departamento,2632,30,1719
2020-08-01,CO-MET,Meta,,departamento,2759,36,1763
2020-08-02,CO-MET,Meta,,departamento,2849,36,1806
2020-08-03,CO-MET,Meta,,departamento,2919,40,1860
2020-08-04,CO-MET,Meta,,departamento,3024,42,1898
2020-08-05,CO-MET,Meta,,departamento,3074,44,1954
2020-08-06,CO-MET,Meta,,departamento,3175,44,1989
2020-08-07,CO-MET,Meta,,departamento,3393,45,2053
2020-08-08,CO-MET,Meta,,departamento,3602,50,2091
2020-08-09,CO-MET,Meta,,departamento,3737,52,2153
2020-08-10,CO-MET,Meta,,departamento,3919,57,2272
2020-08-11,CO-MET,Meta,,departamento,4111,57,2339
2020-08-12,CO-MET,Meta,,departamento,4335,64,2384
2020-08-13,CO-MET,Meta,,departamento,4583,70,2462
2020-08-14,CO-MET,Meta,,departamento,4688,76,2530
2020-08-15,CO-MET,Meta,,departamento,4809,81,2692
2020-08-16,CO-MET,Meta,,departamento,5014,88,2818
2020-08-17,CO-MET,Meta,,departamento,5227,92,2977
2020-08-18,CO-MET,Meta,,departamento,5343,100,3191
2020-08-19,CO-MET,Meta,,departamento,5653,108,3269
2020-08-20,CO-MET,Meta,,departamento,5916,111,3450
2020-08-21,CO-MET,Meta,,departamento,6260,113,3749
2020-08-22,CO-MET,Meta,,departamento,6462,117,4019
2020-08-23,CO-MET,Meta,,departamento,6554,131,4182
2020-08-24,CO-MET,Meta,,departamento,6734,139,4387
2020-08-25,CO-MET,Meta,,departamento,7062,148,4538
2020-08-26,CO-MET,Meta,,departamento,7535,153,4728
2020-08-27,CO-MET,Meta,,departamento,7650,158,5100
2020-08-28,CO-MET,Meta,,departamento,7860,167,5290
2020-08-29,CO-MET,Meta,,departamento,8205,177,5516
2020-08-30,CO-MET,Meta,,departamento,8453,185,5716
2020-08-31,CO-MET,Meta,,departamento,8775,191,5871
2020-09-01,CO-MET,Meta,,departamento,8963,200,6057
2020-09-02,CO-MET,Meta,,departamento,9327,213,6202
2020-09-03,CO-MET,Meta,,departamento,9765,223,6399
2020-09-04,CO-MET,Meta,,departamento,9910,235,6795
2020-09-05,CO-MET,Meta,,departamento,10208,250,7481
2020-09-06,CO-MET,Meta,,departamento,10736,258,7498
2020-09-07,CO-MET,Meta,,departamento,11004,270,7831
2020-09-08,CO-MET,Meta,,departamento,11200,278,8329
2020-09-09,CO-MET,Meta,,departamento,11449,281,8924
2020-09-10,CO-MET,Meta,,departamento,11579,289,9227
2020-09-11,CO-MET,Meta,,departamento,11778,299,9727
2020-09-12,CO-MET,Meta,,departamento,12098,308,9940
2020-09-16,CO-MET,Meta,,departamento,13027,338,10735
2020-09-17,CO-MET,Meta,,departamento,13307,343,10782
2020-09-18,CO-MET,Meta,,departamento,13518,353,11004
2020-09-19,CO-MET,Meta,,departamento,13780,355,11114
2020-09-20,CO-MET,Meta,,departamento,14066,366,11374
2020-09-21,CO-MET,Meta,,departamento,14261,366,11596
2020-09-22,CO-MET,Meta,,departamento,14348,376,11897
2020-09-23,CO-MET,Meta,,departamento,14634,378,12081
2020-09-24,CO-MET,Meta,,departamento,14850,381,12472
2020-09-25,CO-MET,Meta,,departamento,15111,386,12679
2020-09-26,CO-MET,Meta,,departamento,15359,392,12953
2020-09-27,CO-MET,Meta,,departamento,15535,400,13320
2020-09-28,CO-MET,Meta,,departamento,15733,404,13658
2020-09-29,CO-MET,Meta,,departamento,16017,405,14066
2020-09-30,CO-MET,Meta,,departamento,16111,405,14575
2020-10-01,CO-MET,Meta,,departamento,16220,416,14846
2020-10-02,CO-MET,Meta,,departamento,16320,424,15037
2020-10-03,CO-MET,Meta,,departamento,16469,428,15116
2020-10-04,CO-MET,Meta,,departamento,16605,433,15202
2020-10-05,CO-MET,Meta,,departamento,16773,435,15323
2020-10-06,CO-MET,Meta,,departamento,17177,438,15327
2020-10-07,CO-MET,Meta,,departamento,17484,440,15353
2020-10-08,CO-MET,Meta,,departamento,17719,442,15410
2020-10-09,CO-MET,Meta,,departamento,18150,447,15471
2020-10-10,CO-MET,Meta,,departamento,18150,455,15503
2020-10-11,CO-MET,Meta,,departamento,18391,456,15541
2020-10-12,CO-MET,Meta,,departamento,18705,464,16144
2020-10-13,CO-MET,Meta,,departamento,18927,466,16521
2020-10-14,CO-MET,Meta,,departamento,19134,471,16806
2020-10-15,CO-MET,Meta,,departamento,19187,477,16917
2020-10-16,CO-MET,Meta,,departamento,19321,480,17156
2020-10-17,CO-MET,Meta,,departamento,19551,481,17446
2020-10-18,CO-MET,Meta,,departamento,19767,481,17644
2020-10-19,CO-MET,Meta,,departamento,19910,485,17951
2020-10-20,CO-MET,Meta,,departamento,20458,487,18246
2020-10-21,CO-MET,Meta,,departamento,20458,487,18633
2020-10-22,CO-MET,Meta,,departamento,20772,488,18816
2020-10-23,CO-MET,Meta,,departamento,20772,490,19082
2020-10-24,CO-MET,Meta,,departamento,20939,493,19305
2020-10-25,CO-MET,Meta,,departamento,21138,496,19507
2020-10-26,CO-MET,Meta,,departamento,21299,496,19607
2020-10-27,CO-MET,Meta,,departamento,21700,504,19747
2020-10-28,CO-MET,Meta,,departamento,21848,508,20033
2020-10-29,CO-MET,Meta,,departamento,21966,512,20336
2020-10-30,CO-MET,Meta,,departamento,21966,512,20336
2020-10-31,CO-MET,Meta,,departamento,22436,521,20762
2020-11-01,CO-MET,Meta,,departamento,22880,526,20984
2020-11-02,CO-MET,Meta,,departamento,23298,529,21412
2020-11-03,CO-MET,Meta,,departamento,23673,533,21610
2020-11-04,CO-MET,Meta,,departamento,23760,538,22100
2020-11-05,CO-MET,Meta,,departamento,23915,545,22207
2020-11-06,CO-MET,Meta,,departamento,24084,550,22335
2020-11-07,CO-MET,Meta,,departamento,24269,553,22517
2020-11-08,CO-MET,Meta,,departamento,24414,555,22679
2020-11-09,CO-MET,Meta,,departamento,24566,557,22925
2020-11-10,CO-MET,Meta,,departamento,24675,557,23206
2020-11-11,CO-MET,Meta,,departamento,24836,558,23354
2020-11-12,CO-MET,Meta,,departamento,25057,562,23529
2020-11-13,CO-MET,Meta,,departamento,25175,567,23732
2020-11-14,CO-MET,Meta,,departamento,25316,577,23900
2020-11-15,CO-MET,Meta,,departamento,25416,580,24026
2020-11-16,CO-MET,Meta,,departamento,25640,584,24126
2020-11-17,CO-MET,Meta,,departamento,25920,587,24332
2020-11-18,CO-MET,Meta,,departamento,26097,587,24587
2020-11-19,CO-MET,Meta,,departamento,26250,596,24737
2020-11-20,CO-MET,Meta,,departamento,26408,601,24868
2020-11-21,CO-MET,Meta,,departamento,26494,603,25047
2020-11-22,CO-MET,Meta,,departamento,26606,604,25189
2020-11-23,CO-MET,Meta,,departamento,26912,607,25284
2020-11-24,CO-MET,Meta,,departamento,27035,607,25565
2020-11-25,CO-MET,Meta,,departamento,27096,611,25661
2020-11-26,CO-MET,Meta,,departamento,27373,615,25738
2020-11-27,CO-MET,Meta,,departamento,27585,618,25918
2020-11-28,CO-MET,Meta,,departamento,27765,624,26102
2020-11-29,CO-MET,Meta,,departamento,27985,625,26245
2020-11-30,CO-MET,Meta,,departamento,28120,629,26468
2020-12-01,CO-MET,Meta,,departamento,28369,631,26597
2020-12-02,CO-MET,Meta,,departamento,28438,634,26823
2020-12-03,CO-MET,Meta,,departamento,28573,636,26962
2020-12-04,CO-MET,Meta,,departamento,28764,638,27078
2020-12-05,CO-MET,Meta,,departamento,28995,641,27278
2020-12-06,CO-MET,Meta,,departamento,29074,644,27459
2020-12-07,CO-MET,Meta,,departamento,29372,645,27605
2020-12-08,CO-MET,Meta,,departamento,29495,648,27921
2020-12-09,CO-MET,Meta,,departamento,29559,653,28135
2020-12-10,CO-MET,Meta,,departamento,29740,658,28222
2020-12-11,CO-MET,Meta,,departamento,29851,661,28385
2020-12-12,CO-MET,Meta,,departamento,29921,665,28483
2020-12-13,CO-MET,Meta,,departamento,30008,667,28539
2020-12-14,CO-MET,Meta,,departamento,30136,673,28587
2020-12-15,CO-MET,Meta,,departamento,30391,674,28655
2020-12-16,CO-MET,Meta,,departamento,30569,681,28804
2020-12-17,CO-MET,Meta,,departamento,30807,683,28998
2020-12-18,CO-MET,Meta,,departamento,30956,686,29190
2020-12-19,CO-MET,Meta,,departamento,31170,688,29381
2020-12-20,CO-MET,Meta,,departamento,31437,693,29564
2020-12-21,CO-MET,Meta,,departamento,31578,694,29808
2020-12-22,CO-MET,Meta,,departamento,31804,699,30015
2020-12-23,CO-MET,Meta,,departamento,32014,705,30234
2020-12-24,CO-MET,Meta,,departamento,32190,711,30433
2020-12-25,CO-MET,Meta,,departamento,32527,716,30656
2020-12-26,CO-MET,Meta,,departamento,32745,717,30923
2020-12-27,CO-MET,Meta,,departamento,32984,720,31182
2020-12-28,CO-MET,Meta,,departamento,33144,723,31408
2020-12-29,CO-MET,Meta,,departamento,33430,725,31609
2020-12-30,CO-MET,Meta,,departamento,33511,729,31787
2020-12-31,CO-MET,Meta,,departamento,33611,734,31936
2021-01-01,CO-MET,Meta,,departamento,33947,741,32037
2021-01-02,CO-MET,Meta,,departamento,33947,741,32037
2021-01-04,CO-MET,Meta,,departamento,34481,751,32605
2021-01-05,CO-MET,Meta,,departamento,34580,752,32798
2021-01-06,CO-MET,Meta,,departamento,34897,756,32869
2021-01-07,CO-MET,Meta,,departamento,35127,759,32946
2021-01-08,CO-MET,Meta,,departamento,35319,762,33105
2021-01-09,CO-MET,Meta,,departamento,35604,767,33504
2021-01-10,CO-MET,Meta,,departamento,35756,776,33745
2021-01-11,CO-MET,Meta,,departamento,36024,778,33931
2021-01-12,CO-MET,Meta,,departamento,36260,784,34159
2021-01-13,CO-MET,Meta,,departamento,36503,789,34427
2021-01-14,CO-MET,Meta,,departamento,36668,797,34818
2021-01-15,CO-MET,Meta,,departamento,36936,800,34922
2021-01-16,CO-MET,Meta,,departamento,37054,807,35205
2021-01-17,CO-MET,Meta,,departamento,37525,814,35333
2021-01-18,CO-MET,Meta,,departamento,37858,815,35458
2021-01-19,CO-MET,Meta,,departamento,38046,823,35869
2021-01-20,CO-MET,Meta,,departamento,38276,828,36152
2021-01-21,CO-MET,Meta,,departamento,38578,833,36240
2021-01-22,CO-MET,Meta,,departamento,38795,837,36666
2021-01-23,CO-MET,Meta,,departamento,38977,844,36783
2021-01-24,CO-MET,Meta,,departamento,39261,849,36779
2021-01-25,CO-MET,Meta,,departamento,39329,856,36956
2021-01-26,CO-MET,Meta,,departamento,39564,861,37239
2021-01-27,CO-MET,Meta,,departamento,39754,862,37700
2021-01-28,CO-MET,Meta,,departamento,39956,866,37908
2021-01-29,CO-MET,Meta,,departamento,40151,869,38170
2021-01-30,CO-MET,Meta,,departamento,40329,876,38385
2021-01-31,CO-MET,Meta,,departamento,40467,883,38592
2021-02-01,CO-MET,Meta,,departamento,40492,890,38733
2021-02-02,CO-MET,Meta,,departamento,40547,893,38829
2021-02-03,CO-MET,Meta,,departamento,40704,899,38976
2021-02-04,CO-MET,Meta,,departamento,40900,904,39147
2021-02-05,CO-MET,Meta,,departamento,41036,909,39279
2021-02-06,CO-MET,Meta,,departamento,41122,912,39413
2021-02-07,CO-MET,Meta,,departamento,41221,919,39548
2021-02-08,CO-MET,Meta,,departamento,41289,925,39554
2021-02-09,CO-MET,Meta,,departamento,41322,927,39680
2021-02-10,CO-MET,Meta,,departamento,41425,929,39813
2021-02-11,CO-MET,Meta,,departamento,41514,933,39912
2021-02-12,CO-MET,Meta,,departamento,41611,935,40077
2021-02-13,CO-MET,Meta,,departamento,41664,940,40154
2021-02-14,CO-MET,Meta,,departamento,41707,947,40192
2021-02-15,CO-MET,Meta,,departamento,41763,951,40240
2021-02-16,CO-MET,Meta,,departamento,41789,952,40321
2021-02-17,CO-MET,Meta,,departamento,41832,956,40353
2021-02-18,CO-MET,Meta,,departamento,41853,957,40397
2021-02-19,CO-MET,Meta,,departamento,41910,960,40434
2021-02-20,CO-MET,Meta,,departamento,41975,963,40494
2021-02-21,CO-MET,Meta,,departamento,42021,966,40542
2021-02-22,CO-MET,Meta,,departamento,42060,967,40600
2021-02-23,CO-MET,Meta,,departamento,42081,967,40634
2021-02-24,CO-MET,Meta,,departamento,42147,967,40650
2021-02-25,CO-MET,Meta,,departamento,42180,968,40683
2021-02-26,CO-MET,Meta,,departamento,42211,969,40706
2021-02-27,CO-MET,Meta,,departamento,42261,970,40724
2021-02-28,CO-MET,Meta,,departamento,42297,971,40754
2021-03-01,CO-MET,Meta,,departamento,42325,973,40781
2021-03-02,CO-MET,Meta,,departamento,42381,973,40811
2021-03-03,CO-MET,Meta,,departamento,42462,973,40888
2021-03-04,CO-MET,Meta,,departamento,42498,974,40973
2021-03-05,CO-MET,Meta,,departamento,42546,974,41036
2021-03-06,CO-MET,Meta,,departamento,42581,974,41089
2021-03-07,CO-MET,Meta,,departamento,42630,975,41135
2021-03-08,CO-MET,Meta,,departamento,42660,975,41195
2021-03-09,CO-MET,Meta,,departamento,42696,978,41245
2021-03-10,CO-MET,Meta,,departamento,42731,979,41291
2021-03-11,CO-MET,Meta,,departamento,42765,980,41336
2021-03-12,CO-MET,Meta,,departamento,42855,982,41380
2021-03-13,CO-MET,Meta,,departamento,42907,983,41447
2021-03-14,CO-MET,Meta,,departamento,42980,984,41499
2021-03-15,CO-MET,Meta,,departamento,43013,984,41544
2021-03-16,CO-MET,Meta,,departamento,43033,985,41581
2021-03-17,CO-MET,Meta,,departamento,43069,986,41599
2021-03-18,CO-MET,Meta,,departamento,43100,987,41630
2021-03-19,CO-MET,Meta,,departamento,43131,989,41677
2021-03-20,CO-MET,Meta,,departamento,43172,990,41720
2021-03-21,CO-MET,Meta,,departamento,43234,990,41785
2021-03-22,CO-MET,Meta,,departamento,43271,990,41817
2021-03-23,CO-MET,Meta,,departamento,43306,991,41868
2021-03-24,CO-MET,Meta,,departamento,43338,991,41900
2021-03-25,CO-MET,Meta,,departamento,43386,992,41942
2021-03-26,CO-MET,Meta,,departamento,43438,995,41995
2021-03-27,CO-MET,Meta,,departamento,43487,995,42044
2021-03-28,CO-MET,Meta,,departamento,43589,995,42095
2021-03-29,CO-MET,Meta,,departamento,43589,995,42095
2021-03-30,CO-MET,Meta,,departamento,43673,996,42210
2021-03-31,CO-MET,Meta,,departamento,43673,996,42210
2021-04-01,CO-MET,Meta,,departamento,43673,996,42210
2021-04-02,CO-MET,Meta,,departamento,43842,999,42319
2021-04-03,CO-MET,Meta,,departamento,43842,999,42319
2021-04-04,CO-MET,Meta,,departamento,43842,999,42319
2021-04-05,CO-MET,Meta,,departamento,43842,999,42319
2021-04-06,CO-MET,Meta,,departamento,43842,999,42319
2021-04-07,CO-MET,Meta,,departamento,43842,999,42319
2021-04-08,CO-MET,Meta,,departamento,43842,999,42319
2021-04-09,CO-MET,Meta,,departamento,44217,1011,42800
2021-04-10,CO-MET,Meta,,departamento,44271,1012,42831
2021-04-11,CO-MET,Meta,,departamento,44370,1012,42849
2021-04-12,CO-MET,Meta,,departamento,44420,1016,42883
2021-04-13,CO-MET,Meta,,departamento,44503,1018,42933
2021-04-14,CO-MET,Meta,,departamento,44617,1024,42982
2021-04-15,CO-MET,Meta,,departamento,44707,1024,43065
2021-04-16,CO-MET,Meta,,departamento,44779,1024,43178
2021-04-17,CO-MET,Meta,,departamento,44883,1024,43213
2021-04-18,CO-MET,Meta,,departamento,44953,1028,43290
2021-04-19,CO-MET,Meta,,departamento,45031,1029,43345
2021-04-20,CO-MET,Meta,,departamento,45170,1030,43455
2021-04-21,CO-MET,Meta,,departamento,45321,1035,43601
2021-04-22,CO-MET,Meta,,departamento,45380,1037,43769
2021-04-23,CO-MET,Meta,,departamento,45380,1037,43769
2021-04-24,CO-MET,Meta,,departamento,45602,1042,43961
2021-04-25,CO-MET,Meta,,departamento,45795,1045,44072
2021-04-26,CO-MET,Meta,,departamento,46030,1048,44175
2021-04-27,CO-MET,Meta,,departamento,46113,1052,44251
2021-04-28,CO-MET,Meta,,departamento,46289,1054,44349
2021-04-29,CO-MET,Meta,,departamento,46508,1059,44483
2021-04-30,CO-MET,Meta,,departamento,46508,1059,44483
2021-05-01,CO-MET,Meta,,departamento,46812,1069,44843
2021-05-02,CO-MET,Meta,,departamento,47045,1074,45049
2021-05-03,CO-MET,Meta,,departamento,47156,1081,45370
2021-05-04,CO-MET,Meta,,departamento,47211,1084,45574
2021-05-05,CO-MET,Meta,,departamento,47211,1084,45574
2021-05-06,CO-MET,Meta,,departamento,47211,1084,45574
2021-05-07,CO-MET,Meta,,departamento,47211,1084,45574
2021-05-08,CO-MET,Meta,,departamento,47746,1103,46080
2021-05-09,CO-MET,Meta,,departamento,47913,1108,46206
2021-05-10,CO-MET,Meta,,departamento,48008,1120,46339
2021-05-11,CO-MET,Meta,,departamento,48125,1127,46442
2021-05-12,CO-MET,Meta,,departamento,48296,1132,46553
2021-05-13,CO-MET,Meta,,departamento,48423,1138,46677
2021-05-14,CO-MET,Meta,,departamento,48529,1140,46783
2021-05-15,CO-MET,Meta,,departamento,48708,1143,46843
2021-05-16,CO-MET,Meta,,departamento,48895,1149,46975
2021-05-17,CO-MET,Meta,,departamento,48967,1153,47151
2021-05-18,CO-MET,Meta,,departamento,49134,1157,47223
2021-05-19,CO-MET,Meta,,departamento,49305,1165,47364
2021-05-20,CO-MET,Meta,,departamento,49487,1170,47566
2021-05-21,CO-MET,Meta,,departamento,49694,1172,47761
2021-05-22,CO-MET,Meta,,departamento,49749,1176,47997
2021-05-23,CO-MET,Meta,,departamento,49989,1183,48059
2021-05-24,CO-MET,Meta,,departamento,49989,1183,48059
2021-05-25,CO-MET,Meta,,departamento,49989,1183,48059
2021-05-26,CO-MET,Meta,,departamento,51010,1199,48788
2021-05-27,CO-MET,Meta,,departamento,51431,1205,49027
2021-05-28,CO-MET,Meta,,departamento,51879,1217,49510
2021-05-29,CO-MET,Meta,,departamento,52271,1224,49948
2021-05-30,CO-MET,Meta,,departamento,52414,1229,50291
2021-05-31,CO-MET,Meta,,departamento,52563,1235,50445
2021-06-01,CO-MET,Meta,,departamento,53039,1241,50616
2021-06-02,CO-MET,Meta,,departamento,53039,1241,50616
2021-06-03,CO-MET,Meta,,departamento,53950,1254,51552
2021-06-04,CO-MET,Meta,,departamento,54552,1263,51872
2021-06-05,CO-MET,Meta,,departamento,55263,1272,52293
2021-06-06,CO-MET,Meta,,departamento,55768,1285,52937
2021-06-07,CO-MET,Meta,,departamento,56276,1297,53431
2021-06-08,CO-MET,Meta,,departamento,56581,1311,53927
2021-06-09,CO-MET,Meta,,departamento,56772,1317,54222
2021-06-10,CO-MET,Meta,,departamento,57430,1332,54451
2021-06-11,CO-MET,Meta,,departamento,57975,1347,54981
2021-06-12,CO-MET,Meta,,departamento,58820,1365,55566
2021-06-13,CO-MET,Meta,,departamento,59565,1381,55999
2021-06-14,CO-MET,Meta,,departamento,60264,1392,56461
2021-06-15,CO-MET,Meta,,departamento,61104,1408,57235
2021-06-16,CO-MET,Meta,,departamento,61104,1408,57235
2021-06-17,CO-MET,Meta,,departamento,61104,1408,57235
2021-06-18,CO-MET,Meta,,departamento,62592,1454,59088
2021-06-19,CO-MET,Meta,,departamento,63115,1470,59696
2021-06-20,CO-MET,Meta,,departamento,63700,1492,60108
2021-06-21,CO-MET,Meta,,departamento,64504,1507,60801
2021-06-22,CO-MET,Meta,,departamento,65207,1538,61485
2021-06-23,CO-MET,Meta,,departamento,65207,1538,61485
2021-06-24,CO-MET,Meta,,departamento,66493,1581,63039
2021-06-25,CO-MET,Meta,,departamento,67025,1597,63509
2021-06-26,CO-MET,Meta,,departamento,67667,1616,63918
2021-06-27,CO-MET,Meta,,departamento,68398,1629,64606
2021-06-28,CO-MET,Meta,,departamento,69295,1649,65091
2021-06-29,CO-MET,Meta,,departamento,70878,1668,65833
2021-06-30,CO-MET,Meta,,departamento,72156,1687,67418
2021-07-01,CO-MET,Meta,,departamento,72402,1709,68576
2021-07-02,CO-MET,Meta,,departamento,72763,1723,69022
2021-07-03,CO-MET,Meta,,departamento,73118,1732,69401
2021-07-04,CO-MET,Meta,,departamento,73936,1745,69848
2021-07-05,CO-MET,Meta,,departamento,75006,1762,70614
2021-07-06,CO-MET,Meta,,departamento,76060,1786,71683
2021-07-07,CO-MET,Meta,,departamento,76865,1811,72984
2021-07-08,CO-MET,Meta,,departamento,77400,1824,73306
2021-07-09,CO-MET,Meta,,departamento,78015,1838,73946
2021-07-10,CO-MET,Meta,,departamento,78343,1852,74848
2021-07-11,CO-MET,Meta,,departamento,78763,1862,75109
2021-07-12,CO-MET,Meta,,departamento,78977,1883,75606
2021-07-13,CO-MET,Meta,,departamento,79615,1893,75875
2021-07-14,CO-MET,Meta,,departamento,79615,1893,75875
2021-07-15,CO-MET,Meta,,departamento,80310,1923,76756
2021-07-16,CO-MET,Meta,,departamento,80629,1935,77169
2021-07-17,CO-MET,Meta,,departamento,81097,1953,77387
2021-07-18,CO-MET,Meta,,departamento,81254,1964,77703
2021-07-19,CO-MET,Meta,,departamento,81923,1976,77841
2021-07-20,CO-MET,Meta,,departamento,82835,1990,78416
2021-07-21,CO-MET,Meta,,departamento,83130,2002,79295
2021-07-22,CO-MET,Meta,,departamento,83345,2019,79645
2021-07-23,CO-MET,Meta,,departamento,83547,2028,79978
2021-07-24,CO-MET,Meta,,departamento,83876,2032,80172
2021-07-25,CO-MET,Meta,,departamento,84147,2045,80565
2021-07-26,CO-MET,Meta,,departamento,84363,2055,80894
2021-07-27,CO-MET,Meta,,departamento,84571,2068,81159
2021-07-28,CO-MET,Meta,,departamento,84721,2076,81401
2021-07-29,CO-MET,Meta,,departamento,84920,2083,81664
2021-07-30,CO-MET,Meta,,departamento,85086,2088,81895
2021-07-31,CO-MET,Meta,,departamento,85227,2100,82038
2021-08-01,CO-MET,Meta,,departamento,85365,2107,82147
2021-08-02,CO-MET,Meta,,departamento,85524,2120,82247
2021-08-03,CO-MET,Meta,,departamento,85638,2127,82403
2021-08-04,CO-MET,Meta,,departamento,85744,2136,82507
2021-08-05,CO-MET,Meta,,departamento,85865,2141,82668
2021-08-06,CO-MET,Meta,,departamento,86087,2150,82788
