date,iso,province,city,place_type,cases,deaths,recovered
2020-09-23,MB,Manitoba,,province,1674,18,1238
2020-09-24,MB,Manitoba,,province,1710,19,1243
2020-09-25,MB,Manitoba,,province,1764,19,1258
2020-09-26,MB,Manitoba,,province,1829,19,1265
2020-09-27,MB,Manitoba,,province,1880,19,1272
2020-09-28,MB,Manitoba,,province,1919,20,1281
2020-09-29,MB,Manitoba,,province,1953,20,1327
2020-09-30,MB,Manitoba,,province,1993,20,1374
2020-10-01,MB,Manitoba,,province,2029,20,1388
2020-10-02,MB,Manitoba,,province,2068,21,1399
2020-10-03,MB,Manitoba,,province,2104,22,1409
2020-10-04,MB,Manitoba,,province,2139,23,1421
2020-10-05,MB,Manitoba,,province,2190,23,1429
2020-10-06,MB,Manitoba,,province,2246,24,1441
2020-10-07,MB,Manitoba,,province,2277,27,1448
2020-10-08,MB,Manitoba,,province,2344,27,1454
2020-10-09,MB,Manitoba,,province,2428,30,1465
2020-10-10,MB,Manitoba,,province,2524,32,1475
2020-10-11,MB,Manitoba,,province,2578,32,1483
2020-10-12,MB,Manitoba,,province,2655,34,1490
2020-10-13,MB,Manitoba,,province,2779,35,1496
2020-10-14,MB,Manitoba,,province,2925,37,1514
2020-10-15,MB,Manitoba,,province,3098,38,1533
2020-10-16,MB,Manitoba,,province,3173,38,1553
2020-10-17,MB,Manitoba,,province,3258,38,1572
2020-10-18,MB,Manitoba,,province,3302,40,1587
2020-10-19,MB,Manitoba,,province,3381,42,1597
2020-10-20,MB,Manitoba,,province,3491,42,1703
2020-10-21,MB,Manitoba,,province,3626,43,1809
2020-10-22,MB,Manitoba,,province,3773,47,1920
2020-10-23,MB,Manitoba,,province,3935,48,2032
2020-10-24,MB,Manitoba,,province,4088,50,2116
2020-10-25,MB,Manitoba,,province,4249,54,2142
2020-10-26,MB,Manitoba,,province,4348,55,2177
2020-10-27,MB,Manitoba,,province,4531,58,2236
2020-10-28,MB,Manitoba,,province,4701,61,2306
2020-10-29,MB,Manitoba,,province,4894,62,2423
2020-10-30,MB,Manitoba,,province,5374,65,2572
2020-10-31,MB,Manitoba,,province,5722,69,2646
2020-11-01,MB,Manitoba,,province,6034,75,2704
2020-11-02,MB,Manitoba,,province,6275,80,2740
2020-11-03,MB,Manitoba,,province,6377,85,2797
2020-11-04,MB,Manitoba,,province,6750,87,2892
2020-11-05,MB,Manitoba,,province,7176,91,2920
2020-11-06,MB,Manitoba,,province,7418,96,3037
2020-11-07,MB,Manitoba,,province,7689,103,3126
2020-11-08,MB,Manitoba,,province,8130,106,3175
2020-11-09,MB,Manitoba,,province,8495,109,3234
2020-11-10,MB,Manitoba,,province,8877,114,3374
2020-11-11,MB,Manitoba,,province,9308,123,3509
2020-11-12,MB,Manitoba,,province,9779,132,3620
2020-11-13,MB,Manitoba,,province,10214,137,3772
2020-11-14,MB,Manitoba,,province,10453,152,3891
2020-11-15,MB,Manitoba,,province,10947,162,4070
2020-11-16,MB,Manitoba,,province,11338,172,4156
2020-11-17,MB,Manitoba,,province,11607,179,4324
2020-11-18,MB,Manitoba,,province,12007,190,4432
2020-11-19,MB,Manitoba,,province,12481,198,4655
2020-11-20,MB,Manitoba,,province,12917,207,4851
2020-11-21,MB,Manitoba,,province,13301,217,5075
2020-11-22,MB,Manitoba,,province,13541,229,5193
2020-11-23,MB,Manitoba,,province,14082,235,5353
2020-11-24,MB,Manitoba,,province,14558,247,5633
2020-11-25,MB,Manitoba,,province,14905,256,5893
2020-11-26,MB,Manitoba,,province,15288,266,6177
2020-11-27,MB,Manitoba,,province,15631,280,6487
2020-11-28,MB,Manitoba,,province,16118,290,6804
2020-11-29,MB,Manitoba,,province,16482,301,7010
2020-11-30,MB,Manitoba,,province,16824,312,7253
2020-12-01,MB,Manitoba,,province,17107,328,7713
2020-12-02,MB,Manitoba,,province,17384,342,8072
2020-12-03,MB,Manitoba,,province,17749,354,8268
2020-12-04,MB,Manitoba,,province,18069,363,8535
2020-12-05,MB,Manitoba,,province,18423,382,8927
2020-12-06,MB,Manitoba,,province,18806,395,9195
2020-12-07,MB,Manitoba,,province,19131,407,13262
2020-12-08,MB,Manitoba,,province,19376,420,13577
2020-12-09,MB,Manitoba,,province,19654,438,13869
2020-12-10,MB,Manitoba,,province,19945,451,14116
2020-12-11,MB,Manitoba,,province,20390,465,14410
2020-12-12,MB,Manitoba,,province,20750,483,14637
2020-12-13,MB,Manitoba,,province,21023,490,14805
2020-12-14,MB,Manitoba,,province,21263,499,14974
2020-12-15,MB,Manitoba,,province,21534,508,15265
2020-12-16,MB,Manitoba,,province,21826,523,15506
2020-12-17,MB,Manitoba,,province,22047,537,15681
2020-12-18,MB,Manitoba,,province,22392,547,16248
2020-12-19,MB,Manitoba,,province,22628,555,16406
2020-12-20,MB,Manitoba,,province,22857,568,16541
2020-12-21,MB,Manitoba,,province,23023,572,16717
2020-12-22,MB,Manitoba,,province,23178,590,18208
2020-12-23,MB,Manitoba,,province,23378,605,18349
2020-12-24,MB,Manitoba,,province,23619,617,18518
2020-12-25,MB,Manitoba,,province,23619,617,18518
2020-12-26,MB,Manitoba,,province,23619,617,18518
2020-12-27,MB,Manitoba,,province,24143,645,19012
2020-12-28,MB,Manitoba,,province,24250,654,19156
2020-12-29,MB,Manitoba,,province,24381,659,19302
2020-12-30,MB,Manitoba,,province,24511,661,19408
2020-12-31,MB,Manitoba,,province,24697,667,19528
2021-01-01,MB,Manitoba,,province,24697,667,19528
2021-01-02,MB,Manitoba,,province,25023,678,19789
2021-01-03,MB,Manitoba,,province,25124,683,19982
2021-01-04,MB,Manitoba,,province,25242,688,20133
2021-01-05,MB,Manitoba,,province,25363,695,20252
2021-01-06,MB,Manitoba,,province,25532,705,20376
2021-01-07,MB,Manitoba,,province,25739,717,20519
2021-01-08,MB,Manitoba,,province,25961,726,20655
2021-01-09,MB,Manitoba,,province,26164,733,20769
2021-01-10,MB,Manitoba,,province,26315,737,20850
2021-01-11,MB,Manitoba,,province,26446,740,22295
2021-01-12,MB,Manitoba,,province,26535,747,22692
2021-01-13,MB,Manitoba,,province,26691,752,23014
2021-01-14,MB,Manitoba,,province,26952,754,23313
2021-01-15,MB,Manitoba,,province,27140,758,23478
2021-01-16,MB,Manitoba,,province,27320,760,23575
2021-01-17,MB,Manitoba,,province,27509,767,23661
2021-01-18,MB,Manitoba,,province,27627,770,23748
2021-01-19,MB,Manitoba,,province,27737,781,23869
2021-01-20,MB,Manitoba,,province,27889,787,23968
2021-01-21,MB,Manitoba,,province,28085,791,24091
2021-01-22,MB,Manitoba,,province,28258,793,24204
2021-01-23,MB,Manitoba,,province,28473,796,24307
2021-01-24,MB,Manitoba,,province,28695,799,24377
2021-01-25,MB,Manitoba,,province,28806,804,24464
2021-01-26,MB,Manitoba,,province,28899,809,24601
2021-01-27,MB,Manitoba,,province,28993,813,24727
2021-01-28,MB,Manitoba,,province,29121,820,24851
2021-01-29,MB,Manitoba,,province,29278,823,24967
2021-01-30,MB,Manitoba,,province,29443,825,25095
2021-01-31,MB,Manitoba,,province,29560,829,25232
2021-02-01,MB,Manitoba,,province,29648,832,25353
2021-02-02,MB,Manitoba,,province,29730,832,25480
2021-02-03,MB,Manitoba,,province,29856,835,25665
2021-02-04,MB,Manitoba,,province,29966,837,25791
2021-02-05,MB,Manitoba,,province,30074,838,25887
2021-02-06,MB,Manitoba,,province,30155,842,26007
2021-02-07,MB,Manitoba,,province,30234,846,26135
2021-02-08,MB,Manitoba,,province,30283,850,27817
2021-02-09,MB,Manitoba,,province,30356,853,27910
2021-02-10,MB,Manitoba,,province,30415,859,27985
2021-02-11,MB,Manitoba,,province,30505,862,28063
2021-02-12,MB,Manitoba,,province,30585,866,28140
2021-02-13,MB,Manitoba,,province,30684,867,28193
2021-02-14,MB,Manitoba,,province,30763,872,28276
2021-02-15,MB,Manitoba,,province,30763,872,28276
2021-02-16,MB,Manitoba,,province,30929,875,28432
2021-02-17,MB,Manitoba,,province,31004,877,28576
2021-02-18,MB,Manitoba,,province,31143,878,29114
2021-02-19,MB,Manitoba,,province,31234,879,29187
2021-02-20,MB,Manitoba,,province,31328,882,29240
2021-02-21,MB,Manitoba,,province,31386,884,29322
2021-02-22,MB,Manitoba,,province,31475,886,29378
2021-02-23,MB,Manitoba,,province,31545,886,29453
2021-02-24,MB,Manitoba,,province,31587,887,29507
2021-02-25,MB,Manitoba,,province,31657,888,29563
2021-02-26,MB,Manitoba,,province,31719,889,29635
2021-02-27,MB,Manitoba,,province,31809,893,29708
2021-02-28,MB,Manitoba,,province,31859,895,29770
2021-03-01,MB,Manitoba,,province,31886,896,29827
2021-03-02,MB,Manitoba,,province,31949,898,29901
2021-03-03,MB,Manitoba,,province,32000,901,29953
2021-03-04,MB,Manitoba,,province,32050,903,30005
2021-03-05,MB,Manitoba,,province,32099,904,30067
2021-03-06,MB,Manitoba,,province,32169,905,30151
2021-03-07,MB,Manitoba,,province,32225,906,30188
2021-03-08,MB,Manitoba,,province,32284,907,30236
2021-03-09,MB,Manitoba,,province,32344,907,30290
2021-03-10,MB,Manitoba,,province,32418,908,30328
2021-03-11,MB,Manitoba,,province,32503,911,30394
2021-03-12,MB,Manitoba,,province,32605,912,30823
2021-03-13,MB,Manitoba,,province,32699,916,30874
2021-03-14,MB,Manitoba,,province,32743,917,30935
2021-03-15,MB,Manitoba,,province,32792,917,30968
2021-03-16,MB,Manitoba,,province,32900,917,30997
2021-03-17,MB,Manitoba,,province,32994,917,31044
2021-03-18,MB,Manitoba,,province,33083,918,31078
2021-03-19,MB,Manitoba,,province,33174,919,31130
2021-03-20,MB,Manitoba,,province,33263,920,31188
2021-03-21,MB,Manitoba,,province,33352,927,31241
2021-03-22,MB,Manitoba,,province,33413,928,31285
2021-03-23,MB,Manitoba,,province,33510,928,31335
2021-03-24,MB,Manitoba,,province,33584,928,31401
2021-03-25,MB,Manitoba,,province,33694,929,31658
2021-03-26,MB,Manitoba,,province,33810,932,31709
2021-03-27,MB,Manitoba,,province,33867,933,31744
2021-03-28,MB,Manitoba,,province,33922,934,31809
2021-03-29,MB,Manitoba,,province,33975,934,31864
2021-03-30,MB,Manitoba,,province,34051,934,31921
2021-03-31,MB,Manitoba,,province,34115,935,32006
2021-04-01,MB,Manitoba,,province,34171,937,32058
2021-04-02,MB,Manitoba,,province,34171,937,32058
2021-04-03,MB,Manitoba,,province,34352,938,32162
2021-04-04,MB,Manitoba,,province,34352,938,32162
2021-04-05,MB,Manitoba,,province,34487,940,32267
2021-04-06,MB,Manitoba,,province,34548,942,32352
2021-04-07,MB,Manitoba,,province,34655,943,32419
2021-04-08,MB,Manitoba,,province,34791,946,32781
2021-04-09,MB,Manitoba,,province,34970,948,32840
2021-04-10,MB,Manitoba,,province,35102,949,32896
2021-04-11,MB,Manitoba,,province,35214,949,32952
2021-04-12,MB,Manitoba,,province,35325,949,33008
2021-04-13,MB,Manitoba,,province,35454,951,33070
2021-04-14,MB,Manitoba,,province,35536,954,33146
2021-04-15,MB,Manitoba,,province,35689,955,33205
2021-04-16,MB,Manitoba,,province,35810,955,33309
2021-04-17,MB,Manitoba,,province,35990,958,33404
2021-04-18,MB,Manitoba,,province,36160,959,33512
2021-04-19,MB,Manitoba,,province,36260,959,33623
2021-04-20,MB,Manitoba,,province,36469,960,33727
2021-04-21,MB,Manitoba,,province,36630,961,33838
2021-04-22,MB,Manitoba,,province,36889,962,34246
2021-04-23,MB,Manitoba,,province,37064,964,34366
2021-04-24,MB,Manitoba,,province,37340,967,34481
2021-04-25,MB,Manitoba,,province,37599,967,34607
2021-04-26,MB,Manitoba,,province,37808,968,34747
2021-04-27,MB,Manitoba,,province,38023,968,34884
2021-04-28,MB,Manitoba,,province,38210,971,35034
2021-04-29,MB,Manitoba,,province,38435,973,35203
2021-04-30,MB,Manitoba,,province,38723,974,35380
2021-05-01,MB,Manitoba,,province,38994,976,35551
2021-05-02,MB,Manitoba,,province,39274,978,35756
2021-05-03,MB,Manitoba,,province,39524,979,35952
2021-05-04,MB,Manitoba,,province,39814,980,36142
2021-05-05,MB,Manitoba,,province,40079,982,36323
2021-05-06,MB,Manitoba,,province,40438,986,36724
2021-05-07,MB,Manitoba,,province,40937,987,36964
2021-05-08,MB,Manitoba,,province,41420,990,37198
2021-05-09,MB,Manitoba,,province,41949,993,37461
2021-05-10,MB,Manitoba,,province,42450,997,37683
2021-05-11,MB,Manitoba,,province,42779,997,37945
2021-05-12,MB,Manitoba,,province,43140,999,38203
2021-05-13,MB,Manitoba,,province,43698,1002,38652
2021-05-14,MB,Manitoba,,province,44187,1002,39024
2021-05-15,MB,Manitoba,,province,44615,1006,39392
2021-05-16,MB,Manitoba,,province,45149,1010,39699
2021-05-17,MB,Manitoba,,province,45578,1011,40000
2021-05-18,MB,Manitoba,,province,45912,1012,40358
2021-05-19,MB,Manitoba,,province,46313,1016,40748
2021-05-20,MB,Manitoba,,province,46910,1019,41238
2021-05-21,MB,Manitoba,,province,47501,1022,41627
2021-05-22,MB,Manitoba,,province,47975,1028,41965
2021-05-23,MB,Manitoba,,province,48434,1029,42335
2021-05-24,MB,Manitoba,,province,48787,1033,42693
2021-05-25,MB,Manitoba,,province,49044,1034,43066
2021-05-26,MB,Manitoba,,province,49354,1034,43529
2021-05-27,MB,Manitoba,,province,49647,1042,43970
2021-05-28,MB,Manitoba,,province,50142,1042,44426
2021-05-29,MB,Manitoba,,province,50498,1045,44819
2021-05-30,MB,Manitoba,,province,50787,1052,45169
2021-05-31,MB,Manitoba,,province,51090,1053,45533
2021-06-01,MB,Manitoba,,province,51316,1056,45927
2021-06-02,MB,Manitoba,,province,51580,1062,46251
2021-06-03,MB,Manitoba,,province,51935,1067,46689
2021-06-04,MB,Manitoba,,province,52261,1071,46999
2021-06-05,MB,Manitoba,,province,52531,1072,47345
2021-06-06,MB,Manitoba,,province,52751,1075,47607
2021-06-07,MB,Manitoba,,province,52919,1077,47880
2021-06-08,MB,Manitoba,,province,53153,1079,48238
2021-06-09,MB,Manitoba,,province,53403,1081,48536
2021-06-10,MB,Manitoba,,province,53650,1087,48963
2021-06-11,MB,Manitoba,,province,53872,1089,49293
2021-06-12,MB,Manitoba,,province,54163,1093,49633
2021-06-13,MB,Manitoba,,province,54357,1100,49952
2021-06-14,MB,Manitoba,,province,54481,1102,50268
2021-06-15,MB,Manitoba,,province,54596,1104,50520
2021-06-16,MB,Manitoba,,province,54739,1111,50829
2021-06-17,MB,Manitoba,,province,54915,1112,51271
2021-06-18,MB,Manitoba,,province,55098,1115,51547
2021-06-19,MB,Manitoba,,province,55238,1118,51813
2021-06-20,MB,Manitoba,,province,55331,1124,52041
2021-06-21,MB,Manitoba,,province,55405,1125,52205
2021-06-22,MB,Manitoba,,province,55467,1129,52478
2021-06-23,MB,Manitoba,,province,55589,1132,52668
2021-06-24,MB,Manitoba,,province,55692,1134,52843
2021-06-25,MB,Manitoba,,province,55777,1135,53007
2021-06-26,MB,Manitoba,,province,55879,1138,53227
2021-06-27,MB,Manitoba,,province,55975,1139,53356
2021-06-28,MB,Manitoba,,province,56036,1139,53443
2021-06-29,MB,Manitoba,,province,56097,1139,53550
2021-06-30,MB,Manitoba,,province,56167,1141,53631
2021-07-01,MB,Manitoba,,province,56167,1141,53631
2021-07-02,MB,Manitoba,,province,56306,1147,54106
2021-07-03,MB,Manitoba,,province,56353,1148,54197
2021-07-04,MB,Manitoba,,province,56417,1150,54249
2021-07-05,MB,Manitoba,,province,56482,1151,54309
2021-07-06,MB,Manitoba,,province,56516,1152,54392
2021-07-07,MB,Manitoba,,province,56586,1154,54442
2021-07-08,MB,Manitoba,,province,56667,1157,54494
2021-07-09,MB,Manitoba,,province,56739,1160,54549
2021-07-10,MB,Manitoba,,province,56826,1160,54615
