date,iso,province,city,place_type,cases,deaths,recovered
2020-05-05,NU,Nunavut,,territory,0,0,0
2020-05-06,NU,Nunavut,,territory,0,0,0
2020-05-07,NU,Nunavut,,territory,0,0,0
2020-05-08,NU,Nunavut,,territory,0,0,0
2020-05-09,NU,Nunavut,,territory,0,0,0
2020-05-10,NU,Nunavut,,territory,0,0,0
2020-05-11,NU,Nunavut,,territory,0,0,0
2020-05-12,NU,Nunavut,,territory,0,0,0
2020-05-13,NU,Nunavut,,territory,0,0,0
2020-05-14,NU,Nunavut,,territory,0,0,0
2020-05-15,NU,Nunavut,,territory,0,0,0
2020-05-16,NU,Nunavut,,territory,0,0,0
2020-05-17,NU,Nunavut,,territory,0,0,0
2020-05-18,NU,Nunavut,,territory,0,0,0
2020-05-19,NU,Nunavut,,territory,0,0,0
2020-05-20,NU,Nunavut,,territory,0,0,0
2020-05-21,NU,Nunavut,,territory,0,0,0
2020-05-22,NU,Nunavut,,territory,0,0,0
2020-05-23,NU,Nunavut,,territory,0,0,0
2020-05-24,NU,Nunavut,,territory,0,0,0
2020-05-25,NU,Nunavut,,territory,0,0,0
2020-05-26,NU,Nunavut,,territory,0,0,0
2020-05-27,NU,Nunavut,,territory,0,0,0
2020-05-28,NU,Nunavut,,territory,0,0,0
2020-05-29,NU,Nunavut,,territory,0,0,0
2020-05-30,NU,Nunavut,,territory,0,0,0
2020-05-31,NU,Nunavut,,territory,0,0,0
2020-06-01,NU,Nunavut,,territory,0,0,0
2020-06-02,NU,Nunavut,,territory,0,0,0
2020-06-03,NU,Nunavut,,territory,0,0,0
2020-06-04,NU,Nunavut,,territory,0,0,0
2020-06-05,NU,Nunavut,,territory,0,0,0
2020-06-06,NU,Nunavut,,territory,0,0,0
2020-06-07,NU,Nunavut,,territory,0,0,0
2020-06-08,NU,Nunavut,,territory,0,0,0
2020-06-09,NU,Nunavut,,territory,0,0,0
2020-06-10,NU,Nunavut,,territory,0,0,0
2020-06-11,NU,Nunavut,,territory,0,0,0
2020-06-12,NU,Nunavut,,territory,0,0,0
2020-06-13,NU,Nunavut,,territory,0,0,0
2020-06-14,NU,Nunavut,,territory,0,0,0
2020-06-15,NU,Nunavut,,territory,0,0,0
2020-06-16,NU,Nunavut,,territory,0,0,0
2020-06-17,NU,Nunavut,,territory,0,0,0
2020-06-18,NU,Nunavut,,territory,0,0,0
2020-06-19,NU,Nunavut,,territory,0,0,0
2020-06-20,NU,Nunavut,,territory,0,0,0
2020-06-21,NU,Nunavut,,territory,0,0,0
2020-06-22,NU,Nunavut,,territory,0,0,0
2020-06-23,NU,Nunavut,,territory,0,0,0
2020-06-24,NU,Nunavut,,territory,0,0,0
2020-06-25,NU,Nunavut,,territory,0,0,0
2020-06-26,NU,Nunavut,,territory,0,0,0
2020-06-27,NU,Nunavut,,territory,0,0,0
2020-06-28,NU,Nunavut,,territory,0,0,0
2020-06-29,NU,Nunavut,,territory,0,0,0
2020-06-30,NU,Nunavut,,territory,0,0,0
2020-07-01,NU,Nunavut,,territory,0,0,0
2020-07-02,NU,Nunavut,,territory,0,0,0
2020-07-03,NU,Nunavut,,territory,0,0,0
2020-07-04,NU,Nunavut,,territory,0,0,0
2020-07-05,NU,Nunavut,,territory,0,0,0
2020-07-06,NU,Nunavut,,territory,0,0,0
2020-07-07,NU,Nunavut,,territory,0,0,0
2020-07-08,NU,Nunavut,,territory,0,0,0
2020-07-09,NU,Nunavut,,territory,0,0,0
2020-07-10,NU,Nunavut,,territory,0,0,0
2020-07-11,NU,Nunavut,,territory,0,0,0
2020-07-12,NU,Nunavut,,territory,0,0,0
2020-07-13,NU,Nunavut,,territory,0,0,0
2020-07-14,NU,Nunavut,,territory,0,0,0
2020-07-15,NU,Nunavut,,territory,0,0,0
2020-07-16,NU,Nunavut,,territory,0,0,0
2020-07-17,NU,Nunavut,,territory,0,0,0
2020-07-18,NU,Nunavut,,territory,0,0,0
2020-07-19,NU,Nunavut,,territory,0,0,0
2020-07-20,NU,Nunavut,,territory,0,0,0
2020-07-21,NU,Nunavut,,territory,0,0,0
2020-07-22,NU,Nunavut,,territory,0,0,0
2020-07-23,NU,Nunavut,,territory,0,0,0
2020-07-24,NU,Nunavut,,territory,0,0,0
2020-07-25,NU,Nunavut,,territory,0,0,0
2020-07-26,NU,Nunavut,,territory,0,0,0
2020-07-27,NU,Nunavut,,territory,0,0,0
2020-07-28,NU,Nunavut,,territory,0,0,0
2020-07-29,NU,Nunavut,,territory,0,0,0
2020-07-30,NU,Nunavut,,territory,0,0,0
2020-07-31,NU,Nunavut,,territory,0,0,0
2020-08-01,NU,Nunavut,,territory,0,0,0
2020-08-02,NU,Nunavut,,territory,0,0,0
2020-08-03,NU,Nunavut,,territory,0,0,0
2020-08-04,NU,Nunavut,,territory,0,0,0
2020-08-05,NU,Nunavut,,territory,0,0,0
2020-08-06,NU,Nunavut,,territory,0,0,0
2020-08-07,NU,Nunavut,,territory,0,0,0
2020-08-08,NU,Nunavut,,territory,0,0,0
2020-08-09,NU,Nunavut,,territory,0,0,0
2020-08-10,NU,Nunavut,,territory,0,0,0
2020-08-11,NU,Nunavut,,territory,0,0,0
2020-08-12,NU,Nunavut,,territory,0,0,0
2020-08-13,NU,Nunavut,,territory,0,0,0
2020-08-14,NU,Nunavut,,territory,0,0,0
2020-08-15,NU,Nunavut,,territory,0,0,0
2020-08-16,NU,Nunavut,,territory,0,0,0
2020-08-17,NU,Nunavut,,territory,0,0,0
2020-08-18,NU,Nunavut,,territory,0,0,0
2020-08-19,NU,Nunavut,,territory,0,0,0
2020-08-20,NU,Nunavut,,territory,0,0,0
2020-08-21,NU,Nunavut,,territory,0,0,0
2020-08-22,NU,Nunavut,,territory,0,0,0
2020-08-23,NU,Nunavut,,territory,0,0,0
2020-08-24,NU,Nunavut,,territory,0,0,0
2020-08-25,NU,Nunavut,,territory,0,0,0
2020-08-26,NU,Nunavut,,territory,0,0,0
2020-08-27,NU,Nunavut,,territory,0,0,0
2020-08-28,NU,Nunavut,,territory,0,0,0
2020-08-29,NU,Nunavut,,territory,0,0,0
2020-08-30,NU,Nunavut,,territory,0,0,0
2020-08-31,NU,Nunavut,,territory,0,0,0
2020-09-01,NU,Nunavut,,territory,0,0,0
2020-09-02,NU,Nunavut,,territory,0,0,0
2020-09-03,NU,Nunavut,,territory,0,0,0
2020-09-04,NU,Nunavut,,territory,0,0,0
2020-09-05,NU,Nunavut,,territory,0,0,0
2020-09-06,NU,Nunavut,,territory,0,0,0
2020-09-07,NU,Nunavut,,territory,0,0,0
2020-09-08,NU,Nunavut,,territory,0,0,0
2020-09-09,NU,Nunavut,,territory,0,0,0
2020-09-10,NU,Nunavut,,territory,0,0,0
2020-09-11,NU,Nunavut,,territory,0,0,0
2020-09-12,NU,Nunavut,,territory,0,0,0
2020-09-13,NU,Nunavut,,territory,0,0,0
2020-09-14,NU,Nunavut,,territory,0,0,0
2020-09-15,NU,Nunavut,,territory,0,0,0
2020-09-16,NU,Nunavut,,territory,0,0,0
2020-09-17,NU,Nunavut,,territory,0,0,0
2020-09-18,NU,Nunavut,,territory,0,0,0
2020-09-19,NU,Nunavut,,territory,0,0,0
2020-09-20,NU,Nunavut,,territory,0,0,0
2020-09-21,NU,Nunavut,,territory,0,0,0
2020-09-22,NU,Nunavut,,territory,0,0,0
2020-09-23,NU,Nunavut,,territory,0,0,0
2020-09-24,NU,Nunavut,,territory,0,0,0
2020-09-25,NU,Nunavut,,territory,0,0,0
2020-09-26,NU,Nunavut,,territory,0,0,0
2020-09-27,NU,Nunavut,,territory,0,0,0
2020-09-28,NU,Nunavut,,territory,0,0,0
2020-09-29,NU,Nunavut,,territory,0,0,0
2020-09-30,NU,Nunavut,,territory,0,0,0
2020-10-01,NU,Nunavut,,territory,0,0,0
2020-10-02,NU,Nunavut,,territory,0,0,0
2020-10-03,NU,Nunavut,,territory,0,0,0
2020-10-04,NU,Nunavut,,territory,0,0,0
2020-10-05,NU,Nunavut,,territory,0,0,0
2020-10-06,NU,Nunavut,,territory,0,0,0
2020-10-07,NU,Nunavut,,territory,0,0,0
2020-10-08,NU,Nunavut,,territory,0,0,0
2020-10-09,NU,Nunavut,,territory,0,0,0
2020-10-10,NU,Nunavut,,territory,0,0,0
2020-10-11,NU,Nunavut,,territory,0,0,0
2020-10-12,NU,Nunavut,,territory,0,0,0
2020-10-13,NU,Nunavut,,territory,0,0,0
2020-10-14,NU,Nunavut,,territory,0,0,0
2020-10-15,NU,Nunavut,,territory,0,0,0
2020-10-16,NU,Nunavut,,territory,0,0,0
2020-10-17,NU,Nunavut,,territory,0,0,0
2020-10-18,NU,Nunavut,,territory,0,0,0
2020-10-19,NU,Nunavut,,territory,0,0,0
2020-10-20,NU,Nunavut,,territory,0,0,0
2020-10-21,NU,Nunavut,,territory,0,0,0
2020-10-22,NU,Nunavut,,territory,0,0,0
2020-10-23,NU,Nunavut,,territory,0,0,0
2020-10-24,NU,Nunavut,,territory,0,0,0
2020-10-25,NU,Nunavut,,territory,0,0,0
2020-10-26,NU,Nunavut,,territory,0,0,0
2020-10-27,NU,Nunavut,,territory,0,0,0
2020-10-28,NU,Nunavut,,territory,0,0,0
2020-10-29,NU,Nunavut,,territory,0,0,0
2020-10-30,NU,Nunavut,,territory,0,0,0
2020-10-31,NU,Nunavut,,territory,0,0,0
2020-11-01,NU,Nunavut,,territory,0,0,0
2020-11-02,NU,Nunavut,,territory,0,0,0
2020-11-03,NU,Nunavut,,territory,0,0,0
2020-11-04,NU,Nunavut,,territory,0,0,0
2020-11-05,NU,Nunavut,,territory,0,0,0
2020-11-06,NU,Nunavut,,territory,1,0,0
2020-11-07,NU,Nunavut,,territory,1,0,0
2020-11-08,NU,Nunavut,,territory,2,0,0
2020-11-09,NU,Nunavut,,territory,2,0,0
2020-11-10,NU,Nunavut,,territory,2,0,0
2020-11-11,NU,Nunavut,,territory,3,0,0
2020-11-12,NU,Nunavut,,territory,3,0,0
2020-11-13,NU,Nunavut,,territory,4,0,0
2020-11-14,NU,Nunavut,,territory,8,0,0
2020-11-15,NU,Nunavut,,territory,18,0,0
2020-11-16,NU,Nunavut,,territory,26,0,0
2020-11-17,NU,Nunavut,,territory,60,0,0
2020-11-18,NU,Nunavut,,territory,70,0,0
2020-11-19,NU,Nunavut,,territory,74,0,0
2020-11-20,NU,Nunavut,,territory,84,0,0
2020-11-21,NU,Nunavut,,territory,109,0,2
2020-11-22,NU,Nunavut,,territory,130,0,2
2020-11-23,NU,Nunavut,,territory,134,0,2
2020-11-24,NU,Nunavut,,territory,144,0,2
2020-11-25,NU,Nunavut,,territory,155,0,2
2020-11-26,NU,Nunavut,,territory,155,0,5
2020-11-27,NU,Nunavut,,territory,159,0,8
2020-11-28,NU,Nunavut,,territory,164,0,33
2020-11-29,NU,Nunavut,,territory,177,0,65
2020-11-30,NU,Nunavut,,territory,181,0,73
2020-12-01,NU,Nunavut,,territory,182,0,89
2020-12-02,NU,Nunavut,,territory,193,0,113
2020-12-03,NU,Nunavut,,territory,198,0,123
2020-12-04,NU,Nunavut,,territory,206,0,155
2020-12-05,NU,Nunavut,,territory,214,0,158
2020-12-06,NU,Nunavut,,territory,216,0,165
2020-12-07,NU,Nunavut,,territory,219,0,168
2020-12-08,NU,Nunavut,,territory,220,0,176
2020-12-09,NU,Nunavut,,territory,229,0,181
2020-12-10,NU,Nunavut,,territory,229,0,187
2020-12-11,NU,Nunavut,,territory,245,0,189
2020-12-12,NU,Nunavut,,territory,247,0,197
2020-12-13,NU,Nunavut,,territory,247,0,199
2020-12-14,NU,Nunavut,,territory,256,0,207
2020-12-15,NU,Nunavut,,territory,258,0,213
2020-12-16,NU,Nunavut,,territory,258,0,217
2020-12-17,NU,Nunavut,,territory,259,0,222
2020-12-18,NU,Nunavut,,territory,259,0,225
2020-12-19,NU,Nunavut,,territory,259,0,225
2020-12-20,NU,Nunavut,,territory,259,1,225
2020-12-21,NU,Nunavut,,territory,262,1,243
2020-12-22,NU,Nunavut,,territory,262,1,252
2020-12-23,NU,Nunavut,,territory,264,1,255
2020-12-24,NU,Nunavut,,territory,265,1,255
2020-12-25,NU,Nunavut,,territory,265,1,255
2020-12-26,NU,Nunavut,,territory,265,1,255
2020-12-27,NU,Nunavut,,territory,265,1,255
2020-12-28,NU,Nunavut,,territory,266,1,256
2020-12-29,NU,Nunavut,,territory,266,1,259
2020-12-30,NU,Nunavut,,territory,266,1,262
2020-12-31,NU,Nunavut,,territory,266,1,262
2021-01-01,NU,Nunavut,,territory,266,1,262
2021-01-02,NU,Nunavut,,territory,266,1,262
2021-01-03,NU,Nunavut,,territory,266,1,265
2021-01-04,NU,Nunavut,,territory,266,1,265
2021-01-05,NU,Nunavut,,territory,266,1,265
2021-01-06,NU,Nunavut,,territory,266,1,265
2021-01-07,NU,Nunavut,,territory,266,1,265
2021-01-08,NU,Nunavut,,territory,266,1,265
2021-01-09,NU,Nunavut,,territory,266,1,265
2021-01-10,NU,Nunavut,,territory,266,1,265
2021-01-11,NU,Nunavut,,territory,266,1,265
2021-01-12,NU,Nunavut,,territory,266,1,265
2021-01-13,NU,Nunavut,,territory,266,1,265
2021-01-14,NU,Nunavut,,territory,266,1,265
2021-01-15,NU,Nunavut,,territory,266,1,265
2021-01-16,NU,Nunavut,,territory,266,1,265
2021-01-17,NU,Nunavut,,territory,266,1,265
2021-01-18,NU,Nunavut,,territory,266,1,265
2021-01-19,NU,Nunavut,,territory,266,1,265
2021-01-20,NU,Nunavut,,territory,266,1,265
2021-01-21,NU,Nunavut,,territory,266,1,265
2021-01-22,NU,Nunavut,,territory,266,1,265
2021-01-23,NU,Nunavut,,territory,267,1,264
2021-01-24,NU,Nunavut,,territory,280,1,264
2021-01-25,NU,Nunavut,,territory,282,1,264
2021-01-26,NU,Nunavut,,territory,282,1,264
2021-01-27,NU,Nunavut,,territory,282,1,264
2021-01-28,NU,Nunavut,,territory,283,1,264
2021-01-29,NU,Nunavut,,territory,283,1,264
2021-01-30,NU,Nunavut,,territory,284,1,265
2021-01-31,NU,Nunavut,,territory,294,1,266
2021-02-01,NU,Nunavut,,territory,294,1,266
2021-02-02,NU,Nunavut,,territory,294,1,281
2021-02-03,NU,Nunavut,,territory,294,1,281
2021-02-04,NU,Nunavut,,territory,296,1,281
2021-02-05,NU,Nunavut,,territory,296,1,281
2021-02-06,NU,Nunavut,,territory,299,1,283
2021-02-07,NU,Nunavut,,territory,299,1,284
2021-02-08,NU,Nunavut,,territory,299,1,293
2021-02-09,NU,Nunavut,,territory,299,1,293
2021-02-10,NU,Nunavut,,territory,300,1,293
2021-02-11,NU,Nunavut,,territory,303,1,293
2021-02-12,NU,Nunavut,,territory,303,1,293
2021-02-13,NU,Nunavut,,territory,308,1,298
2021-02-14,NU,Nunavut,,territory,311,1,299
2021-02-15,NU,Nunavut,,territory,318,1,299
2021-02-16,NU,Nunavut,,territory,323,1,299
2021-02-17,NU,Nunavut,,territory,324,1,302
2021-02-18,NU,Nunavut,,territory,330,1,302
2021-02-19,NU,Nunavut,,territory,332,1,302
2021-02-20,NU,Nunavut,,territory,338,1,307
2021-02-21,NU,Nunavut,,territory,339,1,310
2021-02-22,NU,Nunavut,,territory,351,1,317
2021-02-23,NU,Nunavut,,territory,351,1,317
2021-02-24,NU,Nunavut,,territory,351,1,323
2021-02-25,NU,Nunavut,,territory,355,1,329
2021-02-26,NU,Nunavut,,territory,356,1,329
2021-02-27,NU,Nunavut,,territory,356,1,335
2021-02-28,NU,Nunavut,,territory,357,1,338
2021-03-01,NU,Nunavut,,territory,358,1,349
2021-03-02,NU,Nunavut,,territory,359,1,349
2021-03-03,NU,Nunavut,,territory,359,1,350
2021-03-04,NU,Nunavut,,territory,369,1,354
2021-03-05,NU,Nunavut,,territory,373,1,355
2021-03-06,NU,Nunavut,,territory,377,1,355
2021-03-07,NU,Nunavut,,territory,381,1,355
2021-03-08,NU,Nunavut,,territory,381,1,357
2021-03-09,NU,Nunavut,,territory,381,1,357
2021-03-10,NU,Nunavut,,territory,381,1,358
2021-03-11,NU,Nunavut,,territory,381,1,360
2021-03-12,NU,Nunavut,,territory,381,1,368
2021-03-13,NU,Nunavut,,territory,383,1,374
2021-03-14,NU,Nunavut,,territory,383,1,374
2021-03-15,NU,Nunavut,,territory,383,1,380
2021-03-16,NU,Nunavut,,territory,383,1,380
2021-03-17,NU,Nunavut,,territory,395,4,380
2021-03-18,NU,Nunavut,,territory,395,4,389
2021-03-19,NU,Nunavut,,territory,395,4,389
2021-03-20,NU,Nunavut,,territory,395,4,391
2021-03-21,NU,Nunavut,,territory,395,4,391
2021-03-22,NU,Nunavut,,territory,395,4,391
2021-03-23,NU,Nunavut,,territory,395,4,391
2021-03-24,NU,Nunavut,,territory,395,4,391
2021-03-25,NU,Nunavut,,territory,395,4,391
2021-03-26,NU,Nunavut,,territory,395,4,391
2021-03-27,NU,Nunavut,,territory,395,4,391
2021-03-28,NU,Nunavut,,territory,395,4,391
2021-03-29,NU,Nunavut,,territory,395,4,391
2021-03-30,NU,Nunavut,,territory,395,4,391
2021-03-31,NU,Nunavut,,territory,395,4,391
2021-04-01,NU,Nunavut,,territory,395,4,391
2021-04-02,NU,Nunavut,,territory,395,4,391
2021-04-03,NU,Nunavut,,territory,395,4,391
2021-04-04,NU,Nunavut,,territory,395,4,391
2021-04-05,NU,Nunavut,,territory,395,4,391
2021-04-06,NU,Nunavut,,territory,395,4,391
2021-04-07,NU,Nunavut,,territory,395,4,391
2021-04-08,NU,Nunavut,,territory,395,4,391
2021-04-09,NU,Nunavut,,territory,395,4,391
2021-04-10,NU,Nunavut,,territory,395,4,391
2021-04-11,NU,Nunavut,,territory,395,4,391
2021-04-12,NU,Nunavut,,territory,395,4,391
2021-04-13,NU,Nunavut,,territory,395,4,391
2021-04-14,NU,Nunavut,,territory,395,4,391
2021-04-15,NU,Nunavut,,territory,396,4,391
2021-04-16,NU,Nunavut,,territory,408,4,391
2021-04-17,NU,Nunavut,,territory,414,4,391
2021-04-18,NU,Nunavut,,territory,417,4,391
2021-04-19,NU,Nunavut,,territory,423,4,391
2021-04-20,NU,Nunavut,,territory,428,4,391
2021-04-21,NU,Nunavut,,territory,429,4,392
2021-04-22,NU,Nunavut,,territory,432,4,392
2021-04-23,NU,Nunavut,,territory,441,4,400
2021-04-24,NU,Nunavut,,territory,448,4,403
2021-04-25,NU,Nunavut,,territory,455,4,404
2021-04-26,NU,Nunavut,,territory,464,4,413
2021-04-27,NU,Nunavut,,territory,472,4,419
2021-04-28,NU,Nunavut,,territory,478,4,424
2021-04-29,NU,Nunavut,,territory,490,4,425
2021-04-30,NU,Nunavut,,territory,501,4,430
2021-05-01,NU,Nunavut,,territory,509,4,432
2021-05-02,NU,Nunavut,,territory,520,4,436
2021-05-03,NU,Nunavut,,territory,528,4,439
2021-05-04,NU,Nunavut,,territory,535,4,446
2021-05-05,NU,Nunavut,,territory,540,4,454
2021-05-06,NU,Nunavut,,territory,552,4,462
2021-05-07,NU,Nunavut,,territory,553,4,472
2021-05-08,NU,Nunavut,,territory,560,4,482
2021-05-09,NU,Nunavut,,territory,565,4,489
2021-05-10,NU,Nunavut,,territory,572,4,498
2021-05-11,NU,Nunavut,,territory,586,4,507
2021-05-12,NU,Nunavut,,territory,594,4,521
2021-05-13,NU,Nunavut,,territory,606,4,528
2021-05-14,NU,Nunavut,,territory,618,4,536
2021-05-15,NU,Nunavut,,territory,623,4,545
2021-05-16,NU,Nunavut,,territory,623,4,552
2021-05-17,NU,Nunavut,,territory,624,4,555
2021-05-18,NU,Nunavut,,territory,630,4,562
2021-05-19,NU,Nunavut,,territory,634,4,567
2021-05-20,NU,Nunavut,,territory,636,4,577
2021-05-21,NU,Nunavut,,territory,637,4,588
2021-05-22,NU,Nunavut,,territory,638,4,595
2021-05-23,NU,Nunavut,,territory,638,4,606
2021-05-24,NU,Nunavut,,territory,639,4,618
2021-05-25,NU,Nunavut,,territory,640,4,623
2021-05-26,NU,Nunavut,,territory,647,4,621
2021-05-27,NU,Nunavut,,territory,647,4,622
2021-05-28,NU,Nunavut,,territory,648,4,629
2021-05-29,NU,Nunavut,,territory,648,4,632
2021-05-30,NU,Nunavut,,territory,648,4,634
2021-05-31,NU,Nunavut,,territory,648,4,635
2021-06-01,NU,Nunavut,,territory,648,4,635
2021-06-02,NU,Nunavut,,territory,648,4,635
2021-06-03,NU,Nunavut,,territory,648,4,635
2021-06-04,NU,Nunavut,,territory,649,4,635
2021-06-05,NU,Nunavut,,territory,649,4,642
2021-06-06,NU,Nunavut,,territory,649,4,642
2021-06-07,NU,Nunavut,,territory,649,4,644
2021-06-08,NU,Nunavut,,territory,649,4,644
2021-06-09,NU,Nunavut,,territory,649,4,644
2021-06-10,NU,Nunavut,,territory,650,4,644
2021-06-11,NU,Nunavut,,territory,654,4,644
2021-06-12,NU,Nunavut,,territory,657,4,644
2021-06-13,NU,Nunavut,,territory,657,4,644
2021-06-14,NU,Nunavut,,territory,657,4,644
2021-06-15,NU,Nunavut,,territory,657,4,645
2021-06-16,NU,Nunavut,,territory,657,4,645
2021-06-17,NU,Nunavut,,territory,657,4,645
2021-06-18,NU,Nunavut,,territory,657,4,645
2021-06-19,NU,Nunavut,,territory,657,4,645
2021-06-20,NU,Nunavut,,territory,657,4,645
2021-06-21,NU,Nunavut,,territory,657,4,645
2021-06-22,NU,Nunavut,,territory,657,4,653
2021-06-23,NU,Nunavut,,territory,657,4,653
2021-06-24,NU,Nunavut,,territory,657,4,653
2021-06-25,NU,Nunavut,,territory,657,4,653
2021-06-26,NU,Nunavut,,territory,657,4,653
2021-06-27,NU,Nunavut,,territory,657,4,653
2021-06-28,NU,Nunavut,,territory,657,4,653
2021-06-29,NU,Nunavut,,territory,657,4,653
2021-06-30,NU,Nunavut,,territory,657,4,653
2021-07-01,NU,Nunavut,,territory,657,4,653
2021-07-02,NU,Nunavut,,territory,657,4,653
2021-07-03,NU,Nunavut,,territory,657,4,653
2021-07-04,NU,Nunavut,,territory,657,4,653
2021-07-05,NU,Nunavut,,territory,657,4,653
2021-07-06,NU,Nunavut,,territory,657,4,653
2021-07-07,NU,Nunavut,,territory,657,4,653
2021-07-08,NU,Nunavut,,territory,657,4,653
2021-07-09,NU,Nunavut,,territory,657,4,653
2021-07-10,NU,Nunavut,,territory,657,4,653
2021-07-11,NU,Nunavut,,territory,657,4,653
2021-07-12,NU,Nunavut,,territory,657,4,653
2021-07-13,NU,Nunavut,,territory,657,4,653
2021-07-14,NU,Nunavut,,territory,657,4,653
2021-07-15,NU,Nunavut,,territory,657,4,653
