date,iso,province,city,place_type,cases,deaths,recovered
2020-03-08,PE,Prince Edward Island,,province,0,0,0
2020-03-09,PE,Prince Edward Island,,province,0,0,0
2020-03-10,PE,Prince Edward Island,,province,0,0,0
2020-03-11,PE,Prince Edward Island,,province,0,0,0
2020-03-12,PE,Prince Edward Island,,province,0,0,0
2020-03-13,PE,Prince Edward Island,,province,0,0,0
2020-03-14,PE,Prince Edward Island,,province,1,0,0
2020-03-15,PE,Prince Edward Island,,province,1,0,0
2020-03-16,PE,Prince Edward Island,,province,1,0,0
2020-03-17,PE,Prince Edward Island,,province,1,0,0
2020-03-18,PE,Prince Edward Island,,province,1,0,0
2020-03-19,PE,Prince Edward Island,,province,2,0,0
2020-03-20,PE,Prince Edward Island,,province,2,0,0
2020-03-21,PE,Prince Edward Island,,province,2,0,0
2020-03-22,PE,Prince Edward Island,,province,3,0,0
2020-03-23,PE,Prince Edward Island,,province,3,0,0
2020-03-24,PE,Prince Edward Island,,province,3,0,0
2020-03-25,PE,Prince Edward Island,,province,5,0,0
2020-03-26,PE,Prince Edward Island,,province,9,0,1
2020-03-27,PE,Prince Edward Island,,province,11,0,1
2020-03-28,PE,Prince Edward Island,,province,11,0,1
2020-03-29,PE,Prince Edward Island,,province,11,0,1
2020-03-30,PE,Prince Edward Island,,province,18,0,1
2020-03-31,PE,Prince Edward Island,,province,21,0,1
2020-04-01,PE,Prince Edward Island,,province,21,0,3
2020-04-02,PE,Prince Edward Island,,province,22,0,3
2020-04-03,PE,Prince Edward Island,,province,22,0,4
2020-04-04,PE,Prince Edward Island,,province,22,0,6
2020-04-05,PE,Prince Edward Island,,province,22,0,6
2020-04-06,PE,Prince Edward Island,,province,22,0,8
2020-04-07,PE,Prince Edward Island,,province,22,0,8
2020-04-08,PE,Prince Edward Island,,province,25,0,17
2020-04-09,PE,Prince Edward Island,,province,25,0,17
2020-04-10,PE,Prince Edward Island,,province,25,0,17
2020-04-11,PE,Prince Edward Island,,province,25,0,17
2020-04-12,PE,Prince Edward Island,,province,25,0,17
2020-04-13,PE,Prince Edward Island,,province,25,0,23
2020-04-14,PE,Prince Edward Island,,province,25,0,23
2020-04-15,PE,Prince Edward Island,,province,26,0,23
2020-04-16,PE,Prince Edward Island,,province,26,0,23
2020-04-17,PE,Prince Edward Island,,province,26,0,23
2020-04-18,PE,Prince Edward Island,,province,26,0,23
2020-04-19,PE,Prince Edward Island,,province,26,0,23
2020-04-20,PE,Prince Edward Island,,province,26,0,23
2020-04-21,PE,Prince Edward Island,,province,26,0,23
2020-04-22,PE,Prince Edward Island,,province,26,0,24
2020-04-23,PE,Prince Edward Island,,province,26,0,24
2020-04-24,PE,Prince Edward Island,,province,26,0,24
2020-04-25,PE,Prince Edward Island,,province,26,0,24
2020-04-26,PE,Prince Edward Island,,province,26,0,24
2020-04-27,PE,Prince Edward Island,,province,26,0,24
2020-04-28,PE,Prince Edward Island,,province,27,0,24
2020-04-29,PE,Prince Edward Island,,province,27,0,24
2020-04-30,PE,Prince Edward Island,,province,27,0,24
2020-05-01,PE,Prince Edward Island,,province,27,0,24
2020-05-02,PE,Prince Edward Island,,province,27,0,24
2020-05-03,PE,Prince Edward Island,,province,27,0,24
2020-05-04,PE,Prince Edward Island,,province,27,0,25
2020-05-05,PE,Prince Edward Island,,province,27,0,25
2020-05-06,PE,Prince Edward Island,,province,27,0,26
2020-05-07,PE,Prince Edward Island,,province,27,0,26
2020-05-08,PE,Prince Edward Island,,province,27,0,27
2020-05-09,PE,Prince Edward Island,,province,27,0,27
2020-05-10,PE,Prince Edward Island,,province,27,0,27
2020-05-11,PE,Prince Edward Island,,province,27,0,27
2020-05-12,PE,Prince Edward Island,,province,27,0,27
2020-05-13,PE,Prince Edward Island,,province,27,0,27
2020-05-14,PE,Prince Edward Island,,province,27,0,27
2020-05-15,PE,Prince Edward Island,,province,27,0,27
2020-05-16,PE,Prince Edward Island,,province,27,0,27
2020-05-17,PE,Prince Edward Island,,province,27,0,27
2020-05-18,PE,Prince Edward Island,,province,27,0,27
2020-05-19,PE,Prince Edward Island,,province,27,0,27
2020-05-20,PE,Prince Edward Island,,province,27,0,27
2020-05-21,PE,Prince Edward Island,,province,27,0,27
2020-05-22,PE,Prince Edward Island,,province,27,0,27
2020-05-23,PE,Prince Edward Island,,province,27,0,27
2020-05-24,PE,Prince Edward Island,,province,27,0,27
2020-05-25,PE,Prince Edward Island,,province,27,0,27
2020-05-26,PE,Prince Edward Island,,province,27,0,27
2020-05-27,PE,Prince Edward Island,,province,27,0,27
2020-05-28,PE,Prince Edward Island,,province,27,0,27
2020-05-29,PE,Prince Edward Island,,province,27,0,27
2020-05-30,PE,Prince Edward Island,,province,27,0,27
2020-05-31,PE,Prince Edward Island,,province,27,0,27
2020-06-01,PE,Prince Edward Island,,province,27,0,27
2020-06-02,PE,Prince Edward Island,,province,27,0,27
2020-06-03,PE,Prince Edward Island,,province,27,0,27
2020-06-04,PE,Prince Edward Island,,province,27,0,27
2020-06-05,PE,Prince Edward Island,,province,27,0,27
2020-06-06,PE,Prince Edward Island,,province,27,0,27
2020-06-07,PE,Prince Edward Island,,province,27,0,27
2020-06-08,PE,Prince Edward Island,,province,27,0,27
2020-06-09,PE,Prince Edward Island,,province,27,0,27
2020-06-10,PE,Prince Edward Island,,province,27,0,27
2020-06-11,PE,Prince Edward Island,,province,27,0,27
2020-06-12,PE,Prince Edward Island,,province,27,0,27
2020-06-13,PE,Prince Edward Island,,province,27,0,27
2020-06-14,PE,Prince Edward Island,,province,27,0,27
2020-06-15,PE,Prince Edward Island,,province,27,0,27
2020-06-16,PE,Prince Edward Island,,province,27,0,27
2020-06-17,PE,Prince Edward Island,,province,27,0,27
2020-06-18,PE,Prince Edward Island,,province,27,0,27
2020-06-19,PE,Prince Edward Island,,province,27,0,27
2020-06-20,PE,Prince Edward Island,,province,27,0,27
2020-06-21,PE,Prince Edward Island,,province,27,0,27
2020-06-22,PE,Prince Edward Island,,province,27,0,27
2020-06-23,PE,Prince Edward Island,,province,27,0,27
2020-06-24,PE,Prince Edward Island,,province,27,0,27
2020-06-25,PE,Prince Edward Island,,province,27,0,27
2020-06-26,PE,Prince Edward Island,,province,27,0,27
2020-06-27,PE,Prince Edward Island,,province,27,0,27
2020-06-28,PE,Prince Edward Island,,province,27,0,27
2020-06-29,PE,Prince Edward Island,,province,27,0,27
2020-06-30,PE,Prince Edward Island,,province,27,0,27
2020-07-01,PE,Prince Edward Island,,province,27,0,27
2020-07-02,PE,Prince Edward Island,,province,27,0,27
2020-07-03,PE,Prince Edward Island,,province,27,0,27
2020-07-04,PE,Prince Edward Island,,province,30,0,27
2020-07-05,PE,Prince Edward Island,,province,32,0,27
2020-07-06,PE,Prince Edward Island,,province,32,0,27
2020-07-07,PE,Prince Edward Island,,province,32,0,27
2020-07-08,PE,Prince Edward Island,,province,32,0,27
2020-07-09,PE,Prince Edward Island,,province,33,0,27
2020-07-10,PE,Prince Edward Island,,province,33,0,27
2020-07-11,PE,Prince Edward Island,,province,33,0,27
2020-07-12,PE,Prince Edward Island,,province,34,0,27
2020-07-13,PE,Prince Edward Island,,province,35,0,27
2020-07-14,PE,Prince Edward Island,,province,36,0,27
2020-07-15,PE,Prince Edward Island,,province,36,0,27
2020-07-16,PE,Prince Edward Island,,province,36,0,27
2020-07-17,PE,Prince Edward Island,,province,36,0,29
2020-07-18,PE,Prince Edward Island,,province,36,0,29
2020-07-19,PE,Prince Edward Island,,province,36,0,29
2020-07-20,PE,Prince Edward Island,,province,36,0,31
2020-07-21,PE,Prince Edward Island,,province,36,0,33
2020-07-22,PE,Prince Edward Island,,province,36,0,34
2020-07-23,PE,Prince Edward Island,,province,36,0,34
2020-07-24,PE,Prince Edward Island,,province,36,0,34
2020-07-25,PE,Prince Edward Island,,province,36,0,34
2020-07-26,PE,Prince Edward Island,,province,36,0,34
2020-07-27,PE,Prince Edward Island,,province,36,0,34
2020-07-28,PE,Prince Edward Island,,province,36,0,36
2020-07-29,PE,Prince Edward Island,,province,36,0,36
2020-07-30,PE,Prince Edward Island,,province,36,0,36
2020-07-31,PE,Prince Edward Island,,province,36,0,36
2020-08-01,PE,Prince Edward Island,,province,36,0,36
2020-08-02,PE,Prince Edward Island,,province,36,0,36
2020-08-03,PE,Prince Edward Island,,province,36,0,36
2020-08-04,PE,Prince Edward Island,,province,36,0,36
2020-08-05,PE,Prince Edward Island,,province,36,0,36
2020-08-06,PE,Prince Edward Island,,province,36,0,36
2020-08-07,PE,Prince Edward Island,,province,36,0,36
2020-08-08,PE,Prince Edward Island,,province,36,0,36
2020-08-09,PE,Prince Edward Island,,province,36,0,36
2020-08-10,PE,Prince Edward Island,,province,36,0,36
2020-08-11,PE,Prince Edward Island,,province,36,0,36
2020-08-12,PE,Prince Edward Island,,province,41,0,36
2020-08-13,PE,Prince Edward Island,,province,41,0,36
2020-08-14,PE,Prince Edward Island,,province,41,0,36
2020-08-15,PE,Prince Edward Island,,province,41,0,36
2020-08-16,PE,Prince Edward Island,,province,41,0,36
2020-08-17,PE,Prince Edward Island,,province,41,0,36
2020-08-18,PE,Prince Edward Island,,province,44,0,36
2020-08-19,PE,Prince Edward Island,,province,44,0,36
2020-08-20,PE,Prince Edward Island,,province,44,0,36
2020-08-21,PE,Prince Edward Island,,province,44,0,36
2020-08-22,PE,Prince Edward Island,,province,44,0,36
2020-08-23,PE,Prince Edward Island,,province,44,0,36
2020-08-24,PE,Prince Edward Island,,province,44,0,36
2020-08-25,PE,Prince Edward Island,,province,44,0,41
2020-08-26,PE,Prince Edward Island,,province,44,0,41
2020-08-27,PE,Prince Edward Island,,province,44,0,41
2020-08-28,PE,Prince Edward Island,,province,44,0,41
2020-08-29,PE,Prince Edward Island,,province,44,0,41
2020-08-30,PE,Prince Edward Island,,province,44,0,41
2020-08-31,PE,Prince Edward Island,,province,44,0,41
2020-09-01,PE,Prince Edward Island,,province,44,0,44
2020-09-02,PE,Prince Edward Island,,province,44,0,44
2020-09-03,PE,Prince Edward Island,,province,46,0,44
2020-09-04,PE,Prince Edward Island,,province,47,0,44
2020-09-05,PE,Prince Edward Island,,province,47,0,44
2020-09-06,PE,Prince Edward Island,,province,47,0,44
2020-09-07,PE,Prince Edward Island,,province,51,0,44
2020-09-08,PE,Prince Edward Island,,province,53,0,44
2020-09-09,PE,Prince Edward Island,,province,55,0,44
2020-09-10,PE,Prince Edward Island,,province,55,0,44
2020-09-11,PE,Prince Edward Island,,province,55,0,47
2020-09-12,PE,Prince Edward Island,,province,55,0,47
2020-09-13,PE,Prince Edward Island,,province,55,0,47
2020-09-14,PE,Prince Edward Island,,province,55,0,47
2020-09-15,PE,Prince Edward Island,,province,57,0,56
2020-09-16,PE,Prince Edward Island,,province,57,0,56
2020-09-17,PE,Prince Edward Island,,province,57,0,56
2020-09-18,PE,Prince Edward Island,,province,57,0,56
2020-09-19,PE,Prince Edward Island,,province,57,0,56
2020-09-20,PE,Prince Edward Island,,province,57,0,56
2020-09-21,PE,Prince Edward Island,,province,57,0,56
2020-09-22,PE,Prince Edward Island,,province,57,0,56
2020-09-23,PE,Prince Edward Island,,province,58,0,57
2020-09-24,PE,Prince Edward Island,,province,58,0,57
2020-09-25,PE,Prince Edward Island,,province,58,0,57
2020-09-26,PE,Prince Edward Island,,province,58,0,57
2020-09-27,PE,Prince Edward Island,,province,58,0,57
2020-09-28,PE,Prince Edward Island,,province,58,0,57
2020-09-29,PE,Prince Edward Island,,province,59,0,57
2020-09-30,PE,Prince Edward Island,,province,59,0,57
2020-10-01,PE,Prince Edward Island,,province,59,0,57
2020-10-02,PE,Prince Edward Island,,province,59,0,57
2020-10-03,PE,Prince Edward Island,,province,59,0,57
2020-10-04,PE,Prince Edward Island,,province,61,0,57
2020-10-05,PE,Prince Edward Island,,province,61,0,57
2020-10-06,PE,Prince Edward Island,,province,61,0,58
2020-10-07,PE,Prince Edward Island,,province,61,0,58
2020-10-08,PE,Prince Edward Island,,province,61,0,58
2020-10-09,PE,Prince Edward Island,,province,61,0,58
2020-10-10,PE,Prince Edward Island,,province,61,0,58
2020-10-11,PE,Prince Edward Island,,province,63,0,58
2020-10-12,PE,Prince Edward Island,,province,63,0,58
2020-10-13,PE,Prince Edward Island,,province,63,0,60
2020-10-14,PE,Prince Edward Island,,province,63,0,60
2020-10-15,PE,Prince Edward Island,,province,63,0,60
2020-10-16,PE,Prince Edward Island,,province,63,0,60
2020-10-17,PE,Prince Edward Island,,province,63,0,60
2020-10-18,PE,Prince Edward Island,,province,63,0,60
2020-10-19,PE,Prince Edward Island,,province,63,0,60
2020-10-20,PE,Prince Edward Island,,province,64,0,61
2020-10-21,PE,Prince Edward Island,,province,64,0,61
2020-10-22,PE,Prince Edward Island,,province,64,0,61
2020-10-23,PE,Prince Edward Island,,province,64,0,63
2020-10-24,PE,Prince Edward Island,,province,64,0,63
2020-10-25,PE,Prince Edward Island,,province,64,0,63
2020-10-26,PE,Prince Edward Island,,province,64,0,63
2020-10-27,PE,Prince Edward Island,,province,64,0,63
2020-10-28,PE,Prince Edward Island,,province,64,0,63
2020-10-29,PE,Prince Edward Island,,province,64,0,63
2020-10-30,PE,Prince Edward Island,,province,64,0,64
2020-10-31,PE,Prince Edward Island,,province,64,0,64
2020-11-01,PE,Prince Edward Island,,province,64,0,64
2020-11-02,PE,Prince Edward Island,,province,64,0,64
2020-11-03,PE,Prince Edward Island,,province,64,0,64
2020-11-04,PE,Prince Edward Island,,province,64,0,64
2020-11-05,PE,Prince Edward Island,,province,64,0,64
2020-11-06,PE,Prince Edward Island,,province,66,0,64
2020-11-07,PE,Prince Edward Island,,province,66,0,64
2020-11-08,PE,Prince Edward Island,,province,66,0,64
2020-11-09,PE,Prince Edward Island,,province,66,0,64
2020-11-10,PE,Prince Edward Island,,province,67,0,64
2020-11-11,PE,Prince Edward Island,,province,68,0,64
2020-11-12,PE,Prince Edward Island,,province,68,0,64
2020-11-13,PE,Prince Edward Island,,province,68,0,64
2020-11-14,PE,Prince Edward Island,,province,68,0,64
2020-11-15,PE,Prince Edward Island,,province,68,0,64
2020-11-16,PE,Prince Edward Island,,province,68,0,64
2020-11-17,PE,Prince Edward Island,,province,68,0,65
2020-11-18,PE,Prince Edward Island,,province,68,0,65
2020-11-19,PE,Prince Edward Island,,province,68,0,65
2020-11-20,PE,Prince Edward Island,,province,68,0,65
2020-11-21,PE,Prince Edward Island,,province,68,0,65
2020-11-22,PE,Prince Edward Island,,province,68,0,65
2020-11-23,PE,Prince Edward Island,,province,69,0,67
2020-11-24,PE,Prince Edward Island,,province,69,0,68
2020-11-25,PE,Prince Edward Island,,province,70,0,68
2020-11-26,PE,Prince Edward Island,,province,70,0,68
2020-11-27,PE,Prince Edward Island,,province,70,0,68
2020-11-28,PE,Prince Edward Island,,province,72,0,68
2020-11-29,PE,Prince Edward Island,,province,72,0,68
2020-11-30,PE,Prince Edward Island,,province,72,0,68
