date,state,city,place_type,confirmed,deaths,order_for_place,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-08-31,PR,,state,131906,3290,171,False,11433957,41,1153.63386,0.0249
2020-08-30,PR,,state,130603,3251,170,False,11433957,41,1142.23798,0.0249
2020-08-29,PR,,state,128967,3234,169,False,11433957,41,1127.92973,0.0251
2020-08-28,PR,,state,126964,3194,168,False,11433957,41,1110.41173,0.0252
2020-08-27,PR,,state,124074,3153,167,False,11433957,41,1085.13614,0.0254
2020-08-26,PR,,state,122241,3102,166,False,11433957,41,1069.10495,0.0254
2020-08-25,PR,,state,120537,3062,165,False,11433957,41,1054.20197,0.0254
2020-08-24,PR,,state,119004,3010,164,False,11433957,41,1040.79454,0.0253
2020-08-23,PR,,state,117959,2977,163,False,11433957,41,1031.65510,0.0252
2020-08-22,PR,,state,116848,2961,162,False,11433957,41,1021.93842,0.0253
2020-08-21,PR,,state,114588,2928,161,False,11433957,41,1002.17274,0.0256
2020-08-20,PR,,state,112245,2891,160,False,11433957,41,981.68115,0.0258
2020-08-19,PR,,state,109896,2808,159,False,11433957,41,961.13708,0.0256
2020-08-18,PR,,state,108237,2781,158,False,11433957,41,946.62766,0.0257
2020-08-17,PR,,state,106379,2733,157,False,11433957,41,930.37782,0.0257
2020-08-16,PR,,state,105106,2691,156,False,11433957,41,919.24432,0.0256
2020-08-15,PR,,state,103771,2665,155,False,11433957,41,907.56857,0.0257
2020-08-14,PR,,state,101844,2612,154,False,11433957,41,890.71526,0.0256
2020-08-13,PR,,state,99667,2576,153,False,11433957,41,871.67548,0.0258
2020-08-12,PR,,state,97785,2516,152,False,11433957,41,855.21574,0.0257
2020-08-11,PR,,state,95943,2445,151,False,11433957,41,839.10583,0.0255
2020-08-10,PR,,state,94373,2398,150,False,11433957,41,825.37480,0.0254
2020-08-09,PR,,state,92866,2345,149,False,11433957,41,812.19476,0.0253
2020-08-08,PR,,state,91127,2319,148,False,11433957,41,796.98568,0.0254
2020-08-07,PR,,state,89966,2345,147,False,11433957,41,786.83172,0.0261
2020-08-06,PR,,state,87269,2224,146,False,11433957,41,763.24408,0.0255
2020-08-05,PR,,state,85317,2164,145,False,11433957,41,746.17213,0.0254
2020-08-04,PR,,state,82718,2128,144,False,11433957,41,723.44159,0.0257
2020-08-03,PR,,state,80865,2050,143,False,11433957,41,707.23547,0.0254
2020-08-02,PR,,state,79605,2005,142,False,11433957,41,696.21567,0.0252
2020-08-01,PR,,state,77930,1975,141,False,11433957,41,681.56632,0.0253
2020-07-31,PR,,state,76112,1920,140,False,11433957,41,665.66631,0.0252
2020-07-30,PR,,state,73488,1861,139,False,11433957,41,642.71713,0.0253
2020-07-29,PR,,state,70920,1814,138,False,11433957,41,620.25771,0.0256
2020-07-28,PR,,state,69393,1743,137,False,11433957,41,606.90275,0.0251
2020-07-27,PR,,state,68001,1703,136,False,11433957,41,594.72849,0.0250
2020-07-26,PR,,state,65593,1671,135,False,11433957,41,573.66842,0.0255
2020-07-25,PR,,state,65593,1653,134,False,11433957,41,573.66842,0.0252
2020-07-24,PR,,state,64259,1598,133,False,11433957,41,562.00141,0.0249
2020-07-23,PR,,state,62004,1545,132,False,11433957,41,542.27946,0.0249
2020-07-22,PR,,state,59927,1486,131,False,11433957,41,524.11427,0.0248
2020-07-21,PR,,state,57538,1415,130,False,11433957,41,503.22036,0.0246
2020-07-20,PR,,state,55909,1357,129,False,11433957,41,488.97333,0.0243
2020-07-19,PR,,state,54629,1327,128,False,11433957,41,477.77860,0.0243
2020-07-18,PR,,state,53553,1308,127,False,11433957,41,468.36804,0.0244
2020-07-17,PR,,state,51321,1292,126,False,11433957,41,448.84724,0.0252
2020-07-16,PR,,state,49405,1246,125,False,11433957,41,432.09013,0.0252
2020-07-15,PR,,state,47124,1200,124,False,11433957,41,412.14078,0.0255
2020-07-14,PR,,state,45363,1146,123,False,11433957,41,396.73929,0.0253
2020-07-13,PR,,state,43582,1089,122,False,11433957,41,381.16288,0.0250
2020-07-12,PR,,state,42537,1045,121,False,11433957,41,372.02344,0.0246
2020-07-11,PR,,state,40797,1016,120,False,11433957,41,356.80561,0.0249
2020-07-10,PR,,state,39512,978,119,False,11433957,41,345.56716,0.0248
2020-07-09,PR,,state,37424,931,118,False,11433957,41,327.30576,0.0249
2020-07-08,PR,,state,35715,895,117,False,11433957,41,312.35905,0.0251
2020-07-07,PR,,state,34308,851,116,False,11433957,41,300.05360,0.0248
2020-07-06,PR,,state,32769,820,115,False,11433957,41,286.59370,0.0250
2020-07-05,PR,,state,31459,795,114,False,11433957,41,275.13660,0.0253
2020-07-04,PR,,state,30570,763,113,False,11433957,41,267.36151,0.0250
2020-07-03,PR,,state,28166,727,112,False,11433957,41,246.33642,0.0258
2020-07-02,PR,,state,26304,706,111,False,11433957,41,230.05159,0.0268
2020-07-01,PR,,state,24225,663,110,False,11433957,41,211.86891,0.0274
2020-06-30,PR,,state,22877,649,109,False,11433957,41,200.07947,0.0284
2020-06-29,PR,,state,21326,613,108,False,11433957,41,186.51461,0.0287
2020-06-28,PR,,state,20742,599,107,False,11433957,41,181.40701,0.0289
2020-06-27,PR,,state,19819,575,106,False,11433957,41,173.33457,0.0290
2020-06-26,PR,,state,18672,564,105,False,11433957,41,163.30305,0.0302
2020-06-25,PR,,state,17822,539,104,False,11433957,41,155.86905,0.0302
2020-06-24,PR,,state,16963,521,103,False,11433957,41,148.35634,0.0307
2020-06-23,PR,,state,15853,498,102,False,11433957,41,138.64841,0.0314
2020-06-22,PR,,state,15124,469,101,False,11433957,41,132.27267,0.0310
2020-06-21,PR,,state,14501,451,100,False,11433957,41,126.82399,0.0311
2020-06-20,PR,,state,13821,437,99,False,11433957,41,120.87679,0.0316
2020-06-19,PR,,state,12932,428,98,False,11433957,41,113.10170,0.0331
2020-06-18,PR,,state,12059,415,97,False,11433957,41,105.46655,0.0344
2020-06-17,PR,,state,11225,394,96,False,11433957,41,98.17249,0.0351
2020-06-16,PR,,state,10690,372,95,False,11433957,41,93.49344,0.0348
2020-06-15,PR,,state,9839,342,94,False,11433957,41,86.05070,0.0348
2020-06-14,PR,,state,9706,334,93,False,11433957,41,84.88750,0.0344
2020-06-13,PR,,state,9353,320,92,False,11433957,41,81.80020,0.0342
2020-06-12,PR,,state,8818,302,91,False,11433957,41,77.12116,0.0342
2020-06-11,PR,,state,8569,288,90,False,11433957,41,74.94343,0.0336
2020-06-10,PR,,state,7934,282,89,False,11433957,41,69.38980,0.0355
2020-06-09,PR,,state,7410,260,88,False,11433957,41,64.80696,0.0351
2020-06-08,PR,,state,7121,250,87,False,11433957,41,62.27940,0.0351
2020-06-07,PR,,state,6987,244,86,False,11433957,41,61.10745,0.0349
2020-06-06,PR,,state,6693,239,85,False,11433957,41,58.53617,0.0357
2020-06-05,PR,,state,6434,233,84,False,11433957,41,56.27098,0.0362
2020-06-04,PR,,state,5895,220,83,False,11433957,41,51.55695,0.0373
2020-06-03,PR,,state,5567,210,82,False,11433957,41,48.68831,0.0377
2020-06-02,PR,,state,5235,204,81,False,11433957,41,45.78467,0.0390
2020-06-01,PR,,state,4900,195,80,False,11433957,41,42.85481,0.0398
2020-05-31,PR,,state,4752,187,79,False,11433957,41,41.56042,0.0394
2020-05-30,PR,,state,4538,186,78,False,11433957,41,39.68880,0.0410
2020-05-29,PR,,state,4300,178,77,False,11433957,41,37.60728,0.0414
2020-05-28,PR,,state,4041,174,76,False,11433957,41,35.34210,0.0431
2020-05-27,PR,,state,3768,167,75,False,11433957,41,32.95447,0.0443
2020-05-26,PR,,state,3567,164,74,False,11433957,41,31.19655,0.0460
2020-05-25,PR,,state,3384,160,73,False,11433957,41,29.59605,0.0473
2020-05-24,PR,,state,3260,156,72,False,11433957,41,28.51156,0.0479
2020-05-23,PR,,state,3147,153,71,False,11433957,41,27.52328,0.0486
2020-05-22,PR,,state,2985,149,70,False,11433957,41,26.10645,0.0499
2020-05-21,PR,,state,2855,144,69,False,11433957,41,24.96948,0.0504
2020-05-20,PR,,state,2656,140,68,False,11433957,41,23.22905,0.0527
2020-05-19,PR,,state,2519,133,67,False,11433957,41,22.03087,0.0528
2020-05-18,PR,,state,2390,130,66,False,11433957,41,20.90265,0.0544
2020-05-17,PR,,state,2316,127,65,False,11433957,41,20.25545,0.0548
2020-05-16,PR,,state,2272,126,64,False,11433957,41,19.87064,0.0555
2020-05-15,PR,,state,2167,124,63,False,11433957,41,18.95232,0.0572
2020-05-14,PR,,state,2091,122,62,False,11433957,41,18.28763,0.0583
2020-05-13,PR,,state,2023,120,61,False,11433957,41,17.69291,0.0593
2020-05-12,PR,,state,1930,116,60,False,11433957,41,16.87955,0.0601
2020-05-11,PR,,state,1873,114,59,False,11433957,41,16.38103,0.0609
2020-05-10,PR,,state,1859,112,58,False,11433957,41,16.25859,0.0602
2020-05-09,PR,,state,1809,110,57,False,11433957,41,15.82129,0.0608
2020-05-08,PR,,state,1734,109,56,False,11433957,41,15.16535,0.0629
2020-05-07,PR,,state,1678,107,55,False,11433957,41,14.67558,0.0638
2020-05-06,PR,,state,1647,104,54,False,11433957,41,14.40446,0.0631
2020-05-05,PR,,state,1608,102,53,False,11433957,41,14.06337,0.0634
2020-05-04,PR,,state,1581,97,52,False,11433957,41,13.82723,0.0614
2020-05-03,PR,,state,1533,96,51,False,11433957,41,13.40743,0.0626
2020-05-02,PR,,state,1510,93,50,False,11433957,41,13.20628,0.0616
2020-05-01,PR,,state,1464,92,49,False,11433957,41,12.80397,0.0628
2020-04-30,PR,,state,1423,88,48,False,11433957,41,12.44539,0.0618
2020-04-29,PR,,state,1364,84,47,False,11433957,41,11.92938,0.0616
2020-04-28,PR,,state,1286,79,46,False,11433957,41,11.24720,0.0614
2020-04-27,PR,,state,1201,77,45,False,11433957,41,10.50380,0.0641
2020-04-26,PR,,state,1171,75,44,False,11433957,41,10.24142,0.0640
2020-04-25,PR,,state,1155,71,43,False,11433957,41,10.10149,0.0615
2020-04-24,PR,,state,1133,67,42,False,11433957,41,9.90908,0.0591
2020-04-23,PR,,state,1096,62,41,False,11433957,41,9.58548,0.0566
2020-04-22,PR,,state,1077,60,40,False,11433957,41,9.41931,0.0557
2020-04-21,PR,,state,1039,55,39,False,11433957,41,9.08697,0.0529
2020-04-20,PR,,state,1022,53,38,False,11433957,41,8.93829,0.0519
2020-04-19,PR,,state,1002,52,37,False,11433957,41,8.76337,0.0519
2020-04-18,PR,,state,960,49,36,False,11433957,41,8.39604,0.0510
2020-04-17,PR,,state,887,44,35,False,11433957,41,7.75759,0.0496
2020-04-16,PR,,state,845,43,34,False,11433957,41,7.39027,0.0509
2020-04-15,PR,,state,816,41,33,False,11433957,41,7.13664,0.0502
2020-04-14,PR,,state,803,39,32,False,11433957,41,7.02294,0.0486
2020-04-13,PR,,state,768,33,31,False,11433957,41,6.71683,0.0430
2020-04-12,PR,,state,750,31,30,False,11433957,41,6.55941,0.0413
2020-04-11,PR,,state,688,27,29,False,11433957,41,6.01716,0.0392
2020-04-10,PR,,state,655,26,28,False,11433957,41,5.72855,0.0397
2020-04-09,PR,,state,621,24,27,False,11433957,41,5.43119,0.0386
2020-04-08,PR,,state,550,17,26,False,11433957,41,4.81023,0.0309
2020-04-07,PR,,state,511,15,25,False,11433957,41,4.46914,0.0294
2020-04-06,PR,,state,466,14,24,False,11433957,41,4.07558,0.0300
2020-04-05,PR,,state,445,10,23,False,11433957,41,3.89192,0.0225
2020-04-04,PR,,state,401,7,22,False,11433957,41,3.50710,0.0175
2020-04-03,PR,,state,307,5,21,False,11433957,41,2.68498,0.0163
2020-04-02,PR,,state,258,4,20,False,11433957,41,2.25644,0.0155
2020-04-01,PR,,state,229,3,19,False,11433957,41,2.00281,0.0131
2020-03-31,PR,,state,185,3,18,False,11433957,41,1.61799,0.0162
2020-03-30,PR,,state,160,3,17,False,11433957,41,1.39934,0.0187
2020-03-29,PR,,state,152,2,16,False,11433957,41,1.32937,0.0132
2020-03-28,PR,,state,137,2,15,False,11433957,41,1.19819,0.0146
2020-03-27,PR,,state,125,2,14,False,11433957,41,1.09323,0.0160
2020-03-26,PR,,state,106,0,13,False,11433957,41,0.92706,0.0000
2020-03-25,PR,,state,97,0,12,False,11433957,41,0.84835,0.0000
2020-03-24,PR,,state,70,0,11,False,11433957,41,0.61221,0.0000
2020-03-23,PR,,state,60,0,10,False,11433957,41,0.52475,0.0000
2020-03-22,PR,,state,54,0,9,False,11433957,41,0.47228,0.0000
2020-03-21,PR,,state,43,0,8,False,11433957,41,0.37607,0.0000
2020-03-20,PR,,state,36,0,7,False,11433957,41,0.31485,0.0000
2020-03-19,PR,,state,23,0,6,False,11433957,41,0.20116,0.0000
2020-03-18,PR,,state,14,0,5,False,11433957,41,0.12244,0.0000
2020-03-17,PR,,state,12,0,4,False,11433957,41,0.10495,0.0000
2020-03-16,PR,,state,6,0,3,False,11433957,41,0.05248,0.0000
2020-03-13,PR,,state,6,0,2,False,11433957,41,0.05248,0.0000
2020-03-12,PR,,state,6,0,1,False,11433957,41,0.05248,0.0000
2020-09-29,PR,Abatiá,city,74,0,141,True,7457,4100103,992.35618,0.0000
2020-09-28,PR,Abatiá,city,78,0,140,False,7457,4100103,1045.99705,0.0000
2020-09-26,PR,Abatiá,city,78,0,139,False,7457,4100103,1045.99705,0.0000
2020-09-25,PR,Abatiá,city,78,0,138,False,7457,4100103,1045.99705,0.0000
2020-09-24,PR,Abatiá,city,74,0,137,False,7457,4100103,992.35618,0.0000
2020-09-23,PR,Abatiá,city,73,0,136,False,7457,4100103,978.94596,0.0000
2020-09-22,PR,Abatiá,city,69,0,135,False,7457,4100103,925.30508,0.0000
2020-09-21,PR,Abatiá,city,69,0,134,False,7457,4100103,925.30508,0.0000
2020-09-20,PR,Abatiá,city,69,0,133,False,7457,4100103,925.30508,0.0000
2020-09-19,PR,Abatiá,city,68,0,132,False,7457,4100103,911.89486,0.0000
2020-09-18,PR,Abatiá,city,66,0,131,False,7457,4100103,885.07443,0.0000
2020-09-17,PR,Abatiá,city,66,0,130,False,7457,4100103,885.07443,0.0000
2020-09-16,PR,Abatiá,city,66,0,129,False,7457,4100103,885.07443,0.0000
2020-09-15,PR,Abatiá,city,66,0,128,False,7457,4100103,885.07443,0.0000
2020-09-14,PR,Abatiá,city,65,0,127,False,7457,4100103,871.66421,0.0000
2020-09-13,PR,Abatiá,city,65,0,126,False,7457,4100103,871.66421,0.0000
2020-09-12,PR,Abatiá,city,65,0,125,False,7457,4100103,871.66421,0.0000
2020-09-11,PR,Abatiá,city,65,0,124,False,7457,4100103,871.66421,0.0000
2020-09-10,PR,Abatiá,city,63,0,123,False,7457,4100103,844.84377,0.0000
2020-09-09,PR,Abatiá,city,63,0,122,False,7457,4100103,844.84377,0.0000
2020-09-08,PR,Abatiá,city,63,0,121,False,7457,4100103,844.84377,0.0000
2020-09-07,PR,Abatiá,city,63,0,120,False,7457,4100103,844.84377,0.0000
2020-09-06,PR,Abatiá,city,63,0,119,False,7457,4100103,844.84377,0.0000
2020-09-05,PR,Abatiá,city,63,0,118,False,7457,4100103,844.84377,0.0000
2020-09-04,PR,Abatiá,city,63,0,117,False,7457,4100103,844.84377,0.0000
2020-09-03,PR,Abatiá,city,63,0,116,False,7457,4100103,844.84377,0.0000
2020-09-02,PR,Abatiá,city,63,0,115,False,7457,4100103,844.84377,0.0000
2020-09-01,PR,Abatiá,city,61,0,114,False,7457,4100103,818.02333,0.0000
2020-08-31,PR,Abatiá,city,61,0,113,False,7457,4100103,818.02333,0.0000
2020-08-28,PR,Abatiá,city,60,0,112,False,7457,4100103,804.61312,0.0000
2020-08-27,PR,Abatiá,city,60,0,111,False,7457,4100103,804.61312,0.0000
2020-08-26,PR,Abatiá,city,58,0,110,False,7457,4100103,777.79268,0.0000
2020-08-25,PR,Abatiá,city,58,0,109,False,7457,4100103,777.79268,0.0000
2020-08-24,PR,Abatiá,city,58,0,108,False,7457,4100103,777.79268,0.0000
2020-08-23,PR,Abatiá,city,58,0,107,False,7457,4100103,777.79268,0.0000
2020-08-22,PR,Abatiá,city,58,0,106,False,7457,4100103,777.79268,0.0000
2020-08-21,PR,Abatiá,city,57,0,105,False,7457,4100103,764.38246,0.0000
2020-08-20,PR,Abatiá,city,57,0,104,False,7457,4100103,764.38246,0.0000
2020-08-19,PR,Abatiá,city,58,0,103,False,7457,4100103,777.79268,0.0000
2020-08-18,PR,Abatiá,city,58,0,102,False,7457,4100103,777.79268,0.0000
2020-08-17,PR,Abatiá,city,58,0,101,False,7457,4100103,777.79268,0.0000
2020-08-16,PR,Abatiá,city,57,0,100,False,7457,4100103,764.38246,0.0000
2020-08-15,PR,Abatiá,city,56,0,99,False,7457,4100103,750.97224,0.0000
2020-08-14,PR,Abatiá,city,56,0,98,False,7457,4100103,750.97224,0.0000
2020-08-13,PR,Abatiá,city,56,0,97,False,7457,4100103,750.97224,0.0000
2020-08-12,PR,Abatiá,city,56,0,96,False,7457,4100103,750.97224,0.0000
2020-08-11,PR,Abatiá,city,56,0,95,False,7457,4100103,750.97224,0.0000
2020-08-10,PR,Abatiá,city,56,0,94,False,7457,4100103,750.97224,0.0000
2020-08-09,PR,Abatiá,city,56,0,93,False,7457,4100103,750.97224,0.0000
2020-08-08,PR,Abatiá,city,56,0,92,False,7457,4100103,750.97224,0.0000
2020-08-07,PR,Abatiá,city,56,0,91,False,7457,4100103,750.97224,0.0000
2020-08-05,PR,Abatiá,city,56,0,90,False,7457,4100103,750.97224,0.0000
2020-08-04,PR,Abatiá,city,56,0,89,False,7457,4100103,750.97224,0.0000
2020-08-03,PR,Abatiá,city,56,0,88,False,7457,4100103,750.97224,0.0000
2020-08-02,PR,Abatiá,city,56,0,87,False,7457,4100103,750.97224,0.0000
2020-08-01,PR,Abatiá,city,56,0,86,False,7457,4100103,750.97224,0.0000
2020-07-31,PR,Abatiá,city,56,0,85,False,7457,4100103,750.97224,0.0000
2020-07-30,PR,Abatiá,city,56,0,84,False,7457,4100103,750.97224,0.0000
2020-07-29,PR,Abatiá,city,56,0,83,False,7457,4100103,750.97224,0.0000
2020-07-28,PR,Abatiá,city,56,0,82,False,7457,4100103,750.97224,0.0000
2020-07-27,PR,Abatiá,city,56,0,81,False,7457,4100103,750.97224,0.0000
2020-07-26,PR,Abatiá,city,56,0,80,False,7457,4100103,750.97224,0.0000
2020-07-25,PR,Abatiá,city,56,0,79,False,7457,4100103,750.97224,0.0000
2020-07-24,PR,Abatiá,city,56,0,78,False,7457,4100103,750.97224,0.0000
2020-07-23,PR,Abatiá,city,56,0,77,False,7457,4100103,750.97224,0.0000
2020-07-22,PR,Abatiá,city,56,0,76,False,7457,4100103,750.97224,0.0000
2020-07-21,PR,Abatiá,city,56,0,75,False,7457,4100103,750.97224,0.0000
2020-07-20,PR,Abatiá,city,54,0,74,False,7457,4100103,724.15180,0.0000
2020-07-19,PR,Abatiá,city,54,0,73,False,7457,4100103,724.15180,0.0000
2020-07-18,PR,Abatiá,city,54,0,72,False,7457,4100103,724.15180,0.0000
2020-07-17,PR,Abatiá,city,54,0,71,False,7457,4100103,724.15180,0.0000
2020-07-16,PR,Abatiá,city,54,0,70,False,7457,4100103,724.15180,0.0000
2020-07-15,PR,Abatiá,city,54,0,69,False,7457,4100103,724.15180,0.0000
2020-07-14,PR,Abatiá,city,53,0,68,False,7457,4100103,710.74159,0.0000
2020-07-13,PR,Abatiá,city,53,0,67,False,7457,4100103,710.74159,0.0000
2020-07-12,PR,Abatiá,city,52,0,66,False,7457,4100103,697.33137,0.0000
2020-07-11,PR,Abatiá,city,52,0,65,False,7457,4100103,697.33137,0.0000
2020-07-10,PR,Abatiá,city,52,0,64,False,7457,4100103,697.33137,0.0000
2020-07-09,PR,Abatiá,city,52,0,63,False,7457,4100103,697.33137,0.0000
2020-07-08,PR,Abatiá,city,52,0,62,False,7457,4100103,697.33137,0.0000
2020-07-07,PR,Abatiá,city,52,0,61,False,7457,4100103,697.33137,0.0000
2020-07-06,PR,Abatiá,city,48,0,60,False,7457,4100103,643.69049,0.0000
2020-07-05,PR,Abatiá,city,48,0,59,False,7457,4100103,643.69049,0.0000
2020-07-04,PR,Abatiá,city,48,0,58,False,7457,4100103,643.69049,0.0000
2020-07-03,PR,Abatiá,city,48,0,57,False,7457,4100103,643.69049,0.0000
2020-07-02,PR,Abatiá,city,46,0,56,False,7457,4100103,616.87005,0.0000
2020-07-01,PR,Abatiá,city,44,0,55,False,7457,4100103,590.04962,0.0000
2020-06-30,PR,Abatiá,city,39,0,54,False,7457,4100103,522.99852,0.0000
2020-06-29,PR,Abatiá,city,38,0,53,False,7457,4100103,509.58831,0.0000
2020-06-28,PR,Abatiá,city,38,0,52,False,7457,4100103,509.58831,0.0000
2020-06-27,PR,Abatiá,city,36,0,51,False,7457,4100103,482.76787,0.0000
2020-06-26,PR,Abatiá,city,36,0,50,False,7457,4100103,482.76787,0.0000
2020-06-25,PR,Abatiá,city,36,0,49,False,7457,4100103,482.76787,0.0000
2020-06-24,PR,Abatiá,city,36,0,48,False,7457,4100103,482.76787,0.0000
2020-06-23,PR,Abatiá,city,34,0,47,False,7457,4100103,455.94743,0.0000
2020-06-22,PR,Abatiá,city,29,0,46,False,7457,4100103,388.89634,0.0000
2020-06-21,PR,Abatiá,city,21,0,45,False,7457,4100103,281.61459,0.0000
2020-06-20,PR,Abatiá,city,20,0,44,False,7457,4100103,268.20437,0.0000
2020-06-19,PR,Abatiá,city,20,0,43,False,7457,4100103,268.20437,0.0000
2020-06-18,PR,Abatiá,city,20,0,42,False,7457,4100103,268.20437,0.0000
2020-06-17,PR,Abatiá,city,18,0,41,False,7457,4100103,241.38393,0.0000
2020-06-16,PR,Abatiá,city,18,0,40,False,7457,4100103,241.38393,0.0000
2020-06-15,PR,Abatiá,city,15,0,39,False,7457,4100103,201.15328,0.0000
2020-06-14,PR,Abatiá,city,15,0,38,False,7457,4100103,201.15328,0.0000
2020-06-13,PR,Abatiá,city,11,0,37,False,7457,4100103,147.51240,0.0000
2020-06-12,PR,Abatiá,city,11,0,36,False,7457,4100103,147.51240,0.0000
2020-06-11,PR,Abatiá,city,11,0,35,False,7457,4100103,147.51240,0.0000
2020-06-10,PR,Abatiá,city,9,0,34,False,7457,4100103,120.69197,0.0000
2020-06-09,PR,Abatiá,city,8,0,33,False,7457,4100103,107.28175,0.0000
2020-06-08,PR,Abatiá,city,8,0,32,False,7457,4100103,107.28175,0.0000
2020-06-07,PR,Abatiá,city,7,0,31,False,7457,4100103,93.87153,0.0000
2020-06-06,PR,Abatiá,city,7,0,30,False,7457,4100103,93.87153,0.0000
2020-06-05,PR,Abatiá,city,7,0,29,False,7457,4100103,93.87153,0.0000
2020-06-04,PR,Abatiá,city,2,0,28,False,7457,4100103,26.82044,0.0000
2020-06-03,PR,Abatiá,city,2,0,27,False,7457,4100103,26.82044,0.0000
2020-06-02,PR,Abatiá,city,2,0,26,False,7457,4100103,26.82044,0.0000
2020-06-01,PR,Abatiá,city,2,0,25,False,7457,4100103,26.82044,0.0000
2020-05-31,PR,Abatiá,city,2,0,24,False,7457,4100103,26.82044,0.0000
2020-05-30,PR,Abatiá,city,1,0,23,False,7457,4100103,13.41022,0.0000
2020-05-29,PR,Abatiá,city,1,0,22,False,7457,4100103,13.41022,0.0000
2020-05-28,PR,Abatiá,city,1,0,21,False,7457,4100103,13.41022,0.0000
2020-05-27,PR,Abatiá,city,1,0,20,False,7457,4100103,13.41022,0.0000
2020-05-26,PR,Abatiá,city,1,0,19,False,7457,4100103,13.41022,0.0000
2020-05-25,PR,Abatiá,city,1,0,18,False,7457,4100103,13.41022,0.0000
2020-05-24,PR,Abatiá,city,1,0,17,False,7457,4100103,13.41022,0.0000
2020-05-23,PR,Abatiá,city,1,0,16,False,7457,4100103,13.41022,0.0000
2020-05-22,PR,Abatiá,city,1,0,15,False,7457,4100103,13.41022,0.0000
2020-05-21,PR,Abatiá,city,1,0,14,False,7457,4100103,13.41022,0.0000
2020-05-20,PR,Abatiá,city,1,0,13,False,7457,4100103,13.41022,0.0000
2020-05-19,PR,Abatiá,city,1,0,12,False,7457,4100103,13.41022,0.0000
2020-05-18,PR,Abatiá,city,1,0,11,False,7457,4100103,13.41022,0.0000
2020-05-17,PR,Abatiá,city,1,0,10,False,7457,4100103,13.41022,0.0000
2020-05-16,PR,Abatiá,city,1,0,9,False,7457,4100103,13.41022,0.0000
2020-05-15,PR,Abatiá,city,1,0,8,False,7457,4100103,13.41022,0.0000
2020-05-14,PR,Abatiá,city,1,0,7,False,7457,4100103,13.41022,0.0000
2020-05-13,PR,Abatiá,city,1,0,6,False,7457,4100103,13.41022,0.0000
2020-05-12,PR,Abatiá,city,1,0,5,False,7457,4100103,13.41022,0.0000
2020-05-11,PR,Abatiá,city,1,0,4,False,7457,4100103,13.41022,0.0000
2020-05-10,PR,Abatiá,city,1,0,3,False,7457,4100103,13.41022,0.0000
