date,state,city,place_type,confirmed,deaths,order_for_place,is_last,estimated_population_2019,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-05-22,PB,,state,6882,248,72,False,4018127,4039277,25,170.37703,0.0360
2020-05-21,PB,,state,6238,245,71,False,4018127,4039277,25,154.43358,0.0393
2020-05-20,PB,,state,5838,230,70,False,4018127,4039277,25,144.53082,0.0394
2020-05-19,PB,,state,5300,219,69,False,4018127,4039277,25,131.21160,0.0413
2020-05-18,PB,,state,4786,207,68,False,4018127,4039277,25,118.48655,0.0433
2020-05-17,PB,,state,4347,194,67,False,4018127,4039277,25,107.61827,0.0446
2020-05-16,PB,,state,4063,183,66,False,4018127,4039277,25,100.58731,0.0450
2020-05-15,PB,,state,3739,170,65,False,4018127,4039277,25,92.56607,0.0455
2020-05-14,PB,,state,3361,160,64,False,4018127,4039277,25,83.20796,0.0476
2020-05-13,PB,,state,3045,157,63,False,4018127,4039277,25,75.38478,0.0516
2020-05-12,PB,,state,2777,154,62,False,4018127,4039277,25,68.74993,0.0555
2020-05-11,PB,,state,2525,139,61,False,4018127,4039277,25,62.51119,0.0550
2020-05-10,PB,,state,2341,135,60,False,4018127,4039277,25,57.95592,0.0577
2020-05-09,PB,,state,2156,124,59,False,4018127,4039277,25,53.37589,0.0575
2020-05-08,PB,,state,2030,114,58,False,4018127,4039277,25,50.25652,0.0562
2020-05-07,PB,,state,1849,111,57,False,4018127,4039277,25,45.77552,0.0600
2020-05-06,PB,,state,1657,101,56,False,4018127,4039277,25,41.02219,0.0610
2020-05-05,PB,,state,1493,92,55,False,4018127,4039277,25,36.96206,0.0616
2020-05-04,PB,,state,1361,85,54,False,4018127,4039277,25,33.69415,0.0625
2020-05-03,PB,,state,1219,79,53,False,4018127,4039277,25,30.17867,0.0648
2020-05-02,PB,,state,1169,76,52,False,4018127,4039277,25,28.94082,0.0650
2020-05-01,PB,,state,1034,74,51,False,4018127,4039277,25,25.59864,0.0716
2020-04-30,PB,,state,926,67,50,False,4018127,4039277,25,22.92489,0.0724
2020-04-29,PB,,state,814,62,49,False,4018127,4039277,25,20.15212,0.0762
2020-04-28,PB,,state,698,57,48,False,4018127,4039277,25,17.28032,0.0817
2020-04-27,PB,,state,633,53,47,False,4018127,4039277,25,15.67112,0.0837
2020-04-26,PB,,state,543,50,46,False,4018127,4039277,25,13.44300,0.0921
2020-04-25,PB,,state,499,49,45,False,4018127,4039277,25,12.35370,0.0982
2020-04-24,PB,,state,447,46,44,False,4018127,4039277,25,11.06634,0.1029
2020-04-23,PB,,state,386,44,43,False,4018127,4039277,25,9.55617,0.1140
2020-04-22,PB,,state,345,40,42,False,4018127,4039277,25,8.54113,0.1159
2020-04-21,PB,,state,301,39,41,False,4018127,4039277,25,7.45183,0.1296
2020-04-20,PB,,state,263,33,40,False,4018127,4039277,25,6.51107,0.1255
2020-04-19,PB,,state,245,32,39,False,4018127,4039277,25,6.06544,0.1306
2020-04-18,PB,,state,236,29,38,False,4018127,4039277,25,5.84263,0.1229
2020-04-17,PB,,state,205,28,37,False,4018127,4039277,25,5.07517,0.1366
2020-04-16,PB,,state,195,26,36,False,4018127,4039277,25,4.82760,0.1333
2020-04-15,PB,,state,165,24,35,False,4018127,4039277,25,4.08489,0.1455
2020-04-14,PB,,state,152,21,34,False,4018127,4039277,25,3.76305,0.1382
2020-04-13,PB,,state,136,16,33,False,4018127,4039277,25,3.36694,0.1176
2020-04-12,PB,,state,111,13,32,False,4018127,4039277,25,2.74802,0.1171
2020-04-11,PB,,state,101,13,31,False,4018127,4039277,25,2.50045,0.1287
2020-04-10,PB,,state,85,11,30,False,4018127,4039277,25,2.10434,0.1294
2020-04-09,PB,,state,79,11,29,False,4018127,4039277,25,1.95580,0.1392
2020-04-08,PB,,state,55,7,28,False,4018127,4039277,25,1.36163,0.1273
2020-04-07,PB,,state,41,4,27,False,4018127,4039277,25,1.01503,0.0976
2020-04-06,PB,,state,36,4,26,False,4018127,4039277,25,0.89125,0.1111
2020-04-05,PB,,state,35,4,25,False,4018127,4039277,25,0.86649,0.1143
2020-04-04,PB,,state,34,3,24,False,4018127,4039277,25,0.84173,0.0882
2020-04-03,PB,,state,32,1,23,False,4018127,4039277,25,0.79222,0.0312
2020-04-02,PB,,state,29,1,22,False,4018127,4039277,25,0.71795,0.0345
2020-04-01,PB,,state,21,1,21,False,4018127,4039277,25,0.51990,0.0476
2020-03-31,PB,,state,18,1,20,False,4018127,4039277,25,0.44562,0.0556
2020-03-30,PB,,state,17,0,19,False,4018127,4039277,25,0.42087,0.0000
2020-03-29,PB,,state,14,0,18,False,4018127,4039277,25,0.34660,0.0000
2020-03-28,PB,,state,14,0,17,False,4018127,4039277,25,0.34660,0.0000
2020-03-27,PB,,state,10,0,16,False,4018127,4039277,25,0.24757,0.0000
2020-03-26,PB,,state,6,0,15,False,4018127,4039277,25,0.14854,0.0000
2020-03-25,PB,,state,5,0,14,False,4018127,4039277,25,0.12378,0.0000
2020-03-24,PB,,state,3,0,13,False,4018127,4039277,25,0.07427,0.0000
2020-03-23,PB,,state,2,0,12,False,4018127,4039277,25,0.04951,0.0000
2020-03-22,PB,,state,1,0,11,False,4018127,4039277,25,0.02476,0.0000
2020-03-21,PB,,state,1,0,10,False,4018127,4039277,25,0.02476,0.0000
2020-03-20,PB,,state,1,0,9,False,4018127,4039277,25,0.02476,0.0000
2020-03-19,PB,,state,1,0,8,False,4018127,4039277,25,0.02476,0.0000
2020-03-18,PB,,state,1,0,7,False,4018127,4039277,25,0.02476,0.0000
2020-03-17,PB,,state,0,0,6,False,4018127,4039277,25,,0.0000
2020-03-16,PB,,state,0,0,5,False,4018127,4039277,25,,0.0000
2020-03-15,PB,,state,0,0,4,False,4018127,4039277,25,,0.0000
2020-03-14,PB,,state,0,0,3,False,4018127,4039277,25,,0.0000
2020-03-13,PB,,state,0,0,2,False,4018127,4039277,25,,0.0000
2020-03-12,PB,,state,0,0,1,False,4018127,4039277,25,,0.0000
2020-11-01,PB,Aguiar,city,36,0,164,True,5640,5630,2500205,639.43162,0.0000
2020-10-31,PB,Aguiar,city,36,0,163,False,5640,5630,2500205,639.43162,0.0000
2020-10-30,PB,Aguiar,city,36,0,162,False,5640,5630,2500205,639.43162,0.0000
2020-10-29,PB,Aguiar,city,35,0,161,False,5640,5630,2500205,621.66963,0.0000
2020-10-28,PB,Aguiar,city,35,0,160,False,5640,5630,2500205,621.66963,0.0000
2020-10-26,PB,Aguiar,city,34,0,159,False,5640,5630,2500205,603.90764,0.0000
2020-10-25,PB,Aguiar,city,34,0,158,False,5640,5630,2500205,603.90764,0.0000
2020-10-24,PB,Aguiar,city,34,0,157,False,5640,5630,2500205,603.90764,0.0000
2020-10-23,PB,Aguiar,city,34,0,156,False,5640,5630,2500205,603.90764,0.0000
2020-10-22,PB,Aguiar,city,32,0,155,False,5640,5630,2500205,568.38366,0.0000
2020-10-21,PB,Aguiar,city,29,0,154,False,5640,5630,2500205,515.09769,0.0000
2020-10-20,PB,Aguiar,city,29,0,153,False,5640,5630,2500205,515.09769,0.0000
2020-10-19,PB,Aguiar,city,29,0,152,False,5640,5630,2500205,515.09769,0.0000
2020-10-18,PB,Aguiar,city,29,0,151,False,5640,5630,2500205,515.09769,0.0000
2020-10-16,PB,Aguiar,city,29,0,150,False,5640,5630,2500205,515.09769,0.0000
2020-10-15,PB,Aguiar,city,29,0,149,False,5640,5630,2500205,515.09769,0.0000
2020-10-14,PB,Aguiar,city,29,0,148,False,5640,5630,2500205,515.09769,0.0000
2020-10-13,PB,Aguiar,city,29,0,147,False,5640,5630,2500205,515.09769,0.0000
2020-10-12,PB,Aguiar,city,29,0,146,False,5640,5630,2500205,515.09769,0.0000
2020-10-11,PB,Aguiar,city,29,0,145,False,5640,5630,2500205,515.09769,0.0000
2020-10-10,PB,Aguiar,city,29,0,144,False,5640,5630,2500205,515.09769,0.0000
2020-10-09,PB,Aguiar,city,29,0,143,False,5640,5630,2500205,515.09769,0.0000
2020-10-08,PB,Aguiar,city,28,0,142,False,5640,5630,2500205,497.33570,0.0000
2020-10-07,PB,Aguiar,city,28,0,141,False,5640,5630,2500205,497.33570,0.0000
2020-10-06,PB,Aguiar,city,28,0,140,False,5640,5630,2500205,497.33570,0.0000
2020-10-05,PB,Aguiar,city,28,0,139,False,5640,5630,2500205,497.33570,0.0000
2020-10-04,PB,Aguiar,city,28,0,138,False,5640,5630,2500205,497.33570,0.0000
2020-10-03,PB,Aguiar,city,28,0,137,False,5640,5630,2500205,497.33570,0.0000
2020-10-02,PB,Aguiar,city,28,0,136,False,5640,5630,2500205,497.33570,0.0000
2020-10-01,PB,Aguiar,city,28,0,135,False,5640,5630,2500205,497.33570,0.0000
2020-09-30,PB,Aguiar,city,27,0,134,False,5640,5630,2500205,479.57371,0.0000
2020-09-29,PB,Aguiar,city,25,0,133,False,5640,5630,2500205,444.04973,0.0000
2020-09-28,PB,Aguiar,city,25,0,132,False,5640,5630,2500205,444.04973,0.0000
2020-09-27,PB,Aguiar,city,25,0,131,False,5640,5630,2500205,444.04973,0.0000
2020-09-26,PB,Aguiar,city,25,0,130,False,5640,5630,2500205,444.04973,0.0000
2020-09-25,PB,Aguiar,city,25,0,129,False,5640,5630,2500205,444.04973,0.0000
2020-09-24,PB,Aguiar,city,25,0,128,False,5640,5630,2500205,444.04973,0.0000
2020-09-23,PB,Aguiar,city,27,0,127,False,5640,5630,2500205,479.57371,0.0000
2020-09-22,PB,Aguiar,city,23,0,126,False,5640,5630,2500205,408.52575,0.0000
2020-09-21,PB,Aguiar,city,23,0,125,False,5640,5630,2500205,408.52575,0.0000
2020-09-20,PB,Aguiar,city,23,0,124,False,5640,5630,2500205,408.52575,0.0000
2020-09-19,PB,Aguiar,city,23,0,123,False,5640,5630,2500205,408.52575,0.0000
2020-09-18,PB,Aguiar,city,23,0,122,False,5640,5630,2500205,408.52575,0.0000
2020-09-17,PB,Aguiar,city,23,0,121,False,5640,5630,2500205,408.52575,0.0000
2020-09-16,PB,Aguiar,city,23,0,120,False,5640,5630,2500205,408.52575,0.0000
2020-09-15,PB,Aguiar,city,23,0,119,False,5640,5630,2500205,408.52575,0.0000
2020-09-14,PB,Aguiar,city,23,0,118,False,5640,5630,2500205,408.52575,0.0000
2020-09-13,PB,Aguiar,city,23,0,117,False,5640,5630,2500205,408.52575,0.0000
2020-09-12,PB,Aguiar,city,23,0,116,False,5640,5630,2500205,408.52575,0.0000
2020-09-11,PB,Aguiar,city,23,0,115,False,5640,5630,2500205,408.52575,0.0000
2020-09-10,PB,Aguiar,city,23,0,114,False,5640,5630,2500205,408.52575,0.0000
2020-09-09,PB,Aguiar,city,23,0,113,False,5640,5630,2500205,408.52575,0.0000
2020-09-08,PB,Aguiar,city,23,0,112,False,5640,5630,2500205,408.52575,0.0000
2020-09-07,PB,Aguiar,city,23,0,111,False,5640,5630,2500205,408.52575,0.0000
2020-09-06,PB,Aguiar,city,23,0,110,False,5640,5630,2500205,408.52575,0.0000
2020-09-05,PB,Aguiar,city,23,0,109,False,5640,5630,2500205,408.52575,0.0000
2020-09-04,PB,Aguiar,city,23,0,108,False,5640,5630,2500205,408.52575,0.0000
2020-09-03,PB,Aguiar,city,23,0,107,False,5640,5630,2500205,408.52575,0.0000
2020-09-02,PB,Aguiar,city,23,0,106,False,5640,5630,2500205,408.52575,0.0000
2020-09-01,PB,Aguiar,city,23,0,105,False,5640,5630,2500205,408.52575,0.0000
2020-08-31,PB,Aguiar,city,23,0,104,False,5640,5630,2500205,408.52575,0.0000
2020-08-30,PB,Aguiar,city,23,0,103,False,5640,5630,2500205,408.52575,0.0000
2020-08-29,PB,Aguiar,city,23,0,102,False,5640,5630,2500205,408.52575,0.0000
2020-08-28,PB,Aguiar,city,23,0,101,False,5640,5630,2500205,408.52575,0.0000
2020-08-27,PB,Aguiar,city,23,0,100,False,5640,5630,2500205,408.52575,0.0000
2020-08-26,PB,Aguiar,city,24,0,99,False,5640,5630,2500205,426.28774,0.0000
2020-08-25,PB,Aguiar,city,24,0,98,False,5640,5630,2500205,426.28774,0.0000
2020-08-24,PB,Aguiar,city,24,0,97,False,5640,5630,2500205,426.28774,0.0000
2020-08-23,PB,Aguiar,city,24,0,96,False,5640,5630,2500205,426.28774,0.0000
2020-08-22,PB,Aguiar,city,24,0,95,False,5640,5630,2500205,426.28774,0.0000
2020-08-21,PB,Aguiar,city,24,0,94,False,5640,5630,2500205,426.28774,0.0000
2020-08-20,PB,Aguiar,city,24,0,93,False,5640,5630,2500205,426.28774,0.0000
2020-08-19,PB,Aguiar,city,24,0,92,False,5640,5630,2500205,426.28774,0.0000
2020-08-18,PB,Aguiar,city,24,0,91,False,5640,5630,2500205,426.28774,0.0000
2020-08-17,PB,Aguiar,city,24,0,90,False,5640,5630,2500205,426.28774,0.0000
2020-08-16,PB,Aguiar,city,24,0,89,False,5640,5630,2500205,426.28774,0.0000
2020-08-15,PB,Aguiar,city,24,0,88,False,5640,5630,2500205,426.28774,0.0000
2020-08-14,PB,Aguiar,city,24,0,87,False,5640,5630,2500205,426.28774,0.0000
2020-08-13,PB,Aguiar,city,24,0,86,False,5640,5630,2500205,426.28774,0.0000
2020-08-12,PB,Aguiar,city,24,0,85,False,5640,5630,2500205,426.28774,0.0000
2020-08-11,PB,Aguiar,city,24,0,84,False,5640,5630,2500205,426.28774,0.0000
