date,state,city,place_type,confirmed,deaths,order_for_place,is_last,estimated_population_2019,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-10-11,SE,,state,79896,2095,201,False,2298696,2318822,28,3445.54261,0.0262
2020-10-10,SE,,state,79501,2089,200,False,2298696,2318822,28,3428.50810,0.0263
2020-10-09,SE,,state,79245,2083,199,False,2298696,2318822,28,3417.46801,0.0263
2020-10-08,SE,,state,78957,2078,198,False,2298696,2318822,28,3405.04791,0.0263
2020-10-07,SE,,state,78692,2072,197,False,2298696,2318822,28,3393.61969,0.0263
2020-10-06,SE,,state,78525,2067,196,False,2298696,2318822,28,3386.41776,0.0263
2020-10-05,SE,,state,78380,2061,195,False,2298696,2318822,28,3380.16458,0.0263
2020-10-04,SE,,state,78195,2055,194,False,2298696,2318822,28,3372.18639,0.0263
2020-10-03,SE,,state,78002,2051,193,False,2298696,2318822,28,3363.86320,0.0263
2020-10-02,SE,,state,77779,2045,192,False,2298696,2318822,28,3354.24625,0.0263
2020-10-01,SE,,state,77635,2040,191,False,2298696,2318822,28,3348.03620,0.0263
2020-09-30,SE,,state,77440,2036,190,False,2298696,2318822,28,3339.62676,0.0263
2020-09-29,SE,,state,77280,2031,189,False,2298696,2318822,28,3332.72670,0.0263
2020-09-28,SE,,state,77172,2025,188,False,2298696,2318822,28,3328.06917,0.0262
2020-09-27,SE,,state,77083,2019,187,False,2298696,2318822,28,3324.23101,0.0262
2020-09-26,SE,,state,76917,2015,186,False,2298696,2318822,28,3317.07220,0.0262
2020-09-25,SE,,state,76727,2010,185,False,2298696,2318822,28,3308.87839,0.0262
2020-09-24,SE,,state,76603,2004,184,False,2298696,2318822,28,3303.53084,0.0262
2020-09-23,SE,,state,76353,1999,183,False,2298696,2318822,28,3292.74951,0.0262
2020-09-22,SE,,state,76193,1993,182,False,2298696,2318822,28,3285.84945,0.0262
2020-09-21,SE,,state,76073,1987,181,False,2298696,2318822,28,3280.67441,0.0261
2020-09-20,SE,,state,75873,1981,180,False,2298696,2318822,28,3272.04934,0.0261
2020-09-19,SE,,state,75772,1976,179,False,2298696,2318822,28,3267.69368,0.0261
2020-09-18,SE,,state,75664,1972,178,False,2298696,2318822,28,3263.03615,0.0261
2020-09-17,SE,,state,75560,1968,177,False,2298696,2318822,28,3258.55111,0.0260
2020-09-16,SE,,state,75342,1965,176,False,2298696,2318822,28,3249.14978,0.0261
2020-09-15,SE,,state,75203,1962,175,False,2298696,2318822,28,3243.15536,0.0261
2020-09-14,SE,,state,75046,1956,174,False,2298696,2318822,28,3236.38468,0.0261
2020-09-13,SE,,state,74833,1949,173,False,2298696,2318822,28,3227.19898,0.0260
2020-09-12,SE,,state,74765,1945,172,False,2298696,2318822,28,3224.26646,0.0260
2020-09-11,SE,,state,74645,1939,171,False,2298696,2318822,28,3219.09142,0.0260
2020-09-10,SE,,state,74386,1933,170,False,2298696,2318822,28,3207.92195,0.0260
2020-09-09,SE,,state,74121,1920,169,False,2298696,2318822,28,3196.49374,0.0259
2020-09-08,SE,,state,73846,1898,168,False,2298696,2318822,28,3184.63427,0.0257
2020-09-07,SE,,state,73846,1898,167,False,2298696,2318822,28,3184.63427,0.0257
2020-09-06,SE,,state,73740,1893,166,False,2298696,2318822,28,3180.06298,0.0257
2020-09-05,SE,,state,73631,1885,165,False,2298696,2318822,28,3175.36232,0.0256
2020-09-04,SE,,state,73383,1880,164,False,2298696,2318822,28,3164.66723,0.0256
2020-09-03,SE,,state,73182,1877,163,False,2298696,2318822,28,3155.99904,0.0256
2020-09-02,SE,,state,72931,1873,162,False,2298696,2318822,28,3145.17458,0.0257
2020-09-01,SE,,state,72721,1867,161,False,2298696,2318822,28,3136.11825,0.0257
2020-08-31,SE,,state,72528,1857,160,False,2298696,2318822,28,3127.79506,0.0256
2020-08-30,SE,,state,72417,1844,159,False,2298696,2318822,28,3123.00815,0.0255
2020-08-29,SE,,state,72280,1839,158,False,2298696,2318822,28,3117.09998,0.0254
2020-08-28,SE,,state,72039,1837,157,False,2298696,2318822,28,3106.70677,0.0255
2020-08-27,SE,,state,71599,1830,156,False,2298696,2318822,28,3087.73162,0.0256
2020-08-26,SE,,state,71222,1822,155,False,2298696,2318822,28,3071.47336,0.0256
2020-08-25,SE,,state,70926,1808,154,False,2298696,2318822,28,3058.70826,0.0255
2020-08-24,SE,,state,70606,1793,153,False,2298696,2318822,28,3044.90815,0.0254
2020-08-23,SE,,state,70472,1782,152,False,2298696,2318822,28,3039.12935,0.0253
2020-08-22,SE,,state,70252,1771,151,False,2298696,2318822,28,3029.64178,0.0252
2020-08-21,SE,,state,69845,1761,150,False,2298696,2318822,28,3012.08976,0.0252
2020-08-20,SE,,state,69502,1757,149,False,2298696,2318822,28,2997.29777,0.0253
2020-08-19,SE,,state,69067,1745,148,False,2298696,2318822,28,2978.53824,0.0253
2020-08-18,SE,,state,68699,1729,147,False,2298696,2318822,28,2962.66811,0.0252
2020-08-17,SE,,state,68313,1717,146,False,2298696,2318822,28,2946.02173,0.0251
2020-08-16,SE,,state,67997,1705,145,False,2298696,2318822,28,2932.39412,0.0251
2020-08-15,SE,,state,67701,1696,144,False,2298696,2318822,28,2919.62902,0.0251
2020-08-14,SE,,state,67225,1684,143,False,2298696,2318822,28,2899.10135,0.0251
2020-08-13,SE,,state,66810,1670,142,False,2298696,2318822,28,2881.20434,0.0250
2020-08-12,SE,,state,65865,1653,141,False,2298696,2318822,28,2840.45088,0.0251
2020-08-11,SE,,state,65455,1633,140,False,2298696,2318822,28,2822.76949,0.0249
2020-08-10,SE,,state,64974,1614,139,False,2298696,2318822,28,2802.02620,0.0248
2020-08-09,SE,,state,64693,1589,138,False,2298696,2318822,28,2789.90798,0.0246
2020-08-08,SE,,state,64271,1577,137,False,2298696,2318822,28,2771.70908,0.0245
2020-08-07,SE,,state,63728,1558,136,False,2298696,2318822,28,2748.29202,0.0244
2020-08-06,SE,,state,63728,1558,135,False,2298696,2318822,28,2748.29202,0.0244
2020-08-05,SE,,state,61986,1525,134,False,2298696,2318822,28,2673.16767,0.0246
2020-08-04,SE,,state,61069,1509,133,False,2298696,2318822,28,2633.62173,0.0247
2020-08-03,SE,,state,60479,1489,132,False,2298696,2318822,28,2608.17777,0.0246
2020-08-02,SE,,state,60035,1465,131,False,2298696,2318822,28,2589.03012,0.0244
2020-08-01,SE,,state,59724,1448,130,False,2298696,2318822,28,2575.61814,0.0242
2020-07-31,SE,,state,58713,1434,129,False,2298696,2318822,28,2532.01841,0.0244
2020-07-30,SE,,state,57684,1408,128,False,2298696,2318822,28,2487.64243,0.0244
2020-07-29,SE,,state,56214,1390,127,False,2298696,2318822,28,2424.24817,0.0247
2020-07-28,SE,,state,55009,1359,126,False,2298696,2318822,28,2372.28213,0.0247
2020-07-27,SE,,state,53612,1340,125,False,2298696,2318822,28,2312.03603,0.0250
2020-07-26,SE,,state,52603,1314,124,False,2298696,2318822,28,2268.52255,0.0250
2020-07-25,SE,,state,52264,1303,123,False,2298696,2318822,28,2253.90306,0.0249
2020-07-24,SE,,state,51132,1284,122,False,2298696,2318822,28,2205.08517,0.0251
2020-07-23,SE,,state,49397,1247,121,False,2298696,2318822,28,2130.26269,0.0252
2020-07-22,SE,,state,48140,1211,120,False,2298696,2318822,28,2076.05413,0.0252
2020-07-21,SE,,state,47110,1182,119,False,2298696,2318822,28,2031.63503,0.0251
2020-07-20,SE,,state,46059,1156,118,False,2298696,2318822,28,1986.31029,0.0251
2020-07-19,SE,,state,45243,1125,117,False,2298696,2318822,28,1951.12001,0.0249
2020-07-18,SE,,state,43072,1111,116,False,2298696,2318822,28,1857.49488,0.0258
2020-07-17,SE,,state,41888,1088,115,False,2298696,2318822,28,1806.43447,0.0260
2020-07-16,SE,,state,41226,1071,114,False,2298696,2318822,28,1777.88550,0.0260
2020-07-15,SE,,state,40139,1054,113,False,2298696,2318822,28,1731.00824,0.0263
2020-07-14,SE,,state,39167,1033,112,False,2298696,2318822,28,1689.09041,0.0264
2020-07-13,SE,,state,38221,1012,111,False,2298696,2318822,28,1648.29383,0.0265
2020-07-12,SE,,state,37631,984,110,False,2298696,2318822,28,1622.84988,0.0261
2020-07-11,SE,,state,36046,954,109,False,2298696,2318822,28,1554.49621,0.0265
2020-07-10,SE,,state,34713,931,108,False,2298696,2318822,28,1497.01012,0.0268
2020-07-09,SE,,state,33416,901,107,False,2298696,2318822,28,1441.07655,0.0270
2020-07-08,SE,,state,32490,875,106,False,2298696,2318822,28,1401.14248,0.0269
2020-07-07,SE,,state,31640,851,105,False,2298696,2318822,28,1364.48593,0.0269
2020-07-06,SE,,state,30718,826,104,False,2298696,2318822,28,1324.72436,0.0269
2020-07-05,SE,,state,30217,798,103,False,2298696,2318822,28,1303.11857,0.0264
2020-07-04,SE,,state,29761,783,102,False,2298696,2318822,28,1283.45341,0.0263
2020-07-03,SE,,state,28186,764,101,False,2298696,2318822,28,1215.53099,0.0271
2020-07-02,SE,,state,26612,725,100,False,2298696,2318822,28,1147.65170,0.0272
2020-07-01,SE,,state,26612,725,99,False,2298696,2318822,28,1147.65170,0.0272
2020-06-30,SE,,state,25411,676,98,False,2298696,2318822,28,1095.85816,0.0266
2020-06-29,SE,,state,24817,653,97,False,2298696,2318822,28,1070.24170,0.0263
2020-06-28,SE,,state,24421,620,96,False,2298696,2318822,28,1053.16406,0.0254
2020-06-27,SE,,state,23319,605,95,False,2298696,2318822,28,1005.63993,0.0259
2020-06-26,SE,,state,21908,579,94,False,2298696,2318822,28,944.79007,0.0264
2020-06-25,SE,,state,21081,554,93,False,2298696,2318822,28,909.12541,0.0263
2020-06-24,SE,,state,20353,524,92,False,2298696,2318822,28,877.73016,0.0257
2020-06-23,SE,,state,19883,511,91,False,2298696,2318822,28,857.46125,0.0257
2020-06-22,SE,,state,19384,491,90,False,2298696,2318822,28,835.94170,0.0253
2020-06-21,SE,,state,18985,462,89,False,2298696,2318822,28,818.73469,0.0243
2020-06-20,SE,,state,18449,448,88,False,2298696,2318822,28,795.61950,0.0243
2020-06-19,SE,,state,17808,426,87,False,2298696,2318822,28,767.97615,0.0239
2020-06-18,SE,,state,17338,400,86,False,2298696,2318822,28,747.70724,0.0231
2020-06-17,SE,,state,16807,383,85,False,2298696,2318822,28,724.80768,0.0228
2020-06-16,SE,,state,16310,364,84,False,2298696,2318822,28,703.37439,0.0223
2020-06-15,SE,,state,15675,352,83,False,2298696,2318822,28,675.98979,0.0225
2020-06-14,SE,,state,13968,330,82,False,2298696,2318822,28,602.37483,0.0236
2020-06-13,SE,,state,12866,316,81,False,2298696,2318822,28,554.85070,0.0246
2020-06-12,SE,,state,11534,305,80,False,2298696,2318822,28,497.40774,0.0264
2020-06-11,SE,,state,11056,283,79,False,2298696,2318822,28,476.79382,0.0256
2020-06-10,SE,,state,10615,264,78,False,2298696,2318822,28,457.77554,0.0249
2020-06-09,SE,,state,10126,252,77,False,2298696,2318822,28,436.68725,0.0249
2020-06-08,SE,,state,9727,234,76,False,2298696,2318822,28,419.48024,0.0241
2020-06-07,SE,,state,9290,217,75,False,2298696,2318822,28,400.63446,0.0234
2020-06-06,SE,,state,8972,208,74,False,2298696,2318822,28,386.92060,0.0232
2020-06-05,SE,,state,8577,198,73,False,2298696,2318822,28,369.88609,0.0231
2020-06-04,SE,,state,8200,186,72,False,2298696,2318822,28,353.62783,0.0227
2020-06-03,SE,,state,7989,180,71,False,2298696,2318822,28,344.52839,0.0225
2020-06-02,SE,,state,7555,172,70,False,2298696,2318822,28,325.81199,0.0228
2020-06-01,SE,,state,7233,166,69,False,2298696,2318822,28,311.92562,0.0230
2020-05-31,SE,,state,6999,158,68,False,2298696,2318822,28,301.83429,0.0226
2020-05-30,SE,,state,6805,149,67,False,2298696,2318822,28,293.46798,0.0219
2020-05-29,SE,,state,6462,142,66,False,2298696,2318822,28,278.67598,0.0220
2020-05-28,SE,,state,6156,135,65,False,2298696,2318822,28,265.47963,0.0219
2020-05-27,SE,,state,5912,127,64,False,2298696,2318822,28,254.95704,0.0215
2020-05-26,SE,,state,5735,116,63,False,2298696,2318822,28,247.32386,0.0202
2020-05-25,SE,,state,5448,103,62,False,2298696,2318822,28,234.94688,0.0189
2020-05-24,SE,,state,5314,93,61,False,2298696,2318822,28,229.16809,0.0175
2020-05-23,SE,,state,5131,86,60,False,2298696,2318822,28,221.27615,0.0168
2020-05-22,SE,,state,4922,82,59,False,2298696,2318822,28,212.26295,0.0167
2020-05-21,SE,,state,4734,76,58,False,2298696,2318822,28,204.15539,0.0161
2020-05-20,SE,,state,4277,69,57,False,2298696,2318822,28,184.44710,0.0161
2020-05-19,SE,,state,3967,63,56,False,2298696,2318822,28,171.07825,0.0159
2020-05-18,SE,,state,3566,59,55,False,2298696,2318822,28,153.78498,0.0165
2020-05-17,SE,,state,3343,57,54,False,2298696,2318822,28,144.16803,0.0171
2020-05-16,SE,,state,3135,53,53,False,2298696,2318822,28,135.19796,0.0169
2020-05-15,SE,,state,2868,50,52,False,2298696,2318822,28,123.68349,0.0174
2020-05-14,SE,,state,2494,47,51,False,2298696,2318822,28,107.55461,0.0188
2020-05-13,SE,,state,2268,42,50,False,2298696,2318822,28,97.80828,0.0185
2020-05-12,SE,,state,2032,37,49,False,2298696,2318822,28,87.63070,0.0182
2020-05-11,SE,,state,1800,37,48,False,2298696,2318822,28,77.62562,0.0206
2020-05-10,SE,,state,1771,34,47,False,2298696,2318822,28,76.37499,0.0192
2020-05-09,SE,,state,1588,33,46,False,2298696,2318822,28,68.48305,0.0208
2020-05-08,SE,,state,1438,28,45,False,2298696,2318822,28,62.01425,0.0195
2020-05-07,SE,,state,1214,25,44,False,2298696,2318822,28,52.35417,0.0206
2020-05-06,SE,,state,998,23,43,False,2298696,2318822,28,43.03909,0.0230
2020-05-05,SE,,state,898,21,42,False,2298696,2318822,28,38.72656,0.0234
2020-05-04,SE,,state,772,17,41,False,2298696,2318822,28,33.29277,0.0220
2020-05-03,SE,,state,730,14,40,False,2298696,2318822,28,31.48150,0.0192
2020-05-02,SE,,state,601,14,39,False,2298696,2318822,28,25.91833,0.0233
2020-05-01,SE,,state,517,14,38,False,2298696,2318822,28,22.29580,0.0271
2020-04-30,SE,,state,453,14,37,False,2298696,2318822,28,19.53578,0.0309
2020-04-28,SE,,state,280,11,36,False,2298696,2318822,28,12.07510,0.0393
2020-04-27,SE,,state,211,11,35,False,2298696,2318822,28,9.09945,0.0521
2020-04-26,SE,,state,175,9,34,False,2298696,2318822,28,7.54694,0.0514
2020-04-25,SE,,state,154,9,33,False,2298696,2318822,28,6.64130,0.0584
2020-04-24,SE,,state,145,8,32,False,2298696,2318822,28,6.25318,0.0552
2020-04-23,SE,,state,135,8,31,False,2298696,2318822,28,5.82192,0.0593
2020-04-22,SE,,state,118,7,30,False,2298696,2318822,28,5.08879,0.0593
2020-04-21,SE,,state,117,7,29,False,2298696,2318822,28,5.04567,0.0598
2020-04-20,SE,,state,92,5,28,False,2298696,2318822,28,3.96753,0.0543
2020-04-19,SE,,state,86,5,27,False,2298696,2318822,28,3.70878,0.0581
2020-04-18,SE,,state,71,5,26,False,2298696,2318822,28,3.06190,0.0704
2020-04-17,SE,,state,58,4,25,False,2298696,2318822,28,2.50127,0.0690
2020-04-16,SE,,state,53,4,24,False,2298696,2318822,28,2.28564,0.0755
2020-04-15,SE,,state,48,4,23,False,2298696,2318822,28,2.07002,0.0833
2020-04-14,SE,,state,46,4,22,False,2298696,2318822,28,1.98377,0.0870
2020-04-13,SE,,state,45,4,21,False,2298696,2318822,28,1.94064,0.0889
2020-04-11,SE,,state,44,4,20,False,2298696,2318822,28,1.89752,0.0909
2020-04-10,SE,,state,42,4,19,False,2298696,2318822,28,1.81126,0.0952
2020-04-09,SE,,state,40,4,18,False,2298696,2318822,28,1.72501,0.1000
2020-04-08,SE,,state,39,4,17,False,2298696,2318822,28,1.68189,0.1026
2020-04-07,SE,,state,36,4,16,False,2298696,2318822,28,1.55251,0.1111
2020-04-06,SE,,state,32,4,15,False,2298696,2318822,28,1.38001,0.1250
2020-04-04,SE,,state,32,3,14,False,2298696,2318822,28,1.38001,0.0938
2020-04-03,SE,,state,27,2,13,False,2298696,2318822,28,1.16438,0.0741
2020-04-02,SE,,state,24,2,12,False,2298696,2318822,28,1.03501,0.0833
2020-04-01,SE,,state,22,0,11,False,2298696,2318822,28,0.94876,0.0000
2020-03-31,SE,,state,19,0,10,False,2298696,2318822,28,0.81938,0.0000
2020-03-30,SE,,state,18,0,9,False,2298696,2318822,28,0.77626,0.0000
2020-03-27,SE,,state,16,0,8,False,2298696,2318822,28,0.69001,0.0000
2020-03-25,SE,,state,16,0,7,False,2298696,2318822,28,0.69001,0.0000
2020-03-24,SE,,state,15,0,6,False,2298696,2318822,28,0.64688,0.0000
2020-03-21,SE,,state,10,0,5,False,2298696,2318822,28,0.43125,0.0000
2020-03-20,SE,,state,7,0,4,False,2298696,2318822,28,0.30188,0.0000
2020-03-18,SE,,state,6,0,3,False,2298696,2318822,28,0.25875,0.0000
2020-03-16,SE,,state,5,0,2,False,2298696,2318822,28,0.21563,0.0000
2020-03-14,SE,,state,1,0,1,False,2298696,2318822,28,0.04313,0.0000
2020-10-31,SE,Amparo de São Francisco,city,74,2,165,True,2374,2380,2800100,3109.24370,0.0270
2020-10-30,SE,Amparo de São Francisco,city,74,2,164,False,2374,2380,2800100,3109.24370,0.0270
2020-10-28,SE,Amparo de São Francisco,city,74,2,163,False,2374,2380,2800100,3109.24370,0.0270
2020-10-27,SE,Amparo de São Francisco,city,74,2,162,False,2374,2380,2800100,3109.24370,0.0270
2020-10-26,SE,Amparo de São Francisco,city,74,2,161,False,2374,2380,2800100,3109.24370,0.0270
2020-10-25,SE,Amparo de São Francisco,city,74,2,160,False,2374,2380,2800100,3109.24370,0.0270
2020-10-24,SE,Amparo de São Francisco,city,74,2,159,False,2374,2380,2800100,3109.24370,0.0270
2020-10-23,SE,Amparo de São Francisco,city,74,2,158,False,2374,2380,2800100,3109.24370,0.0270
2020-10-22,SE,Amparo de São Francisco,city,74,2,157,False,2374,2380,2800100,3109.24370,0.0270
2020-10-21,SE,Amparo de São Francisco,city,74,2,156,False,2374,2380,2800100,3109.24370,0.0270
2020-10-19,SE,Amparo de São Francisco,city,74,2,155,False,2374,2380,2800100,3109.24370,0.0270
2020-10-18,SE,Amparo de São Francisco,city,74,2,154,False,2374,2380,2800100,3109.24370,0.0270
2020-10-17,SE,Amparo de São Francisco,city,74,2,153,False,2374,2380,2800100,3109.24370,0.0270
2020-10-16,SE,Amparo de São Francisco,city,74,2,152,False,2374,2380,2800100,3109.24370,0.0270
2020-10-14,SE,Amparo de São Francisco,city,74,2,151,False,2374,2380,2800100,3109.24370,0.0270
2020-10-13,SE,Amparo de São Francisco,city,74,2,150,False,2374,2380,2800100,3109.24370,0.0270
2020-10-12,SE,Amparo de São Francisco,city,74,2,149,False,2374,2380,2800100,3109.24370,0.0270
2020-10-11,SE,Amparo de São Francisco,city,74,2,148,False,2374,2380,2800100,3109.24370,0.0270
2020-10-10,SE,Amparo de São Francisco,city,74,2,147,False,2374,2380,2800100,3109.24370,0.0270
2020-10-09,SE,Amparo de São Francisco,city,74,2,146,False,2374,2380,2800100,3109.24370,0.0270
2020-10-08,SE,Amparo de São Francisco,city,74,2,145,False,2374,2380,2800100,3109.24370,0.0270
2020-10-07,SE,Amparo de São Francisco,city,74,1,144,False,2374,2380,2800100,3109.24370,0.0135
2020-10-06,SE,Amparo de São Francisco,city,74,1,143,False,2374,2380,2800100,3109.24370,0.0135
2020-10-05,SE,Amparo de São Francisco,city,74,1,142,False,2374,2380,2800100,3109.24370,0.0135
2020-10-04,SE,Amparo de São Francisco,city,74,1,141,False,2374,2380,2800100,3109.24370,0.0135
2020-10-03,SE,Amparo de São Francisco,city,74,1,140,False,2374,2380,2800100,3109.24370,0.0135
2020-10-02,SE,Amparo de São Francisco,city,74,1,139,False,2374,2380,2800100,3109.24370,0.0135
2020-10-01,SE,Amparo de São Francisco,city,73,1,138,False,2374,2380,2800100,3067.22689,0.0137
2020-09-30,SE,Amparo de São Francisco,city,73,1,137,False,2374,2380,2800100,3067.22689,0.0137
2020-09-29,SE,Amparo de São Francisco,city,73,1,136,False,2374,2380,2800100,3067.22689,0.0137
2020-09-28,SE,Amparo de São Francisco,city,73,1,135,False,2374,2380,2800100,3067.22689,0.0137
2020-09-27,SE,Amparo de São Francisco,city,72,0,134,False,2374,2380,2800100,3025.21008,0.0000
2020-09-26,SE,Amparo de São Francisco,city,72,0,133,False,2374,2380,2800100,3025.21008,0.0000
2020-09-25,SE,Amparo de São Francisco,city,72,0,132,False,2374,2380,2800100,3025.21008,0.0000
2020-09-24,SE,Amparo de São Francisco,city,72,0,131,False,2374,2380,2800100,3025.21008,0.0000
2020-09-23,SE,Amparo de São Francisco,city,72,0,130,False,2374,2380,2800100,3025.21008,0.0000
2020-09-22,SE,Amparo de São Francisco,city,72,0,129,False,2374,2380,2800100,3025.21008,0.0000
2020-09-21,SE,Amparo de São Francisco,city,72,0,128,False,2374,2380,2800100,3025.21008,0.0000
2020-09-20,SE,Amparo de São Francisco,city,72,0,127,False,2374,2380,2800100,3025.21008,0.0000
2020-09-19,SE,Amparo de São Francisco,city,72,0,126,False,2374,2380,2800100,3025.21008,0.0000
2020-09-18,SE,Amparo de São Francisco,city,72,0,125,False,2374,2380,2800100,3025.21008,0.0000
2020-09-17,SE,Amparo de São Francisco,city,72,0,124,False,2374,2380,2800100,3025.21008,0.0000
2020-09-16,SE,Amparo de São Francisco,city,72,0,123,False,2374,2380,2800100,3025.21008,0.0000
2020-09-15,SE,Amparo de São Francisco,city,72,0,122,False,2374,2380,2800100,3025.21008,0.0000
2020-09-14,SE,Amparo de São Francisco,city,72,0,121,False,2374,2380,2800100,3025.21008,0.0000
2020-09-13,SE,Amparo de São Francisco,city,72,0,120,False,2374,2380,2800100,3025.21008,0.0000
2020-09-12,SE,Amparo de São Francisco,city,72,0,119,False,2374,2380,2800100,3025.21008,0.0000
2020-09-11,SE,Amparo de São Francisco,city,72,0,118,False,2374,2380,2800100,3025.21008,0.0000
2020-09-10,SE,Amparo de São Francisco,city,72,0,117,False,2374,2380,2800100,3025.21008,0.0000
2020-09-09,SE,Amparo de São Francisco,city,72,0,116,False,2374,2380,2800100,3025.21008,0.0000
2020-09-08,SE,Amparo de São Francisco,city,72,0,115,False,2374,2380,2800100,3025.21008,0.0000
2020-09-07,SE,Amparo de São Francisco,city,72,0,114,False,2374,2380,2800100,3025.21008,0.0000
2020-09-05,SE,Amparo de São Francisco,city,72,0,113,False,2374,2380,2800100,3025.21008,0.0000
2020-09-04,SE,Amparo de São Francisco,city,72,0,112,False,2374,2380,2800100,3025.21008,0.0000
2020-09-03,SE,Amparo de São Francisco,city,72,0,111,False,2374,2380,2800100,3025.21008,0.0000
2020-09-02,SE,Amparo de São Francisco,city,72,0,110,False,2374,2380,2800100,3025.21008,0.0000
2020-09-01,SE,Amparo de São Francisco,city,71,0,109,False,2374,2380,2800100,2983.19328,0.0000
2020-08-31,SE,Amparo de São Francisco,city,70,0,108,False,2374,2380,2800100,2941.17647,0.0000
2020-08-30,SE,Amparo de São Francisco,city,70,0,107,False,2374,2380,2800100,2941.17647,0.0000
2020-08-29,SE,Amparo de São Francisco,city,70,0,106,False,2374,2380,2800100,2941.17647,0.0000
2020-08-28,SE,Amparo de São Francisco,city,70,0,105,False,2374,2380,2800100,2941.17647,0.0000
2020-08-27,SE,Amparo de São Francisco,city,70,0,104,False,2374,2380,2800100,2941.17647,0.0000
2020-08-26,SE,Amparo de São Francisco,city,70,0,103,False,2374,2380,2800100,2941.17647,0.0000
2020-08-25,SE,Amparo de São Francisco,city,70,0,102,False,2374,2380,2800100,2941.17647,0.0000
2020-08-24,SE,Amparo de São Francisco,city,70,0,101,False,2374,2380,2800100,2941.17647,0.0000
2020-08-23,SE,Amparo de São Francisco,city,70,0,100,False,2374,2380,2800100,2941.17647,0.0000
2020-08-22,SE,Amparo de São Francisco,city,70,0,99,False,2374,2380,2800100,2941.17647,0.0000
2020-08-21,SE,Amparo de São Francisco,city,70,0,98,False,2374,2380,2800100,2941.17647,0.0000
2020-08-20,SE,Amparo de São Francisco,city,70,0,97,False,2374,2380,2800100,2941.17647,0.0000
2020-08-19,SE,Amparo de São Francisco,city,70,0,96,False,2374,2380,2800100,2941.17647,0.0000
2020-08-17,SE,Amparo de São Francisco,city,70,0,95,False,2374,2380,2800100,2941.17647,0.0000
2020-08-16,SE,Amparo de São Francisco,city,69,0,94,False,2374,2380,2800100,2899.15966,0.0000
2020-08-15,SE,Amparo de São Francisco,city,69,0,93,False,2374,2380,2800100,2899.15966,0.0000
2020-08-14,SE,Amparo de São Francisco,city,69,0,92,False,2374,2380,2800100,2899.15966,0.0000
2020-08-13,SE,Amparo de São Francisco,city,69,0,91,False,2374,2380,2800100,2899.15966,0.0000
2020-08-12,SE,Amparo de São Francisco,city,69,0,90,False,2374,2380,2800100,2899.15966,0.0000
2020-08-11,SE,Amparo de São Francisco,city,68,0,89,False,2374,2380,2800100,2857.14286,0.0000
2020-08-09,SE,Amparo de São Francisco,city,68,0,88,False,2374,2380,2800100,2857.14286,0.0000
2020-08-08,SE,Amparo de São Francisco,city,68,0,87,False,2374,2380,2800100,2857.14286,0.0000
2020-08-07,SE,Amparo de São Francisco,city,68,0,86,False,2374,2380,2800100,2857.14286,0.0000
2020-08-06,SE,Amparo de São Francisco,city,68,0,85,False,2374,2380,2800100,2857.14286,0.0000
2020-08-05,SE,Amparo de São Francisco,city,65,0,84,False,2374,2380,2800100,2731.09244,0.0000
2020-08-04,SE,Amparo de São Francisco,city,65,0,83,False,2374,2380,2800100,2731.09244,0.0000
