date,state,city,place_type,confirmed,deaths,order_for_place,is_last,estimated_population_2019,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-05-25,DF,Brasília,city,6197,106,79,False,3015268,3055149,5300108,202.83790,0.0171
2020-05-24,DF,Brasília,city,5902,98,78,False,3015268,3055149,5300108,193.18207,0.0166
2020-05-23,DF,Brasília,city,5605,89,77,False,3015268,3055149,5300108,183.46077,0.0159
2020-05-22,DF,Brasília,city,5337,84,76,False,3015268,3055149,5300108,174.68870,0.0157
2020-05-21,DF,Brasília,city,4957,79,75,False,3015268,3055149,5300108,162.25068,0.0159
2020-05-20,DF,Brasília,city,4723,73,74,False,3015268,3055149,5300108,154.59148,0.0155
2020-05-19,DF,Brasília,city,4339,68,73,False,3015268,3055149,5300108,142.02253,0.0157
2020-05-18,DF,Brasília,city,4123,62,72,False,3015268,3055149,5300108,134.95250,0.0150
2020-05-17,DF,Brasília,city,3919,57,71,False,3015268,3055149,5300108,128.27525,0.0145
2020-05-16,DF,Brasília,city,3701,55,70,False,3015268,3055149,5300108,121.13975,0.0149
2020-05-15,DF,Brasília,city,3392,54,69,False,3015268,3055149,5300108,111.02568,0.0159
2020-05-14,DF,Brasília,city,3073,50,68,False,3015268,3055149,5300108,100.58429,0.0163
2020-05-13,DF,Brasília,city,2900,47,67,False,3015268,3055149,5300108,94.92172,0.0162
2020-05-12,DF,Brasília,city,2733,45,66,False,3015268,3055149,5300108,89.45554,0.0165
2020-05-11,DF,Brasília,city,2571,43,65,False,3015268,3055149,5300108,84.15302,0.0167
2020-05-10,DF,Brasília,city,2464,41,64,False,3015268,3055149,5300108,80.65073,0.0166
2020-05-09,DF,Brasília,city,2350,38,63,False,3015268,3055149,5300108,76.91933,0.0162
2020-05-08,DF,Brasília,city,2217,36,62,False,3015268,3055149,5300108,72.56602,0.0162
2020-05-07,DF,Brasília,city,2078,35,61,False,3015268,3055149,5300108,68.01632,0.0168
2020-05-06,DF,Brasília,city,1893,35,60,False,3015268,3055149,5300108,61.96097,0.0185
2020-05-05,DF,Brasília,city,1707,34,59,False,3015268,3055149,5300108,55.87289,0.0199
2020-05-04,DF,Brasília,city,1670,33,58,False,3015268,3055149,5300108,54.66182,0.0198
2020-05-03,DF,Brasília,city,1616,33,57,False,3015268,3055149,5300108,52.89431,0.0204
2020-05-02,DF,Brasília,city,1521,32,56,False,3015268,3055149,5300108,49.78481,0.0210
2020-05-01,DF,Brasília,city,1458,31,55,False,3015268,3055149,5300108,47.72271,0.0213
2020-04-30,DF,Brasília,city,1342,30,54,False,3015268,3055149,5300108,43.92584,0.0224
2020-04-29,DF,Brasília,city,1237,28,53,False,3015268,3055149,5300108,40.48902,0.0226
2020-04-28,DF,Brasília,city,1158,28,52,False,3015268,3055149,5300108,37.90323,0.0242
2020-04-27,DF,Brasília,city,1119,28,51,False,3015268,3055149,5300108,36.62669,0.0250
2020-04-26,DF,Brasília,city,1051,27,50,False,3015268,3055149,5300108,34.40094,0.0257
2020-04-25,DF,Brasília,city,956,27,49,False,3015268,3055149,5300108,31.29144,0.0282
2020-04-24,DF,Brasília,city,944,26,48,False,3015268,3055149,5300108,30.89866,0.0275
2020-04-23,DF,Brasília,city,906,26,47,False,3015268,3055149,5300108,29.65485,0.0287
2020-04-22,DF,Brasília,city,898,25,46,False,3015268,3055149,5300108,29.39300,0.0278
2020-04-21,DF,Brasília,city,854,24,45,False,3015268,3055149,5300108,27.95281,0.0281
2020-04-20,DF,Brasília,city,817,24,44,False,3015268,3055149,5300108,26.74174,0.0294
2020-04-19,DF,Brasília,city,783,24,43,False,3015268,3055149,5300108,25.62886,0.0307
2020-04-18,DF,Brasília,city,740,24,42,False,3015268,3055149,5300108,24.22140,0.0324
2020-04-17,DF,Brasília,city,702,24,41,False,3015268,3055149,5300108,22.97760,0.0342
2020-04-16,DF,Brasília,city,674,20,40,False,3015268,3055149,5300108,22.06112,0.0297
2020-04-15,DF,Brasília,city,642,17,39,False,3015268,3055149,5300108,21.01371,0.0265
2020-04-14,DF,Brasília,city,610,17,38,False,3015268,3055149,5300108,19.96629,0.0279
2020-04-13,DF,Brasília,city,598,15,37,False,3015268,3055149,5300108,19.57351,0.0251
2020-04-12,DF,Brasília,city,576,14,36,False,3015268,3055149,5300108,18.85342,0.0243
2020-04-11,DF,Brasília,city,545,14,35,False,3015268,3055149,5300108,17.83874,0.0257
2020-04-10,DF,Brasília,city,518,14,34,False,3015268,3055149,5300108,16.95498,0.0270
2020-04-09,DF,Brasília,city,486,13,33,False,3015268,3055149,5300108,15.90757,0.0267
2020-04-08,DF,Brasília,city,472,12,32,False,3015268,3055149,5300108,15.44933,0.0254
2020-04-07,DF,Brasília,city,466,12,31,False,3015268,3055149,5300108,15.25294,0.0258
2020-04-06,DF,Brasília,city,442,10,30,False,3015268,3055149,5300108,14.46738,0.0226
2020-04-05,DF,Brasília,city,428,7,29,False,3015268,3055149,5300108,14.00914,0.0164
2020-04-04,DF,Brasília,city,418,7,28,False,3015268,3055149,5300108,13.68182,0.0167
2020-04-03,DF,Brasília,city,382,6,27,False,3015268,3055149,5300108,12.50348,0.0157
2020-04-02,DF,Brasília,city,373,5,26,False,3015268,3055149,5300108,12.20890,0.0134
2020-04-01,DF,Brasília,city,329,4,25,False,3015268,3055149,5300108,10.76871,0.0122
2020-03-31,DF,Brasília,city,305,3,24,False,3015268,3055149,5300108,9.98315,0.0098
2020-03-30,DF,Brasília,city,285,2,23,False,3015268,3055149,5300108,9.32851,0.0070
2020-03-29,DF,Brasília,city,270,1,22,False,3015268,3055149,5300108,8.83754,0.0037
2020-03-28,DF,Brasília,city,225,0,21,False,3015268,3055149,5300108,7.36462,0.0000
2020-03-27,DF,Brasília,city,211,0,20,False,3015268,3055149,5300108,6.90637,0.0000
2020-03-26,DF,Brasília,city,171,0,19,False,3015268,3055149,5300108,5.59711,0.0000
2020-03-25,DF,Brasília,city,195,0,18,False,3015268,3055149,5300108,6.38267,0.0000
2020-03-24,DF,Brasília,city,161,0,17,False,3015268,3055149,5300108,5.26979,0.0000
2020-03-23,DF,Brasília,city,138,0,16,False,3015268,3055149,5300108,4.51696,0.0000
2020-03-22,DF,Brasília,city,117,0,15,False,3015268,3055149,5300108,3.82960,0.0000
2020-03-21,DF,Brasília,city,108,0,14,False,3015268,3055149,5300108,3.53502,0.0000
2020-03-20,DF,Brasília,city,87,0,13,False,3015268,3055149,5300108,2.84765,0.0000
2020-03-19,DF,Brasília,city,42,0,12,False,3015268,3055149,5300108,1.37473,0.0000
2020-03-18,DF,Brasília,city,34,0,11,False,3015268,3055149,5300108,1.11288,0.0000
2020-03-16,DF,Brasília,city,19,0,10,False,3015268,3055149,5300108,0.62190,0.0000
2020-03-15,DF,Brasília,city,14,0,9,False,3015268,3055149,5300108,0.45824,0.0000
2020-03-14,DF,Brasília,city,8,0,8,False,3015268,3055149,5300108,0.26185,0.0000
2020-03-13,DF,Brasília,city,2,0,7,False,3015268,3055149,5300108,0.06546,0.0000
2020-03-12,DF,Brasília,city,2,0,6,False,3015268,3055149,5300108,0.06546,0.0000
2020-03-11,DF,Brasília,city,2,0,5,False,3015268,3055149,5300108,0.06546,0.0000
2020-03-10,DF,Brasília,city,1,0,4,False,3015268,3055149,5300108,0.03273,0.0000
2020-03-09,DF,Brasília,city,1,0,3,False,3015268,3055149,5300108,0.03273,0.0000
2020-03-08,DF,Brasília,city,1,0,2,False,3015268,3055149,5300108,0.03273,0.0000
2020-03-07,DF,Brasília,city,1,0,1,False,3015268,3055149,5300108,0.03273,0.0000
2020-11-09,DF,Importados/Indefinidos,city,26678,302,229,True,,,,,0.0113
2020-11-08,DF,Importados/Indefinidos,city,26634,302,228,False,,,,,0.0113
2020-11-07,DF,Importados/Indefinidos,city,26573,301,227,False,,,,,0.0113
2020-11-06,DF,Importados/Indefinidos,city,26478,297,226,False,,,,,0.0112
2020-11-05,DF,Importados/Indefinidos,city,26450,297,225,False,,,,,0.0112
2020-11-04,DF,Importados/Indefinidos,city,26422,296,224,False,,,,,0.0112
2020-11-03,DF,Importados/Indefinidos,city,26386,294,223,False,,,,,0.0111
2020-11-02,DF,Importados/Indefinidos,city,26316,293,222,False,,,,,0.0111
2020-11-01,DF,Importados/Indefinidos,city,26294,293,221,False,,,,,0.0111
2020-10-31,DF,Importados/Indefinidos,city,26251,293,220,False,,,,,0.0112
2020-10-30,DF,Importados/Indefinidos,city,26181,291,219,False,,,,,0.0111
2020-10-29,DF,Importados/Indefinidos,city,26128,290,218,False,,,,,0.0111
2020-10-28,DF,Importados/Indefinidos,city,26013,289,217,False,,,,,0.0111
2020-10-27,DF,Importados/Indefinidos,city,25948,289,216,False,,,,,0.0111
2020-10-26,DF,Importados/Indefinidos,city,25870,288,215,False,,,,,0.0111
2020-10-25,DF,Importados/Indefinidos,city,25778,288,214,False,,,,,0.0112
2020-10-24,DF,Importados/Indefinidos,city,25737,288,213,False,,,,,0.0112
2020-10-23,DF,Importados/Indefinidos,city,25700,287,212,False,,,,,0.0112
2020-10-22,DF,Importados/Indefinidos,city,25654,286,211,False,,,,,0.0111
2020-10-21,DF,Importados/Indefinidos,city,25578,286,210,False,,,,,0.0112
2020-10-20,DF,Importados/Indefinidos,city,25462,285,209,False,,,,,0.0112
2020-10-19,DF,Importados/Indefinidos,city,25395,284,208,False,,,,,0.0112
2020-10-18,DF,Importados/Indefinidos,city,25294,283,207,False,,,,,0.0112
2020-10-17,DF,Importados/Indefinidos,city,25250,282,206,False,,,,,0.0112
2020-10-16,DF,Importados/Indefinidos,city,25165,281,205,False,,,,,0.0112
2020-10-15,DF,Importados/Indefinidos,city,25051,278,204,False,,,,,0.0111
2020-10-14,DF,Importados/Indefinidos,city,24951,276,203,False,,,,,0.0111
2020-10-13,DF,Importados/Indefinidos,city,24742,274,202,False,,,,,0.0111
2020-10-12,DF,Importados/Indefinidos,city,24633,274,201,False,,,,,0.0111
2020-10-11,DF,Importados/Indefinidos,city,24585,273,200,False,,,,,0.0111
2020-10-10,DF,Importados/Indefinidos,city,24507,273,199,False,,,,,0.0111
2020-10-09,DF,Importados/Indefinidos,city,24425,273,198,False,,,,,0.0112
2020-10-08,DF,Importados/Indefinidos,city,24334,272,197,False,,,,,0.0112
2020-10-07,DF,Importados/Indefinidos,city,24246,272,196,False,,,,,0.0112
2020-10-06,DF,Importados/Indefinidos,city,24187,272,195,False,,,,,0.0112
2020-10-05,DF,Importados/Indefinidos,city,24105,272,194,False,,,,,0.0113
2020-10-04,DF,Importados/Indefinidos,city,23992,271,193,False,,,,,0.0113
2020-10-03,DF,Importados/Indefinidos,city,23913,269,192,False,,,,,0.0112
2020-10-02,DF,Importados/Indefinidos,city,23854,267,191,False,,,,,0.0112
2020-10-01,DF,Importados/Indefinidos,city,23719,266,190,False,,,,,0.0112
2020-09-30,DF,Importados/Indefinidos,city,23615,264,189,False,,,,,0.0112
2020-09-29,DF,Importados/Indefinidos,city,23523,262,188,False,,,,,0.0111
2020-09-28,DF,Importados/Indefinidos,city,23400,262,187,False,,,,,0.0112
2020-09-27,DF,Importados/Indefinidos,city,23203,262,186,False,,,,,0.0113
2020-09-26,DF,Importados/Indefinidos,city,23115,261,185,False,,,,,0.0113
2020-09-25,DF,Importados/Indefinidos,city,23034,260,184,False,,,,,0.0113
2020-09-24,DF,Importados/Indefinidos,city,22918,260,183,False,,,,,0.0113
2020-09-23,DF,Importados/Indefinidos,city,22829,259,182,False,,,,,0.0113
2020-09-22,DF,Importados/Indefinidos,city,22731,257,181,False,,,,,0.0113
2020-09-21,DF,Importados/Indefinidos,city,22617,255,180,False,,,,,0.0113
2020-09-20,DF,Importados/Indefinidos,city,22519,252,179,False,,,,,0.0112
2020-09-19,DF,Importados/Indefinidos,city,22410,250,178,False,,,,,0.0112
2020-09-18,DF,Importados/Indefinidos,city,22289,248,177,False,,,,,0.0111
2020-09-17,DF,Importados/Indefinidos,city,22110,246,176,False,,,,,0.0111
2020-09-16,DF,Importados/Indefinidos,city,21967,246,175,False,,,,,0.0112
2020-09-15,DF,Importados/Indefinidos,city,21753,244,174,False,,,,,0.0112
2020-09-14,DF,Importados/Indefinidos,city,21642,242,173,False,,,,,0.0112
2020-09-13,DF,Importados/Indefinidos,city,21488,238,172,False,,,,,0.0111
2020-09-12,DF,Importados/Indefinidos,city,21352,237,171,False,,,,,0.0111
2020-09-11,DF,Importados/Indefinidos,city,21228,237,170,False,,,,,0.0112
2020-09-10,DF,Importados/Indefinidos,city,21073,235,169,False,,,,,0.0112
2020-09-09,DF,Importados/Indefinidos,city,20973,234,168,False,,,,,0.0112
2020-09-08,DF,Importados/Indefinidos,city,20890,233,167,False,,,,,0.0112
2020-09-07,DF,Importados/Indefinidos,city,20725,227,166,False,,,,,0.0110
2020-09-06,DF,Importados/Indefinidos,city,20460,227,165,False,,,,,0.0111
2020-09-05,DF,Importados/Indefinidos,city,20329,226,164,False,,,,,0.0111
2020-09-04,DF,Importados/Indefinidos,city,20202,222,163,False,,,,,0.0110
2020-09-03,DF,Importados/Indefinidos,city,20016,219,162,False,,,,,0.0109
2020-09-02,DF,Importados/Indefinidos,city,19863,218,161,False,,,,,0.0110
2020-09-01,DF,Importados/Indefinidos,city,19588,215,160,False,,,,,0.0110
2020-08-31,DF,Importados/Indefinidos,city,19308,209,159,False,,,,,0.0108
2020-08-30,DF,Importados/Indefinidos,city,19218,203,158,False,,,,,0.0106
2020-08-29,DF,Importados/Indefinidos,city,19027,202,157,False,,,,,0.0106
2020-08-28,DF,Importados/Indefinidos,city,18895,203,156,False,,,,,0.0107
2020-08-27,DF,Importados/Indefinidos,city,18683,202,155,False,,,,,0.0108
2020-08-26,DF,Importados/Indefinidos,city,18488,200,154,False,,,,,0.0108
2020-08-25,DF,Importados/Indefinidos,city,18267,196,153,False,,,,,0.0107
2020-08-24,DF,Importados/Indefinidos,city,18047,194,152,False,,,,,0.0107
2020-08-23,DF,Importados/Indefinidos,city,17745,192,151,False,,,,,0.0108
2020-08-22,DF,Importados/Indefinidos,city,17544,192,150,False,,,,,0.0109
2020-08-21,DF,Importados/Indefinidos,city,17303,190,149,False,,,,,0.0110
2020-08-20,DF,Importados/Indefinidos,city,17121,190,148,False,,,,,0.0111
2020-08-19,DF,Importados/Indefinidos,city,16919,179,147,False,,,,,0.0106
2020-08-18,DF,Importados/Indefinidos,city,16734,176,146,False,,,,,0.0105
2020-08-17,DF,Importados/Indefinidos,city,16399,173,145,False,,,,,0.0105
2020-08-16,DF,Importados/Indefinidos,city,16146,169,144,False,,,,,0.0105
2020-08-15,DF,Importados/Indefinidos,city,15946,169,143,False,,,,,0.0106
2020-08-14,DF,Importados/Indefinidos,city,15792,167,142,False,,,,,0.0106
2020-08-13,DF,Importados/Indefinidos,city,15504,163,141,False,,,,,0.0105
2020-08-12,DF,Importados/Indefinidos,city,15271,161,140,False,,,,,0.0105
2020-08-11,DF,Importados/Indefinidos,city,15105,160,139,False,,,,,0.0106
2020-08-10,DF,Importados/Indefinidos,city,14815,154,138,False,,,,,0.0104
2020-08-09,DF,Importados/Indefinidos,city,14502,152,137,False,,,,,0.0105
2020-08-08,DF,Importados/Indefinidos,city,14257,151,136,False,,,,,0.0106
2020-08-07,DF,Importados/Indefinidos,city,14050,146,135,False,,,,,0.0104
2020-08-06,DF,Importados/Indefinidos,city,13492,145,134,False,,,,,0.0107
2020-08-05,DF,Importados/Indefinidos,city,13588,142,133,False,,,,,0.0105
2020-08-04,DF,Importados/Indefinidos,city,13381,140,132,False,,,,,0.0105
2020-08-03,DF,Importados/Indefinidos,city,13354,140,131,False,,,,,0.0105
2020-08-02,DF,Importados/Indefinidos,city,12999,138,130,False,,,,,0.0106
2020-08-01,DF,Importados/Indefinidos,city,12770,138,129,False,,,,,0.0108
2020-07-31,DF,Importados/Indefinidos,city,12603,136,128,False,,,,,0.0108
2020-07-30,DF,Importados/Indefinidos,city,12246,132,127,False,,,,,0.0108
2020-07-29,DF,Importados/Indefinidos,city,11989,130,126,False,,,,,0.0108
2020-07-28,DF,Importados/Indefinidos,city,11754,125,125,False,,,,,0.0106
2020-07-27,DF,Importados/Indefinidos,city,11506,119,124,False,,,,,0.0103
2020-07-26,DF,Importados/Indefinidos,city,11260,115,123,False,,,,,0.0102
2020-07-25,DF,Importados/Indefinidos,city,10965,111,122,False,,,,,0.0101
2020-07-24,DF,Importados/Indefinidos,city,10826,109,121,False,,,,,0.0101
2020-07-23,DF,Importados/Indefinidos,city,10535,105,120,False,,,,,0.0100
2020-07-22,DF,Importados/Indefinidos,city,10211,104,119,False,,,,,0.0102
2020-07-21,DF,Importados/Indefinidos,city,9944,102,118,False,,,,,0.0103
2020-07-20,DF,Importados/Indefinidos,city,9743,97,117,False,,,,,0.0100
2020-07-19,DF,Importados/Indefinidos,city,9520,96,116,False,,,,,0.0101
2020-07-18,DF,Importados/Indefinidos,city,9429,96,115,False,,,,,0.0102
2020-07-17,DF,Importados/Indefinidos,city,8986,93,114,False,,,,,0.0103
2020-07-16,DF,Importados/Indefinidos,city,8669,92,113,False,,,,,0.0106
2020-07-15,DF,Importados/Indefinidos,city,8478,83,112,False,,,,,0.0098
2020-07-14,DF,Importados/Indefinidos,city,8074,78,111,False,,,,,0.0097
2020-07-13,DF,Importados/Indefinidos,city,7834,77,110,False,,,,,0.0098
2020-07-12,DF,Importados/Indefinidos,city,7641,75,109,False,,,,,0.0098
2020-07-11,DF,Importados/Indefinidos,city,7419,74,108,False,,,,,0.0100
2020-07-10,DF,Importados/Indefinidos,city,7279,71,107,False,,,,,0.0098
2020-07-09,DF,Importados/Indefinidos,city,7090,69,106,False,,,,,0.0097
2020-07-08,DF,Importados/Indefinidos,city,6927,68,105,False,,,,,0.0098
2020-07-07,DF,Importados/Indefinidos,city,6721,66,104,False,,,,,0.0098
2020-07-06,DF,Importados/Indefinidos,city,6375,63,103,False,,,,,0.0099
2020-07-05,DF,Importados/Indefinidos,city,6237,62,102,False,,,,,0.0099
2020-07-04,DF,Importados/Indefinidos,city,6151,60,101,False,,,,,0.0098
2020-07-03,DF,Importados/Indefinidos,city,5928,55,100,False,,,,,0.0093
2020-07-02,DF,Importados/Indefinidos,city,5722,53,99,False,,,,,0.0093
2020-07-01,DF,Importados/Indefinidos,city,5565,53,98,False,,,,,0.0095
2020-06-30,DF,Importados/Indefinidos,city,5418,48,97,False,,,,,0.0089
2020-06-29,DF,Importados/Indefinidos,city,5222,47,96,False,,,,,0.0090
2020-06-28,DF,Importados/Indefinidos,city,5192,46,95,False,,,,,0.0089
2020-06-27,DF,Importados/Indefinidos,city,5124,46,94,False,,,,,0.0090
2020-06-26,DF,Importados/Indefinidos,city,4862,46,93,False,,,,,0.0095
2020-06-25,DF,Importados/Indefinidos,city,4368,46,92,False,,,,,0.0105
2020-06-24,DF,Importados/Indefinidos,city,4158,46,91,False,,,,,0.0111
2020-06-23,DF,Importados/Indefinidos,city,3911,43,90,False,,,,,0.0110
2020-06-22,DF,Importados/Indefinidos,city,3721,39,89,False,,,,,0.0105
2020-06-21,DF,Importados/Indefinidos,city,3629,37,88,False,,,,,0.0102
2020-06-20,DF,Importados/Indefinidos,city,3516,35,87,False,,,,,0.0100
2020-06-19,DF,Importados/Indefinidos,city,3449,34,86,False,,,,,0.0099
2020-06-18,DF,Importados/Indefinidos,city,3247,34,85,False,,,,,0.0105
2020-06-17,DF,Importados/Indefinidos,city,3056,34,84,False,,,,,0.0111
2020-06-16,DF,Importados/Indefinidos,city,2920,32,83,False,,,,,0.0110
2020-06-15,DF,Importados/Indefinidos,city,2401,31,82,False,,,,,0.0129
2020-06-14,DF,Importados/Indefinidos,city,2285,28,81,False,,,,,0.0123
2020-06-13,DF,Importados/Indefinidos,city,2197,28,80,False,,,,,0.0127
2020-06-12,DF,Importados/Indefinidos,city,2139,26,79,False,,,,,0.0122
2020-06-11,DF,Importados/Indefinidos,city,2043,24,78,False,,,,,0.0117
2020-06-10,DF,Importados/Indefinidos,city,1890,24,77,False,,,,,0.0127
2020-06-09,DF,Importados/Indefinidos,city,1746,22,76,False,,,,,0.0126
2020-06-08,DF,Importados/Indefinidos,city,1642,21,75,False,,,,,0.0128
2020-06-07,DF,Importados/Indefinidos,city,1608,18,74,False,,,,,0.0112
2020-06-06,DF,Importados/Indefinidos,city,1520,16,73,False,,,,,0.0105
2020-06-05,DF,Importados/Indefinidos,city,1344,16,72,False,,,,,0.0119
2020-06-04,DF,Importados/Indefinidos,city,1225,15,71,False,,,,,0.0122
2020-06-03,DF,Importados/Indefinidos,city,1139,15,70,False,,,,,0.0132
2020-06-02,DF,Importados/Indefinidos,city,1082,14,69,False,,,,,0.0129
2020-06-01,DF,Importados/Indefinidos,city,1024,13,68,False,,,,,0.0127
2020-05-31,DF,Importados/Indefinidos,city,973,13,67,False,,,,,0.0134
2020-05-30,DF,Importados/Indefinidos,city,936,13,66,False,,,,,0.0139
2020-05-29,DF,Importados/Indefinidos,city,845,12,65,False,,,,,0.0142
2020-05-28,DF,Importados/Indefinidos,city,810,10,64,False,,,,,0.0123
2020-05-27,DF,Importados/Indefinidos,city,782,10,63,False,,,,,0.0128
2020-05-26,DF,Importados/Indefinidos,city,759,10,62,False,,,,,0.0132
2020-05-25,DF,Importados/Indefinidos,city,733,8,61,False,,,,,0.0109
2020-05-24,DF,Importados/Indefinidos,city,736,6,60,False,,,,,0.0082
2020-05-23,DF,Importados/Indefinidos,city,643,6,59,False,,,,,0.0093
2020-05-22,DF,Importados/Indefinidos,city,611,6,58,False,,,,,0.0098
2020-05-21,DF,Importados/Indefinidos,city,585,5,57,False,,,,,0.0085
2020-05-20,DF,Importados/Indefinidos,city,548,5,56,False,,,,,0.0091
2020-05-19,DF,Importados/Indefinidos,city,514,4,55,False,,,,,0.0078
2020-05-18,DF,Importados/Indefinidos,city,495,4,54,False,,,,,0.0081
2020-05-17,DF,Importados/Indefinidos,city,449,1,53,False,,,,,0.0022
2020-05-16,DF,Importados/Indefinidos,city,439,1,52,False,,,,,0.0023
2020-05-15,DF,Importados/Indefinidos,city,395,1,51,False,,,,,0.0025
2020-05-14,DF,Importados/Indefinidos,city,343,1,50,False,,,,,0.0029
2020-05-13,DF,Importados/Indefinidos,city,292,1,49,False,,,,,0.0034
2020-05-12,DF,Importados/Indefinidos,city,246,1,48,False,,,,,0.0041
2020-05-11,DF,Importados/Indefinidos,city,228,1,47,False,,,,,0.0044
2020-05-10,DF,Importados/Indefinidos,city,218,1,46,False,,,,,0.0046
2020-05-09,DF,Importados/Indefinidos,city,226,1,45,False,,,,,0.0044
2020-05-08,DF,Importados/Indefinidos,city,225,1,44,False,,,,,0.0044
2020-05-07,DF,Importados/Indefinidos,city,180,0,43,False,,,,,0.0000
2020-05-06,DF,Importados/Indefinidos,city,153,0,42,False,,,,,0.0000
2020-05-05,DF,Importados/Indefinidos,city,130,0,41,False,,,,,0.0000
2020-05-04,DF,Importados/Indefinidos,city,123,0,40,False,,,,,0.0000
2020-05-03,DF,Importados/Indefinidos,city,104,0,39,False,,,,,0.0000
2020-05-02,DF,Importados/Indefinidos,city,84,0,38,False,,,,,0.0000
2020-05-01,DF,Importados/Indefinidos,city,88,0,37,False,,,,,0.0000
2020-04-30,DF,Importados/Indefinidos,city,81,0,36,False,,,,,0.0000
2020-04-29,DF,Importados/Indefinidos,city,76,0,35,False,,,,,0.0000
2020-04-28,DF,Importados/Indefinidos,city,72,0,34,False,,,,,0.0000
2020-04-27,DF,Importados/Indefinidos,city,70,0,33,False,,,,,0.0000
2020-04-26,DF,Importados/Indefinidos,city,74,0,32,False,,,,,0.0000
2020-04-25,DF,Importados/Indefinidos,city,64,0,31,False,,,,,0.0000
2020-04-24,DF,Importados/Indefinidos,city,68,0,30,False,,,,,0.0000
2020-04-23,DF,Importados/Indefinidos,city,62,0,29,False,,,,,0.0000
2020-04-22,DF,Importados/Indefinidos,city,61,0,28,False,,,,,0.0000
2020-04-21,DF,Importados/Indefinidos,city,59,0,27,False,,,,,0.0000
2020-04-20,DF,Importados/Indefinidos,city,58,0,26,False,,,,,0.0000
2020-04-19,DF,Importados/Indefinidos,city,77,0,25,False,,,,,0.0000
2020-04-18,DF,Importados/Indefinidos,city,56,0,24,False,,,,,0.0000
2020-04-17,DF,Importados/Indefinidos,city,54,0,23,False,,,,,0.0000
2020-04-16,DF,Importados/Indefinidos,city,53,0,22,False,,,,,0.0000
2020-04-15,DF,Importados/Indefinidos,city,46,0,21,False,,,,,0.0000
2020-04-14,DF,Importados/Indefinidos,city,41,0,20,False,,,,,0.0000
2020-04-13,DF,Importados/Indefinidos,city,43,0,19,False,,,,,0.0000
2020-04-12,DF,Importados/Indefinidos,city,42,0,18,False,,,,,0.0000
2020-04-11,DF,Importados/Indefinidos,city,47,0,17,False,,,,,0.0000
2020-04-10,DF,Importados/Indefinidos,city,38,0,16,False,,,,,0.0000
2020-04-09,DF,Importados/Indefinidos,city,41,0,15,False,,,,,0.0000
2020-04-08,DF,Importados/Indefinidos,city,37,0,14,False,,,,,0.0000
2020-04-07,DF,Importados/Indefinidos,city,37,0,13,False,,,,,0.0000
2020-04-06,DF,Importados/Indefinidos,city,43,0,12,False,,,,,0.0000
2020-04-05,DF,Importados/Indefinidos,city,40,0,11,False,,,,,0.0000
2020-04-04,DF,Importados/Indefinidos,city,38,0,10,False,,,,,0.0000
2020-04-03,DF,Importados/Indefinidos,city,37,0,9,False,,,,,0.0000
2020-04-02,DF,Importados/Indefinidos,city,27,0,8,False,,,,,0.0000
2020-04-01,DF,Importados/Indefinidos,city,41,0,7,False,,,,,0.0000
2020-03-31,DF,Importados/Indefinidos,city,28,0,6,False,,,,,0.0000
2020-03-30,DF,Importados/Indefinidos,city,27,0,5,False,,,,,0.0000
2020-03-29,DF,Importados/Indefinidos,city,28,0,4,False,,,,,0.0000
2020-03-28,DF,Importados/Indefinidos,city,35,0,3,False,,,,,0.0000
2020-03-27,DF,Importados/Indefinidos,city,30,0,2,False,,,,,0.0000
2020-03-26,DF,Importados/Indefinidos,city,30,0,1,False,,,,,0.0000
